description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Salsa de Tomate BELL'S para Aderezo Doypack 16...,,160.0,g,1.3,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,160.0,g,1.3,TOMATE ITALIANO O MARSANO
Pasta de Tomate BELL'S Doypack 120g,,120.0,g,1.5,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,120.0,g,1.5,TOMATE ITALIANO O MARSANO
Pasta de Tomate Cuisine & Co Doypack 100 g,,100.0,g,1.7,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,100.0,g,1.7,TOMATE ITALIANO O MARSANO
Salsa Clásica de Tomate POMAROLA Doypack 145g,,145.0,g,1.7,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,145.0,g,1.7,TOMATE ITALIANO O MARSANO
Pasta de Tomate Cuisine & Co Doypack 100 g,,100.0,g,1.7,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,100.0,g,1.7,TOMATE ITALIANO O MARSANO
Concentrado de Tomate POMAROLA Doypack 110g,,110.0,g,1.8,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,110.0,g,1.8,TOMATE ITALIANO O MARSANO
Concentrado de Tomate Molitalia 110g,,110.0,g,1.8,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,110.0,g,1.8,TOMATE ITALIANO O MARSANO
Salsa de Tomate Pomarola 145g,,145.0,g,1.9,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,145.0,g,1.9,TOMATE ITALIANO O MARSANO
Zapallo Italiano x unidad,,1.0,un,1.99,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,1.0,un,1.99,TOMATE ITALIANO O MARSANO
Pasta de Tomate B & D 100g,,100.0,g,2.2,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,100.0,g,2.2,TOMATE ITALIANO O MARSANO
Pasta de Tomate B&D Doypack 100g,,100.0,g,2.2,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,100.0,g,2.2,TOMATE ITALIANO O MARSANO
Té Verde HORNIMANS Listo para Tomar Botella 30...,,300.0,ml,2.5,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,300.0,ml,2.5,TOMATE ITALIANO O MARSANO
Salsa tipo Tamarindo 2 BANDERAS con Pasta de T...,,100.0,g,2.69,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,100.0,g,2.69,TOMATE ITALIANO O MARSANO
Zapallito Italiano x un,,1.0,un,2.79,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,1.0,un,2.79,TOMATE ITALIANO O MARSANO
Zapallito Italiano x un,,1.0,un,2.89,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,1.0,un,2.89,TOMATE ITALIANO O MARSANO
Pan Italiano 1un,,1.0,un,2.9,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,1.0,un,2.9,TOMATE ITALIANO O MARSANO
Comida para Gatos RICOCAT Trocitos Marinos Adu...,,85.0,g,3.0,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,85.0,g,3.0,TOMATE ITALIANO O MARSANO
Pet Care Snacks para Gatos Adultos Trozos Sabores Marinos Doypack 95 g,,95.0,g,3.0,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,95.0,g,3.0,TOMATE ITALIANO O MARSANO
Salsa de Tomate POMAROLA Doypack 290g,,290.0,g,3.2,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,290.0,g,3.2,TOMATE ITALIANO O MARSANO
Pasta de Tomate B & D 200g,,200.0,g,3.6,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,200.0,g,3.6,TOMATE ITALIANO O MARSANO
Salsa Casera de Tomate POMAROLA Hong Laur Do P...,,170.0,g,3.7,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,170.0,g,3.7,TOMATE ITALIANO O MARSANO
Lapicero Kilométrico Inkjoy Paper Mate Pack 3 unid,,3.0,un,3.78,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,3.0,un,3.78,TOMATE ITALIANO O MARSANO
Lapicero Kilométrico Inkjoy Paper Mate Pack 3 unid,,3.0,un,3.78,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,3.0,un,3.78,TOMATE ITALIANO O MARSANO
Salsa Roja de Tomate DON VITTORIO Doypack 200g,,200.0,g,3.9,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,200.0,g,3.9,TOMATE ITALIANO O MARSANO
Pasta de Tomate B&D Doypack 200g,,200.0,g,4.2,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,200.0,g,4.2,TOMATE ITALIANO O MARSANO
Pouc Ricocat Troz Salsa Sabores Marinos Adult x 85Gr,,85.0,g,4.2,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,85.0,g,4.2,TOMATE ITALIANO O MARSANO
Tomate Italiano Metro x kg,,1.0,kg,4.29,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,1.0,kg,4.29,TOMATE ITALIANO O MARSANO
Tomate Troceado CIDACOS Lata 410g,,410.0,g,4.3,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,410.0,g,4.3,TOMATE ITALIANO O MARSANO
Tomate Entero Pelado CIDACOS Lata 400g,,400.0,g,4.3,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,400.0,g,4.3,TOMATE ITALIANO O MARSANO
Salsa Vinagreta a la Italiana Walibí 85g,,85.0,g,4.7,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,85.0,g,4.7,TOMATE ITALIANO O MARSANO
Salsa de Tomate Cuisine & Co Doypack 380 g,,380.0,g,4.7,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,380.0,g,4.7,TOMATE ITALIANO O MARSANO
Salsa Vinagreta a la Italiana WALIBI Doypack 8...,,85.0,g,4.7,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,85.0,g,4.7,TOMATE ITALIANO O MARSANO
Salsa de Tomate Cuisine & Co Doypack 380 g,,380.0,g,4.9,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,380.0,g,4.9,TOMATE ITALIANO O MARSANO
Tomate Cherry Cuisine & Co 200g,,200.0,g,5.0,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,200.0,g,5.0,TOMATE ITALIANO O MARSANO
Tomate Cherry Cuisine & Co 200g,,200.0,g,5.0,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,200.0,g,5.0,TOMATE ITALIANO O MARSANO
Tomate Italiano,,0.5,kg,5.6,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,0.5,kg,5.6,TOMATE ITALIANO O MARSANO
Aderezo DELGA-C Italiano Doypack 200g,,200.0,g,5.8,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,200.0,g,5.8,TOMATE ITALIANO O MARSANO
Lapicero Inkjoy Paper Mate Ballpoint Pack 4 unid,,4.0,un,5.81,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,4.0,un,5.81,TOMATE ITALIANO O MARSANO
Lapicero Inkjoy Paper Mate Ballpoint Pack 4 unid,,4.0,un,5.81,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,4.0,un,5.81,TOMATE ITALIANO O MARSANO
Pimiento Cherry Ecologic 300g,,300.0,g,5.85,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,300.0,g,5.85,TOMATE ITALIANO O MARSANO
"Triple de Palta, Tomate y Huevo x un",,1.0,un,5.9,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,1.0,un,5.9,TOMATE ITALIANO O MARSANO
Vegetales Precocidos Green Food Mixtura Italiana 400g,,400.0,g,6.0,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,400.0,g,6.0,TOMATE ITALIANO O MARSANO
"Bruschetas Chips Maretti Tomate, Aceituna y Orégano 70g",,70.0,g,6.1,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,70.0,g,6.1,TOMATE ITALIANO O MARSANO
Tomate Italiano x kg,,1.0,kg,6.29,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,1.0,kg,6.29,TOMATE ITALIANO O MARSANO
Tomate Cherry Baby Hidropónico de Invernadero Ecologic Bandeja 300g,,300.0,g,6.3,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,300.0,g,6.3,TOMATE ITALIANO O MARSANO
Tomate Cherry Baby Hidropónico de Invernadero Ecologic Bandeja 300g,,300.0,g,6.3,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,300.0,g,6.3,TOMATE ITALIANO O MARSANO
Pimiento Cherry Ecologic 300g,,300.0,g,6.8,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,300.0,g,6.8,TOMATE ITALIANO O MARSANO
Tomate Cherry BELL'S Bandeja,,1.0,un,6.89,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,1.0,un,6.89,TOMATE ITALIANO O MARSANO
Galletas de Arroz Costeño Tomate Intenso Doypack 150 g,,150.0,g,6.9,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,150.0,g,6.9,TOMATE ITALIANO O MARSANO
Tomate Picado La Molisana 400g,,400.0,g,6.9,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,400.0,g,6.9,TOMATE ITALIANO O MARSANO
Tomate Pelado La Molisana 400g,,400.0,g,6.9,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,400.0,g,6.9,TOMATE ITALIANO O MARSANO
Tomates Cortados The Fresh Market Bajo en Sodio 411g,,411.0,g,6.9,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,411.0,g,6.9,TOMATE ITALIANO O MARSANO
Tomates Cortados The Fresh Market 411g,,411.0,g,6.9,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,411.0,g,6.9,TOMATE ITALIANO O MARSANO
Tomate Cherry Bandeja 280 g,,280.0,g,6.9,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,280.0,g,6.9,TOMATE ITALIANO O MARSANO
Salsa Vinagreta a la Italiana WALIBI Doypack 2...,,200.0,g,6.9,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,200.0,g,6.9,TOMATE ITALIANO O MARSANO
Britvic Jugo de Tomate Vidrio 200ml,,200.0,ml,6.9,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,200.0,ml,6.9,TOMATE ITALIANO O MARSANO
Britvic Jugo de Tomate Vidrio 200ml,,200.0,ml,6.9,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,200.0,ml,6.9,TOMATE ITALIANO O MARSANO
Mixtura de Mariscos Congelada Bolsa 200 g,,200.0,g,6.9,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,200.0,g,6.9,TOMATE ITALIANO O MARSANO
Galletas de Arroz Costeño Tomate Intenso Doypack 150 g,,150.0,g,7.1,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,150.0,g,7.1,TOMATE ITALIANO O MARSANO
Mix Italiano Precocido GREEN FOOD Bolsa 400g,,400.0,g,7.3,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,400.0,g,7.3,TOMATE ITALIANO O MARSANO
Jugo de Tomate Amo Botella 500 ml,,500.0,ml,7.5,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,500.0,ml,7.5,TOMATE ITALIANO O MARSANO
Patitas Picantes Sin Pollo Marciano Vegano 200g,,200.0,g,7.7,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,200.0,g,7.7,TOMATE ITALIANO O MARSANO
Jugo de Tomate Amo Botella 500 ml,,500.0,ml,7.9,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,500.0,ml,7.9,TOMATE ITALIANO O MARSANO
Focaccia con Tomate Refrigerado LA FLORENCIA 1...,,1.0,un,7.9,plaza_vea,2024-12-06 14:11:08.052942,TOMATE ITALIANO O MARSANO,1.0,un,7.9,TOMATE ITALIANO O MARSANO
"Papa en Hojuelas Inka Chips Tomate, Albahaca y Oliva 115g",,115.0,g,8.1,metro,2024-12-06 18:49:04.119819,TOMATE ITALIANO O MARSANO,115.0,g,8.1,TOMATE ITALIANO O MARSANO
"Papa en Hojuelas Inka Chips Tomate, Albahaca y Oliva 115g",,115.0,g,8.2,wong,2024-12-06 14:14:00.523823,TOMATE ITALIANO O MARSANO,115.0,g,8.2,TOMATE ITALIANO O MARSANO
