description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Azúcar Impalpable UNIVERSAL Bolsa 200gr,Universal,200.0,g,3.1,vega,2024-12-06 12:22:46.345471,AZÚCAR RUBIA,1.0,kg,15.5,AZÚCAR RUBIA
Azúcar Rubia BELL'S Bolsa 1Kg,BELL'S,1.0,kg,4.7,vivanda,2024-12-06 12:05:02.047563,AZÚCAR RUBIA,1.0,kg,4.7,AZÚCAR RUBIA
Azúcar Rubia TIMONEL Bolsa 1Kg,Timonel,1.0,kg,4.8,vega,2024-12-06 12:22:46.345471,AZÚCAR RUBIA,1.0,kg,4.8,AZÚCAR RUBIA
Azúcar Rubia Cuisine & Co 1kg,,1.0,kg,4.8,metro,2024-12-06 19:02:50.880023,AZÚCAR RUBIA,1.0,kg,4.8,AZÚCAR RUBIA
Azúcar Rubia CARTAVIO Bolsa 1Kg,Cartavio,1.0,kg,5.1,vega,2024-12-06 12:22:46.345471,AZÚCAR RUBIA,1.0,kg,5.1,AZÚCAR RUBIA
Azúcar Rubia DULFINA Bolsa 1Kg,,1.0,kg,5.1,plaza_vea,2024-12-06 14:24:17.952089,AZÚCAR RUBIA,1.0,kg,5.1,AZÚCAR RUBIA
Azúcar Rubia DULFINA Bolsa 1Kg,DULFINA,1.0,kg,5.1,vivanda,2024-12-06 12:05:02.047563,AZÚCAR RUBIA,1.0,kg,5.1,AZÚCAR RUBIA
Azúcar Rubia Paramonga 1kg,,1.0,kg,5.2,metro,2024-12-06 19:02:50.880023,AZÚCAR RUBIA,1.0,kg,5.2,AZÚCAR RUBIA
Azúcar Rubia COSTEÑO Bolsa 1Kg,,1.0,kg,5.9,plaza_vea,2024-12-06 14:24:17.952089,AZÚCAR RUBIA,1.0,kg,5.9,AZÚCAR RUBIA
Azúcar Rubia Con Stevia Cuisine&Co Doypack 500 g,,500.0,g,6.9,metro,2024-12-06 19:02:50.880023,AZÚCAR RUBIA,1.0,kg,13.8,AZÚCAR RUBIA
Azúcar Rubia ONZA Light con Stevia Doypack 500g,ONZA,500.0,g,7.3,vivanda,2024-12-06 12:05:02.047563,AZÚCAR RUBIA,1.0,kg,14.6,AZÚCAR RUBIA
Azúcar rubia con Stevia 500 gr,TOTTUS,500.0,g,7.5,tottus,2024-12-06 13:48:41.660199,AZÚCAR RUBIA,1.0,kg,15.0,AZÚCAR RUBIA
Panela Orgánica de Piura Cuisine & Co Doypack 350 g,,350.0,g,7.9,metro,2024-12-06 19:02:50.880023,AZÚCAR RUBIA,1.0,kg,22.571428571428573,AZÚCAR RUBIA
Azúcar Rubia Metro Bolsa 2 Kg,,2.0,kg,8.6,metro,2024-12-06 19:02:50.880023,AZÚCAR RUBIA,1.0,kg,4.3,AZÚCAR RUBIA
