description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Maíz Pop Corn BELL'S Dulce Bolsa 70g,BELL'S,70.0,g,2.1,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,30.0,MAÍZ REVENTÓN (POP CORN)
Tortillas de Maíz Clásica Cuisine & Co Bolsa 65 g,,65.0,g,2.3,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,35.38461538461538,MAÍZ REVENTÓN (POP CORN)
Tortillas de maíz DORITOS Dinamita Bolsa 35g,Doritos,35.0,g,2.5,vega,2024-12-06 10:59:43.539179,MAÍZ REVENTÓN (POP CORN),1.0,kg,71.42857142857142,MAÍZ REVENTÓN (POP CORN)
Tortillas de maíz DORITOS Dinamita Limón Bolsa 35g,Doritos,35.0,g,2.5,vega,2024-12-06 10:59:43.539179,MAÍZ REVENTÓN (POP CORN),1.0,kg,71.42857142857142,MAÍZ REVENTÓN (POP CORN)
Palitos de Maíz Cheese Tris 42g,,42.0,g,2.7,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,64.28571428571428,MAÍZ REVENTÓN (POP CORN)
Camote Morado Meza x kg,,1.0,kg,2.79,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,2.79,MAÍZ REVENTÓN (POP CORN)
Camote Morado Metro x kg,,1.0,kg,2.79,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,2.79,MAÍZ REVENTÓN (POP CORN)
Tortillas de Maíz Clásica Cuisine & Co Bolsa 65 g,,65.0,g,2.8,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,43.07692307692307,MAÍZ REVENTÓN (POP CORN)
Pop Corn VEGA Bolsa 400g,Vega,400.0,g,2.9,vega,2024-12-06 10:59:43.539179,MAÍZ REVENTÓN (POP CORN),1.0,kg,7.25,MAÍZ REVENTÓN (POP CORN)
Papa Blanca Yungay Metro x kg,,1.0,kg,2.99,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,2.99,MAÍZ REVENTÓN (POP CORN)
Papa Canchán Procesada Especial x kg,,1.0,kg,3.29,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,3.29,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn Cuisine & Co 500g,,500.0,g,3.5,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,7.0,MAÍZ REVENTÓN (POP CORN)
Maiz Cuzco Frito y Salado Cuisine&Co Bolsa 100 g,,100.0,g,3.68,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,36.800000000000004,MAÍZ REVENTÓN (POP CORN)
Maíz Atómico Andino con Maca Forte Golpe 125g,,125.0,g,3.7,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,29.6,MAÍZ REVENTÓN (POP CORN)
Pop Corn PLANET POP Mantequilla Bolsa 85g,PLANET POP,85.0,g,3.8,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,44.705882352941174,MAÍZ REVENTÓN (POP CORN)
Maíz con Miel Vita Pluss Bolsa 140 g,,140.0,g,3.9,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,27.857142857142854,MAÍZ REVENTÓN (POP CORN)
Tortillas de maiz VEGA Picante Bolsa 150g,Vega,150.0,g,3.9,vega,2024-12-06 10:59:43.539179,MAÍZ REVENTÓN (POP CORN),1.0,kg,26.0,MAÍZ REVENTÓN (POP CORN)
Maíz con Miel Vita Pluss Bolsa 140 g,,140.0,g,3.9,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,27.857142857142854,MAÍZ REVENTÓN (POP CORN)
Tortillas de maiz VEGA Natural Bolsa 150g,Vega,150.0,g,3.9,vega,2024-12-06 10:59:43.539179,MAÍZ REVENTÓN (POP CORN),1.0,kg,26.0,MAÍZ REVENTÓN (POP CORN)
Conserva de Maíz BELL'S Lata 150g,BELL'S,150.0,g,3.9,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,26.0,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn Costeño 500g,,500.0,g,4.0,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,8.0,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn Costeño 500g,,500.0,g,4.0,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,8.0,MAÍZ REVENTÓN (POP CORN)
Tortillas de Maíz DORITOS Queso Atrevido Bolsa 90g,Doritos,90.0,g,4.2,vega,2024-12-06 10:59:43.539179,MAÍZ REVENTÓN (POP CORN),1.0,kg,46.666666666666664,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn TESORO VERDE Bolsa 500g,TESORO VERDE,500.0,g,4.2,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,8.4,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn Máxima 500g,,500.0,g,4.3,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,8.6,MAÍZ REVENTÓN (POP CORN)
Maiz Pop Corn Paisana Bolsa 500 g,,500.0,g,4.4,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,8.8,MAÍZ REVENTÓN (POP CORN)
Pop Corn ACT II Sabor Natural Sobre 80g,Act II,80.0,g,4.6,vega,2024-12-06 10:59:43.539179,MAÍZ REVENTÓN (POP CORN),1.0,kg,57.49999999999999,MAÍZ REVENTÓN (POP CORN)
Pop Corn ACT II con Extra Mantequilla Sobre 85g,Act II,85.0,g,4.6,vega,2024-12-06 10:59:43.539179,MAÍZ REVENTÓN (POP CORN),1.0,kg,54.11764705882352,MAÍZ REVENTÓN (POP CORN)
Pop Corn Butter Extra Act II 91g,,91.0,g,4.6,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,50.54945054945055,MAÍZ REVENTÓN (POP CORN)
Pop Corn para Microondas Act II Sabor Mantequilla 91g,,91.0,g,4.6,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,50.54945054945055,MAÍZ REVENTÓN (POP CORN)
Pop Corn Natural Act II Bolsa 80 g,,80.0,g,4.6,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,57.49999999999999,MAÍZ REVENTÓN (POP CORN)
Piqueo BELL'S Frutos Secos Maíz del Cusco Bolsa 100g,BELL'S,100.0,g,4.6,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,46.0,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn COSTEÑO Bolsa 500g,COSTENO,500.0,g,4.6,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,9.2,MAÍZ REVENTÓN (POP CORN)
Pop Corn ACT II con Mantequilla Sobre 80g,Act II,80.0,g,4.6,vega,2024-12-06 10:59:43.539179,MAÍZ REVENTÓN (POP CORN),1.0,kg,57.49999999999999,MAÍZ REVENTÓN (POP CORN)
Maiz Cuzco Frito y Salado Cuisine&Co Bolsa 100 g,,100.0,g,4.7,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,47.0,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn COSTEÑO Bolsa 500g,Costeño,500.0,g,4.9,vega,2024-12-06 10:59:43.539179,MAÍZ REVENTÓN (POP CORN),1.0,kg,9.8,MAÍZ REVENTÓN (POP CORN)
Pop Corn Natural Act II Bolsa 80 g,,80.0,g,4.9,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,61.25000000000001,MAÍZ REVENTÓN (POP CORN)
Tortillas de Maíz Clásica Cuisine & Co Bolsa 150 g,,150.0,g,4.9,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,32.66666666666667,MAÍZ REVENTÓN (POP CORN)
Tortillas de Maíz Clásica Cuisine & Co Bolsa 150 g,,150.0,g,4.9,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,32.66666666666667,MAÍZ REVENTÓN (POP CORN)
Tortillas de Maíz Picante Cuisine & Co Bolsa 150 g,,150.0,g,4.9,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,32.66666666666667,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn Tesoro Del Campo Bolsa 500 g,,500.0,g,5.0,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,10.0,MAÍZ REVENTÓN (POP CORN)
Tortillas de Maíz DORITOS Queso Atrevido Bolsa 90g,DORITOS,90.0,g,5.0,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,55.55555555555556,MAÍZ REVENTÓN (POP CORN)
Tortillas de Maíz Morado Mexi Nachos Bolsa 90 g,,90.0,g,5.1,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,56.66666666666666,MAÍZ REVENTÓN (POP CORN)
Galletas de Maíz Horneadas Salmitas Caja 80 g,,80.0,g,5.2,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,65.0,MAÍZ REVENTÓN (POP CORN)
Palitos de Maíz Cheese Tris Cheetos 120g,,120.0,g,5.2,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,43.333333333333336,MAÍZ REVENTÓN (POP CORN)
Galletas de Maíz Horneadas Salmitas Caja 80 g,,80.0,g,5.5,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,68.75,MAÍZ REVENTÓN (POP CORN)
Palitos de Maíz Cuisine & Co 180g,,180.0,g,5.5,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,30.555555555555554,MAÍZ REVENTÓN (POP CORN)
Maíz Tostado BELL'S Táper 150g,BELL'S,150.0,g,5.6,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,37.333333333333336,MAÍZ REVENTÓN (POP CORN)
Tamal de Maíz Casa Verde 180g,,180.0,g,5.7,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,31.666666666666668,MAÍZ REVENTÓN (POP CORN)
Tamal de Maíz CASA VERDE Gourmet Empaque 180g,CASAVERDE,180.0,g,5.8,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,32.22222222222222,MAÍZ REVENTÓN (POP CORN)
Chips de Maíz Morado Orgánicos Wasi Bolsa 75 g,,75.0,g,5.99,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,79.86666666666667,MAÍZ REVENTÓN (POP CORN)
Maíz Gigante Inka Corn Original 100g,,100.0,g,5.99,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,59.900000000000006,MAÍZ REVENTÓN (POP CORN)
Chips de Maíz Morado Orgánicos Picante Wasi Bolsa 75 g,,75.0,g,5.99,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,79.86666666666667,MAÍZ REVENTÓN (POP CORN)
Tamal de Maíz Casa Verde 180g,,180.0,g,5.99,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,33.27777777777778,MAÍZ REVENTÓN (POP CORN)
Maíz Gigante Inka Corn Chile Picante 100g,,100.0,g,6.2,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,62.0,MAÍZ REVENTÓN (POP CORN)
Maíz Gigante Inka Corn Original 100g,,100.0,g,6.2,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,62.0,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn VALLENORTE Bolsa 500g,VALLENORTE,500.0,g,6.4,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,12.8,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn Valle Norte Bolsa 500 g,,500.0,g,6.4,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,12.8,MAÍZ REVENTÓN (POP CORN)
Maíz Cancha Cusco BELL'S Bolsa 400g,BELL'S,400.0,g,6.5,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,16.25,MAÍZ REVENTÓN (POP CORN)
Palitos de Maíz CHIZITOS Bolsa 190g,FRITO LAY,190.0,g,6.8,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,35.78947368421053,MAÍZ REVENTÓN (POP CORN)
Maíz Dulce FRUTO DE ORO Lata 425g,FRUTO DE ORO,425.0,g,6.9,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,16.23529411764706,MAÍZ REVENTÓN (POP CORN)
Hojuelas de Maíz Corn Flakes Cuisine & Co 200g,,200.0,g,6.9,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,34.5,MAÍZ REVENTÓN (POP CORN)
Maíz Dulce en Granos Fruto de Oro 425g,,425.0,g,6.9,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,16.23529411764706,MAÍZ REVENTÓN (POP CORN)
Maíz Dulce en Granos Fruto de Oro 425g,,425.0,g,6.99,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,16.447058823529414,MAÍZ REVENTÓN (POP CORN)
Chupetín GLOBO POP Maracuyá Bolsa 432g,GLOBO POP,432.0,g,7.8,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,18.055555555555557,MAÍZ REVENTÓN (POP CORN)
Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa 125gr,INKA CHIPS,125.0,g,7.8,vega,2024-12-06 10:59:43.539179,MAÍZ REVENTÓN (POP CORN),1.0,kg,62.4,MAÍZ REVENTÓN (POP CORN)
Hojuelas de Maíz Corn Flakes Cuisine & Co 200g,,200.0,g,7.9,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,39.5,MAÍZ REVENTÓN (POP CORN)
Tortillas de Maíz Cuisine & Co Sabor Queso 180g,,180.0,g,7.9,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,43.88888888888889,MAÍZ REVENTÓN (POP CORN)
Chupetes GLOBO POP!! Con chicle sabores surtidos Bolsa 480Gr,GLOBO POP,480.0,g,8.2,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,17.083333333333332,MAÍZ REVENTÓN (POP CORN)
Chupetes GLOBO POP!! Relleno con chicle sabor fresa Bolsa 480Gr,GLOBO POP,480.0,g,8.2,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,17.083333333333332,MAÍZ REVENTÓN (POP CORN)
Galletas de Maíz Horneadas Sin Gluten Salmas Sanissimo Caja 90 g,,90.0,g,8.3,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,92.22222222222223,MAÍZ REVENTÓN (POP CORN)
Galletas de Maíz Horneadas Sin Gluten Salmas Sanissimo Caja 90 g,,90.0,g,8.3,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,92.22222222222223,MAÍZ REVENTÓN (POP CORN)
Papa Amarilla Peruanita Procesada Metro x kg,,1.0,kg,8.49,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,8.49,MAÍZ REVENTÓN (POP CORN)
Harina de Maíz Amarillo P.A.N 1kg,,1.0,kg,8.5,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,8.5,MAÍZ REVENTÓN (POP CORN)
Harina de Maíz Amarillo P.A.N 1kg,,1.0,kg,8.5,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,8.5,MAÍZ REVENTÓN (POP CORN)
Galletas de Maíz Horneadas Salmas Maíz Morado 126g,,126.0,g,8.5,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,67.46031746031747,MAÍZ REVENTÓN (POP CORN)
Galletas de Maíz Horneadas Salmas 144g,,144.0,g,8.5,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,59.02777777777778,MAÍZ REVENTÓN (POP CORN)
Harina de Maiz Blanco Precocida P.A.N Contenido 1 kg,,1.0,kg,8.5,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,8.5,MAÍZ REVENTÓN (POP CORN)
Galletas de Maíz Horneadas Salmas Granos y Semillas 126g,,126.0,g,8.5,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,67.46031746031747,MAÍZ REVENTÓN (POP CORN)
Tortilla de Maíz Cuisine & Co Torti Hot 200g,,200.0,g,8.9,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,44.5,MAÍZ REVENTÓN (POP CORN)
Tortilla de Maíz Cuisine & Co Torti Hot 200g,,200.0,g,8.9,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,44.5,MAÍZ REVENTÓN (POP CORN)
Maíz Mote Precocido GUVA Bolsa 500g,GUVA,500.0,g,8.99,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,17.98,MAÍZ REVENTÓN (POP CORN)
Snacks de Papa Maíz y Trigo PIQUEO SNAX Bolsa 200g,FRITO LAY,200.0,g,9.0,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,45.0,MAÍZ REVENTÓN (POP CORN)
Piqueo VALLEALTO Maíz maní y almendras Bolsa 150Gr,VALLEALTO,150.0,g,9.6,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,64.0,MAÍZ REVENTÓN (POP CORN)
Maíz Morado Metro x kg,,1.0,kg,9.79,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,9.79,MAÍZ REVENTÓN (POP CORN)
Harina de Maíz Blanco Precocida Doñarepa 1kg,,1.0,kg,9.9,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,9.9,MAÍZ REVENTÓN (POP CORN)
Harina Precocida DOÑAREPA Maíz Blanco Paquete 1Kg,DOÑAREPA,1.0,kg,9.9,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,9.9,MAÍZ REVENTÓN (POP CORN)
Tortillas de Maíz TOSTITOS Redondos Bolsa 200g,TOSTITOS,200.0,g,9.9,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,49.5,MAÍZ REVENTÓN (POP CORN)
Hojuelas de Maíz Corn Flakes Kellogg's 200g,,200.0,g,10.0,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,50.0,MAÍZ REVENTÓN (POP CORN)
Galletas de Maíz Horneadas Salmas 144g,,144.0,g,10.5,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,72.91666666666667,MAÍZ REVENTÓN (POP CORN)
Galletas de Maíz SALMAS Horneadas Caja 144g,SALMAS,144.0,g,10.5,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,72.91666666666667,MAÍZ REVENTÓN (POP CORN)
Canchita para Microondas PLANET POP sabor Natural Bolsa 85g Paquete 3un,PLANET POP,85.0,g,10.7,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,125.88235294117645,MAÍZ REVENTÓN (POP CORN)
Cereal de Maíz Azucarado Cuisine & Co Reggae Flakes 480g,,480.0,g,10.9,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,22.708333333333336,MAÍZ REVENTÓN (POP CORN)
Snacks de Papa Maíz y Trigo PIQUEO SNAX Bolsa 260g,FRITO LAY,260.0,g,11.0,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,42.30769230769231,MAÍZ REVENTÓN (POP CORN)
Harina de Maíz Blanco P.A.N. Precocida Bolsa 1Kg,PAN,1.0,kg,11.3,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,11.3,MAÍZ REVENTÓN (POP CORN)
Maíz Cancha Sierra Exportadora Desgranado Bolsa 425 g,,425.0,g,11.3,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,26.58823529411765,MAÍZ REVENTÓN (POP CORN)
Galletas de Arroz y Maíz Scotti 150g,,150.0,g,11.3,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,75.33333333333334,MAÍZ REVENTÓN (POP CORN)
Galletas de Maíz Horneadas Salmas Maíz Morado 126g,,126.0,g,11.5,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,91.26984126984127,MAÍZ REVENTÓN (POP CORN)
"Aros de Maíz, Trigo y Avena Froot Loops Kellogg's 200g",,200.0,g,11.9,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,59.5,MAÍZ REVENTÓN (POP CORN)
