description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Yogurt GLORIA Frutado Fresa Vaso 120g,GLORIA,120.0,g,1.8,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,15.000000000000002,FRESA
Aguaymanto BELL'S Bandeja 100g,,100.0,g,1.99,plaza_vea,2024-12-06 14:01:46.580942,FRESA,1.0,kg,19.9,FRESA
Yogurt GLORIA Slim Sabor a Fresa Vaso 120g,GLORIA,120.0,g,2.0,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,16.666666666666668,FRESA
Yogurt GLORIA Parcialmente Descremado Sabor a Fresa y Plátano Botella 180g,GLORIA,180.0,g,2.1,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,11.666666666666666,FRESA
Blueberries BELL'S FRESCOS Bandeja 100g,,100.0,g,3.29,plaza_vea,2024-12-06 14:01:46.580942,FRESA,1.0,kg,32.9,FRESA
Gelatina UNIVERSAL Sabor a Fresa Caja 19g,UNIVERSAL,19.0,g,3.7,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,194.73684210526318,FRESA
Pulpa de Naranja D'Marco Bolsa 500 g,,500.0,g,3.83,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,7.66,FRESA
Gelatina UNIVERSAL Sabor a Fresa Bolsa 130g,UNIVERSAL,130.0,g,3.99,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,30.69230769230769,FRESA
Aguaymanto Pelado BELL'S Bandeja 200g,,200.0,g,4.29,plaza_vea,2024-12-06 14:01:46.580942,FRESA,1.0,kg,21.45,FRESA
Mermelada de Fresa Pote 200g,LA FLORENCIA,200.0,g,4.6,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,23.0,FRESA
Arándano Intipa Foods Bandeja 150 g,,150.0,g,4.7,metro,2024-12-06 18:36:32.159008,FRESA,1.0,kg,31.333333333333336,FRESA
Pulpa Congelada de Piña Natifrut 250g,,250.0,g,5.2,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,20.8,FRESA
Fresa Entera Green Food 400g,,400.0,g,5.59,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,13.975,FRESA
Arándanos Hortifrut 125g,,125.0,g,5.99,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,47.92,FRESA
Plátano Bellaco Orgánico Patt Fresh x kg,,1.0,kg,6.49,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,6.49,FRESA
Pulpa de Mango Congelada El Frutero 500g,,500.0,g,6.59,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,13.18,FRESA
Yogurt Bebible GLORIA Sabor a Fresa Botella 1Kg,GLORIA,1.0,kg,6.7,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,6.7,FRESA
Plátano Bizcocho Orgánico x kg,,1.0,kg,6.99,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,6.99,FRESA
Fresas Congeladas Berries Del Perú Bolsa 350 g,,350.0,g,7.12,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,20.342857142857145,FRESA
Pulpa de Fresa Congelada El Frutero 500g,,500.0,g,7.19,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,14.38,FRESA
Mermelada Fresa GLORIA Pote 310g,GLORIA,310.0,g,7.3,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,23.548387096774196,FRESA
Yogurt Bebible GLORIA sin Lactosa Fresa Botella 1Kg,GLORIA,1.0,kg,7.3,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,7.3,FRESA
Mermelada de Fresa FANNY Pote 320g,FANNY,320.0,g,7.7,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,24.0625,FRESA
Paleta de Helado Cuisine & Co Fresa con Leche Condensada 108g,,108.0,g,7.9,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,73.14814814814815,FRESA
Yogurt LAIVE sin Lactosa Sabor a Fresa Botella 946g,LAIVE,946.0,g,7.9,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,8.350951374207188,FRESA
Fresa Congelada FEST Paquete 500g,FEST,500.0,g,7.99,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,15.98,FRESA
Arándanos Wong 200g,,200.0,g,7.99,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,39.95,FRESA
Papaya en Trozos Congelada Fest 500g,,500.0,g,7.99,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,15.98,FRESA
Fresa Americana Metro x kg,,1.0,kg,8.49,metro,2024-12-06 18:36:32.159008,FRESA,1.0,kg,8.49,FRESA
Mix Blueberries Frambuesa BELL'S Bandeja 100g,,100.0,g,8.6,plaza_vea,2024-12-06 14:01:46.580942,FRESA,1.0,kg,86.0,FRESA
Mix Blueberries Aguaymanto BELL'S Bandeja 300g,,300.0,g,8.9,plaza_vea,2024-12-06 14:01:46.580942,FRESA,1.0,kg,29.666666666666668,FRESA
Piña en Trozos Congelada Fest 500g,,500.0,g,8.99,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,17.98,FRESA
Fresa entera Congelada FEST Paquete 500g,,500.0,g,9.0,plaza_vea,2024-12-06 14:01:46.580942,FRESA,1.0,kg,18.0,FRESA
Pulpa de Fresa Congelada EL FRUTERO Bolsa 500g,,500.0,g,9.2,plaza_vea,2024-12-06 14:01:46.580942,FRESA,1.0,kg,18.4,FRESA
Yogurt Griego LAIVE con Trozos de Fresa Vaso 500g,LAIVE,500.0,g,9.9,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,19.8,FRESA
Paleta de Helado de Yogurt Berries del Perú Cereza & Fresa 80g,,80.0,g,9.9,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,123.75,FRESA
Zarzamora BELL'S Bandeja 100g,,100.0,g,9.9,plaza_vea,2024-12-06 14:01:46.580942,FRESA,1.0,kg,99.0,FRESA
Fresa Americana 600g,,600.0,g,9.99,metro,2024-12-06 18:36:32.159008,FRESA,1.0,kg,16.650000000000002,FRESA
Arándanos Congelados Fest 500g,,500.0,g,9.99,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,19.98,FRESA
Mermelada DELGA-C Fresa sin azúcar Frasco 310Gr,DELGA-C,310.0,g,10.0,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,32.25806451612903,FRESA
Fresa Premium BELL'S Bandeja 500g,,500.0,g,10.59,plaza_vea,2024-12-06 14:01:46.580942,FRESA,1.0,kg,21.18,FRESA
Fresa Premium BELL'S Bandeja 500g,BELL'S,500.0,g,10.59,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,21.18,FRESA
