description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Bebida Frutaris Sabor Frutas Cítricas Botella 500ml,,500.0,ml,1.2,metro,2024-12-06 19:43:06.883732,BEBIDA DE FRUTA ENVASADA,500.0,ml,1.2,BEBIDA DE FRUTA ENVASADA
Bebida Frutaris Sabor Frutas Cítricas Botella 500ml,,500.0,ml,1.2,wong,2024-12-06 15:06:43.763449,BEBIDA DE FRUTA ENVASADA,500.0,ml,1.2,BEBIDA DE FRUTA ENVASADA
Bebida Instantánea en Polvo ZUKO Sabores de mi...,,15.0,g,1.2,plaza_vea,2024-12-06 14:50:52.995723,BEBIDA DE FRUTA ENVASADA,15.0,g,1.2,BEBIDA DE FRUTA ENVASADA
Bebida UHT Sabor Chocolate Choco Vigor Bolsa 250ml,,250.0,ml,1.5,metro,2024-12-06 19:43:06.883732,BEBIDA DE FRUTA ENVASADA,250.0,ml,1.5,BEBIDA DE FRUTA ENVASADA
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 500 ml",,500.0,ml,1.7,metro,2024-12-06 19:43:06.883732,BEBIDA DE FRUTA ENVASADA,500.0,ml,1.7,BEBIDA DE FRUTA ENVASADA
Bebida de Té Verde Sabor Limón Leaf Tea Botella 400 ml,,400.0,ml,1.7,metro,2024-12-06 19:43:06.883732,BEBIDA DE FRUTA ENVASADA,400.0,ml,1.7,BEBIDA DE FRUTA ENVASADA
Bebida FRUTARIS sabor Frutas Cítricas Botella 500ml,FRUTARIS,500.0,ml,1.8,vivanda,2024-12-06 12:22:43.760889,BEBIDA DE FRUTA ENVASADA,500.0,ml,1.8,BEBIDA DE FRUTA ENVASADA
Bebida H20H Limoneto Botella 500 ml,,500.0,ml,1.8,wong,2024-12-06 15:06:43.763449,BEBIDA DE FRUTA ENVASADA,500.0,ml,1.8,BEBIDA DE FRUTA ENVASADA
Bebida H20H Limoneto Botella 500 ml,,500.0,ml,1.8,metro,2024-12-06 19:43:06.883732,BEBIDA DE FRUTA ENVASADA,500.0,ml,1.8,BEBIDA DE FRUTA ENVASADA
Bebida Láctea Laive Yopi Shake Sabor Fresa 180g,,180.0,g,1.99,metro,2024-12-06 19:43:06.883732,BEBIDA DE FRUTA ENVASADA,180.0,g,1.99,BEBIDA DE FRUTA ENVASADA
Bebida Rehidratante GATORADE Tropical Fruit Bo...,,500.0,ml,2.0,plaza_vea,2024-12-06 14:50:52.995723,BEBIDA DE FRUTA ENVASADA,500.0,ml,2.0,BEBIDA DE FRUTA ENVASADA
Bebida de Agua San Luis Sabor Limón Botella 625ml,,625.0,ml,2.2,metro,2024-12-06 19:43:06.883732,BEBIDA DE FRUTA ENVASADA,625.0,ml,2.2,BEBIDA DE FRUTA ENVASADA
Bebida Con Gas San Luis Maracuyá Botella 625ml,,625.0,ml,2.2,metro,2024-12-06 19:43:06.883732,BEBIDA DE FRUTA ENVASADA,625.0,ml,2.2,BEBIDA DE FRUTA ENVASADA
Bebida Sabor Piña con Kión San Luis Botella 625ml,,625.0,ml,2.2,metro,2024-12-06 19:43:06.883732,BEBIDA DE FRUTA ENVASADA,625.0,ml,2.2,BEBIDA DE FRUTA ENVASADA
Yogurt Batido GLORIA Griego Sabor Frutos Rojos...,,120.0,g,2.2,plaza_vea,2024-12-06 14:50:52.995723,BEBIDA DE FRUTA ENVASADA,120.0,g,2.2,BEBIDA DE FRUTA ENVASADA
Bebida Con Gas San Luis Manzana Botella 625ml,,625.0,ml,2.2,wong,2024-12-06 15:06:43.763449,BEBIDA DE FRUTA ENVASADA,625.0,ml,2.2,BEBIDA DE FRUTA ENVASADA
Bebida Sabor Piña con Kión San Luis Botella 625ml,,625.0,ml,2.2,wong,2024-12-06 15:06:43.763449,BEBIDA DE FRUTA ENVASADA,625.0,ml,2.2,BEBIDA DE FRUTA ENVASADA
Bebida SAN LUIS Sin Gas Sabor Piña y Kión Bote...,,625.0,ml,2.2,plaza_vea,2024-12-06 14:50:52.995723,BEBIDA DE FRUTA ENVASADA,625.0,ml,2.2,BEBIDA DE FRUTA ENVASADA
Bebida en Polvo Clight Sin Calorías Sabor Limón 14g,,14.0,g,2.3,metro,2024-12-06 19:43:06.883732,BEBIDA DE FRUTA ENVASADA,14.0,g,2.3,BEBIDA DE FRUTA ENVASADA
Bebida en Polvo Clight Sin Calorías Sabor Mandarina 14g,,14.0,g,2.3,metro,2024-12-06 19:43:06.883732,BEBIDA DE FRUTA ENVASADA,14.0,g,2.3,BEBIDA DE FRUTA ENVASADA
Bebida en Polvo Clight Sin Calorías Sabor Limón 14g,,14.0,g,2.3,wong,2024-12-06 15:06:43.763449,BEBIDA DE FRUTA ENVASADA,14.0,g,2.3,BEBIDA DE FRUTA ENVASADA
Bebida en Polvo Clight Sin Calorías Sabor Piña 14g,,14.0,g,2.3,wong,2024-12-06 15:06:43.763449,BEBIDA DE FRUTA ENVASADA,14.0,g,2.3,BEBIDA DE FRUTA ENVASADA
Bebida en Polvo Clight Sin Calorías Sabor Naranja 14g,,14.0,g,2.3,metro,2024-12-06 19:43:06.883732,BEBIDA DE FRUTA ENVASADA,14.0,g,2.3,BEBIDA DE FRUTA ENVASADA
Bebida en Polvo Clight Sin Calorías Sabor Naranja 14g,,14.0,g,2.3,wong,2024-12-06 15:06:43.763449,BEBIDA DE FRUTA ENVASADA,14.0,g,2.3,BEBIDA DE FRUTA ENVASADA
Bebida Instantánea en Polvo CLIGHT Sin Caloría...,,14.0,g,2.3,plaza_vea,2024-12-06 14:50:52.995723,BEBIDA DE FRUTA ENVASADA,14.0,g,2.3,BEBIDA DE FRUTA ENVASADA
Bebida en Polvo Clight Sin Calorías Sabor Fresa 14g,,14.0,g,2.3,metro,2024-12-06 19:43:06.883732,BEBIDA DE FRUTA ENVASADA,14.0,g,2.3,BEBIDA DE FRUTA ENVASADA
