description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Sandía,,2.5,kg,1.29,plaza_vea,2024-12-06 14:02:50.162492,MELÓN,2.5,kg,1.29,MELÓN
Sandía Metro x kg,,1.0,kg,1.49,metro,2024-12-06 18:38:08.433273,MELÓN,1.0,kg,1.49,MELÓN
Sandía Wong x kg,,1.0,kg,1.99,wong,2024-12-06 14:02:46.751098,MELÓN,1.0,kg,1.99,MELÓN
Melón Coquito Metro x kg,,1.0,kg,3.29,metro,2024-12-06 18:38:08.433273,MELÓN,1.0,kg,3.29,MELÓN
Melón Coquito,,1.2,kg,3.29,plaza_vea,2024-12-06 14:02:50.162492,MELÓN,1.2,kg,3.29,MELÓN
Sandía Amarilla x kg,,1.0,kg,3.49,plaza_vea,2024-12-06 14:02:50.162492,MELÓN,1.0,kg,3.49,MELÓN
Sandía Amarilla x kg,,1.0,kg,3.99,wong,2024-12-06 14:02:46.751098,MELÓN,1.0,kg,3.99,MELÓN
"Ensalada de Papaya, Sandía y Melón BELL'S Band...",,300.0,g,5.69,plaza_vea,2024-12-06 14:02:50.162492,MELÓN,300.0,g,5.69,MELÓN
"Ensalada de Piña, Sandía y Melón BELL'S Bandej...",,300.0,g,5.69,plaza_vea,2024-12-06 14:02:50.162492,MELÓN,300.0,g,5.69,MELÓN
Pepino Melón x kg,,1.0,kg,5.99,metro,2024-12-06 18:38:08.433273,MELÓN,1.0,kg,5.99,MELÓN
Melón Honey Metro x kg,,1.0,kg,5.99,metro,2024-12-06 18:38:08.433273,MELÓN,1.0,kg,5.99,MELÓN
Ambientador en Aerosol Sapolio Melón 360ml,,360.0,ml,7.1,metro,2024-12-06 18:38:08.433273,MELÓN,360.0,ml,7.1,MELÓN
Melón en Trozos Natifrut 280g,,280.0,g,7.49,metro,2024-12-06 18:38:08.433273,MELÓN,280.0,g,7.49,MELÓN
Melón en Trozos Natifrut 280g,,280.0,g,7.49,wong,2024-12-06 14:02:46.751098,MELÓN,280.0,g,7.49,MELÓN
Origens Comida para Gatos Filete de Atún con Melón Lata 85 g,,85.0,g,7.8,wong,2024-12-06 14:02:46.751098,MELÓN,85.0,g,7.8,MELÓN
"Ensalada de Melón, Mango y Uva SOLEI Bandeja 3...",,300.0,g,8.79,plaza_vea,2024-12-06 14:02:50.162492,MELÓN,300.0,g,8.79,MELÓN
Melón Deshidratado Natifrut x kg,,1.0,kg,188.0,wong,2024-12-06 14:02:46.751098,MELÓN,1.0,kg,188.0,MELÓN
"Fruta Deshidratada Manzana, Fresa y Melón Natifrut x kg",,1.0,kg,279.0,wong,2024-12-06 14:02:46.751098,MELÓN,1.0,kg,279.0,MELÓN
