description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Bebida Instantánea Umsha Fresa 13g,,13.0,g,1.0,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),13.0,g,1.0,REFRESCO ENVASADO (FLUIDO)
Refresco UMSHA Fresa Bolsa 13g,UMSHA,13.0,g,1.0,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),13.0,g,1.0,REFRESCO ENVASADO (FLUIDO)
Refresco UMSHA Piña Bolsa 13g,UMSHA,13.0,g,1.0,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),13.0,g,1.0,REFRESCO ENVASADO (FLUIDO)
Refresco UMSHA Chicha Morada Bolsa 13g,UMSHA,13.0,g,1.0,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),13.0,g,1.0,REFRESCO ENVASADO (FLUIDO)
Refresco UMSHA Maracuyá Bolsa 13g,UMSHA,13.0,g,1.0,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),13.0,g,1.0,REFRESCO ENVASADO (FLUIDO)
Cebada Instantánea Ecco 12g,,12.0,g,1.0,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),12.0,g,1.0,REFRESCO ENVASADO (FLUIDO)
Bebida Instantánea Umsha Chicha Morada 13g,,13.0,g,1.0,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),13.0,g,1.0,REFRESCO ENVASADO (FLUIDO)
Refresco UMSHA Naranja Bolsa 13g,UMSHA,13.0,g,1.0,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),13.0,g,1.0,REFRESCO ENVASADO (FLUIDO)
Refresco Instantáneo Sabores de Mi Tierra Chicha Morada Sobre 15 g,,15.0,g,1.2,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),15.0,g,1.2,REFRESCO ENVASADO (FLUIDO)
Refresco Instantáneo Sabor Maracuyá Sobre 15 g,,15.0,g,1.2,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),15.0,g,1.2,REFRESCO ENVASADO (FLUIDO)
Refresco Instantáneo Sabor Naranja Sobre 15 g,,15.0,g,1.2,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),15.0,g,1.2,REFRESCO ENVASADO (FLUIDO)
Refresco Instantáneo Sabor Piña Sobre 15 g,,15.0,g,1.2,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),15.0,g,1.2,REFRESCO ENVASADO (FLUIDO)
Refresco Instantáneo Sabores de Mi Tierra Mango Criollo Sobre 15 g,,15.0,g,1.2,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),15.0,g,1.2,REFRESCO ENVASADO (FLUIDO)
Refresco Instantáneo Sabores de Mi Tierra Emoliente Sobre 15 g,,15.0,g,1.2,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),15.0,g,1.2,REFRESCO ENVASADO (FLUIDO)
Refresco Instantáneo Sabores de Mi Tierra Limonada Sobre 15 g,,15.0,g,1.2,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),15.0,g,1.2,REFRESCO ENVASADO (FLUIDO)
Refresco UMSHA Frutísimos Maracuyá Bolsa 20g,UMSHA,20.0,g,1.3,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),20.0,g,1.3,REFRESCO ENVASADO (FLUIDO)
Refresco UMSHA Frutisimos Chicha Morada Bolsa 20g,UMSHA,20.0,g,1.3,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),20.0,g,1.3,REFRESCO ENVASADO (FLUIDO)
Gelatina Bebible Umsha Frutísimos Sabor Piña 20g,,20.0,g,1.6,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),20.0,g,1.6,REFRESCO ENVASADO (FLUIDO)
Refresco Instantáneo Umsha Frutísimos Sabor Chicha Morada 20g,,20.0,g,1.6,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),20.0,g,1.6,REFRESCO ENVASADO (FLUIDO)
Refresco Instantáneo Umsha Frutísimos Sabor Naranja 20g,,20.0,g,1.6,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),20.0,g,1.6,REFRESCO ENVASADO (FLUIDO)
Gelatina Bebible Umsha Frutísimos Sabor Fresa 20g,,20.0,g,1.6,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),20.0,g,1.6,REFRESCO ENVASADO (FLUIDO)
Refresco Instantáneo Umsha Frutísimos Sabor Maracuyá 20g,,20.0,g,1.6,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),20.0,g,1.6,REFRESCO ENVASADO (FLUIDO)
Gelatina Bebible Umsha Frutísimos Sabor Naranja 20g,,20.0,g,1.6,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),20.0,g,1.6,REFRESCO ENVASADO (FLUIDO)
Refresco TAMPICO Citrus Punch Botella 500ml,TAMPICO,500.0,ml,1.7,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),500.0,ml,1.7,REFRESCO ENVASADO (FLUIDO)
Chicha Morada Gloria Botella 400 ml,,400.0,ml,1.7,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),400.0,ml,1.7,REFRESCO ENVASADO (FLUIDO)
Bebida Casera Gloria Chicha Morada Botella 320ml,,320.0,ml,1.9,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),320.0,ml,1.9,REFRESCO ENVASADO (FLUIDO)
Lechuga Americana BELL'S FRESCOS Bolsa 300g,BELL'S FRESCOS,300.0,g,1.99,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),300.0,g,1.99,REFRESCO ENVASADO (FLUIDO)
Culantro BELL'S FRESCOS Bolsa 60g,BELL'S FRESCOS,60.0,g,1.99,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),60.0,g,1.99,REFRESCO ENVASADO (FLUIDO)
Perejil BELL'S FRESCOS Bolsa 60g,BELL'S FRESCOS,60.0,g,1.99,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),60.0,g,1.99,REFRESCO ENVASADO (FLUIDO)
Refresco CLIGHT Toronja con Splenda Sobre 14g,CLIGHT,14.0,g,2.3,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),14.0,g,2.3,REFRESCO ENVASADO (FLUIDO)
Bebida en Polvo Clight Sin Calorías Sabor Piña 14g,,14.0,g,2.3,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),14.0,g,2.3,REFRESCO ENVASADO (FLUIDO)
Bebida en Polvo Clight Sin Calorías Sabor Naranja 14g,,14.0,g,2.3,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),14.0,g,2.3,REFRESCO ENVASADO (FLUIDO)
Bebida en Polvo Clight Sin Calorías Sabor Fresa 14g,,14.0,g,2.3,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),14.0,g,2.3,REFRESCO ENVASADO (FLUIDO)
Bebida en Polvo Clight Sin Calorías Sabor Mandarina 14g,,14.0,g,2.3,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),14.0,g,2.3,REFRESCO ENVASADO (FLUIDO)
Bebida Frugos del Valle Sabor Chicha Morada Botella 300ml,,300.0,ml,2.3,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),300.0,ml,2.3,REFRESCO ENVASADO (FLUIDO)
Bebida en Polvo Clight Sin Calorías Sabor Limón 14g,,14.0,g,2.3,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),14.0,g,2.3,REFRESCO ENVASADO (FLUIDO)
Refresco Instantáneo Toronja Clight Sobre Doble 14 g,,14.0,g,2.3,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),14.0,g,2.3,REFRESCO ENVASADO (FLUIDO)
Albahaca BELL'S FRESCOS Bolsa 80g,BELL'S FRESCOS,80.0,g,2.49,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),80.0,g,2.49,REFRESCO ENVASADO (FLUIDO)
Refresco TAMPICO Citrus Punch Botella 600ml,TAMPICO,600.0,ml,3.0,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),600.0,ml,3.0,REFRESCO ENVASADO (FLUIDO)
Refresco CIFRUT Citrus Punch Botella 1.5L,CIFRUT,1.5,l,3.3,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),1.5,l,3.3,REFRESCO ENVASADO (FLUIDO)
Romero Fresco Ecologic 30g,,30.0,g,3.3,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),30.0,g,3.3,REFRESCO ENVASADO (FLUIDO)
Refresco CIFRUT Fruit Punch Citrus Botella 1.5L,CIFRUT,1.5,l,3.3,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),1.5,l,3.3,REFRESCO ENVASADO (FLUIDO)
Lechuga Seda Hidropónica BELL'S FRESCOS Bolsa 200g,BELL'S FRESCOS,200.0,g,3.39,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),200.0,g,3.39,REFRESCO ENVASADO (FLUIDO)
Pepino Holandés BELL'S FRESCOS x un,BELL'S FRESCOS,1.0,un,3.39,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),1.0,un,3.39,REFRESCO ENVASADO (FLUIDO)
Cebolla China BELL'S FRESCOS Bolsa 320g,BELL'S FRESCOS,320.0,g,3.49,vivanda,2024-12-06 12:22:30.355227,REFRESCO ENVASADO (FLUIDO),320.0,g,3.49,REFRESCO ENVASADO (FLUIDO)
Chicha Morada Cuisine & Co 500ml,,500.0,ml,3.6,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),500.0,ml,3.6,REFRESCO ENVASADO (FLUIDO)
Aguaymanto Fresco Pelado 200g,,200.0,g,3.89,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),200.0,g,3.89,REFRESCO ENVASADO (FLUIDO)
Chicha Morada Selva Botella 300ml,,300.0,ml,4.2,metro,2024-12-06 19:41:10.302651,REFRESCO ENVASADO (FLUIDO),300.0,ml,4.2,REFRESCO ENVASADO (FLUIDO)
