description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Pan para Hamburguesa 5un,,5.0,un,3.0,wong,2024-12-06 13:27:59.620776,HAMBURGUESA,5.0,un,3.0,HAMBURGUESA
Arveja Partida 500 g,TESORO DEL CAMPO,500.0,g,4.2,tottus,2024-12-06 13:01:25.671946,HAMBURGUESA,500.0,g,4.2,HAMBURGUESA
Nuggets de Pollo San Fernando Paquete 10un,,10.0,un,4.4,plaza_vea,2024-12-06 13:35:34.213438,HAMBURGUESA,10.0,un,4.4,HAMBURGUESA
Nuggets De Pollo (10 unidades),SAN FERNANDO,10.0,un,4.9,tottus,2024-12-06 13:01:25.671946,HAMBURGUESA,10.0,un,4.9,HAMBURGUESA
CHIKI NUGGETS X 200 GR,REDONDOS,200.0,g,4.9,tottus,2024-12-06 13:01:25.671946,HAMBURGUESA,200.0,g,4.9,HAMBURGUESA
Nuggets de Pollo Crispy San Fernando Paquete 1...,,10.0,un,5.0,plaza_vea,2024-12-06 13:35:34.213438,HAMBURGUESA,10.0,un,5.0,HAMBURGUESA
Pan Hamburguesa LA FLORENCIA Bolsa 405g,LA FLORENCIA,405.0,g,5.0,vivanda,2024-12-06 11:29:39.990028,HAMBURGUESA,405.0,g,5.0,HAMBURGUESA
Chiqui Nuggets REDONDOS Bolsa 270g,,10.0,un,5.1,plaza_vea,2024-12-06 13:35:34.213438,HAMBURGUESA,10.0,un,5.1,HAMBURGUESA
NUGGETS PECHUGA X 180 GR,REDONDOS,180.0,g,5.5,tottus,2024-12-06 13:01:25.671946,HAMBURGUESA,180.0,g,5.5,HAMBURGUESA
Frijol Panamito 500 g,TOTTUS,500.0,g,5.7,tottus,2024-12-06 13:01:25.671946,HAMBURGUESA,500.0,g,5.7,HAMBURGUESA
HAMB. LA REDONDITA X 6 UNIDADES,REDONDOS,6.0,un,5.9,tottus,2024-12-06 13:01:25.671946,HAMBURGUESA,6.0,un,5.9,HAMBURGUESA
Nuggets de Pechuga de Pollo REDONDOS Bolsa 12u...,,12.0,un,5.9,plaza_vea,2024-12-06 13:35:34.213438,HAMBURGUESA,12.0,un,5.9,HAMBURGUESA
Hamburguesa de Pollo REDONDOS Bolsa 360g,,360.0,g,5.9,plaza_vea,2024-12-06 13:35:34.213438,HAMBURGUESA,360.0,g,5.9,HAMBURGUESA
Pan Hamburguesa Wong Bolsa 8 Unid,,8.0,un,6.5,wong,2024-12-06 13:27:59.620776,HAMBURGUESA,8.0,un,6.5,HAMBURGUESA
Frijol Castilla Costeño 500 g,COSTENO,500.0,g,6.6,tottus,2024-12-06 13:01:25.671946,HAMBURGUESA,500.0,g,6.6,HAMBURGUESA
Nuggets de Pollo Dinosaurios San Fernando Paqu...,,5.0,un,6.7,plaza_vea,2024-12-06 13:35:34.213438,HAMBURGUESA,5.0,un,6.7,HAMBURGUESA
Dinonuggets 200 g (5 unidades),SAN FERNANDO,200.0,g,6.7,tottus,2024-12-06 13:01:25.671946,HAMBURGUESA,200.0,g,6.7,HAMBURGUESA
Nuggets Pechuga Pollo Chia Sin Freír 180 g,SAN FERNANDO,180.0,g,6.9,tottus,2024-12-06 13:01:25.671946,HAMBURGUESA,180.0,g,6.9,HAMBURGUESA
Nuggets de Pechuga de Pollo con Chia SAN FERNA...,,10.0,un,6.9,plaza_vea,2024-12-06 13:35:34.213438,HAMBURGUESA,10.0,un,6.9,HAMBURGUESA
Pan para Hamburguesa Cuisine & Co 400g,,400.0,g,6.9,wong,2024-12-06 13:27:59.620776,HAMBURGUESA,400.0,g,6.9,HAMBURGUESA
Frijol Negro Costeño 500 g,COSTENO,500.0,g,7.0,tottus,2024-12-06 13:01:25.671946,HAMBURGUESA,500.0,g,7.0,HAMBURGUESA
Hamburguesa de Carne x un,,1.0,un,7.2,wong,2024-12-06 13:27:59.620776,HAMBURGUESA,1.0,un,7.2,HAMBURGUESA
Pan para Hamburguesa BELL’S Bolsa 8un,BELL'S,8.0,un,7.7,vivanda,2024-12-06 11:29:39.990028,HAMBURGUESA,8.0,un,7.7,HAMBURGUESA
Frijol Canario 500 g,TOTTUS,500.0,g,7.74,tottus,2024-12-06 13:01:25.671946,HAMBURGUESA,500.0,g,7.74,HAMBURGUESA
Nuggets Multigranos REDONDOS Bolsa 270g,,270.0,g,7.9,plaza_vea,2024-12-06 13:35:34.213438,HAMBURGUESA,270.0,g,7.9,HAMBURGUESA
Burger de Quinua Della Natura 100g,,100.0,g,7.9,wong,2024-12-06 13:27:59.620776,HAMBURGUESA,100.0,g,7.9,HAMBURGUESA
