description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Laurel KARIÑO Sobre 1g,Kariño,1.0,g,0.6,vega,2024-12-06 12:35:26.838728,ADEREZOS HIDRATADOS,1.0,g,0.6,ADEREZOS HIDRATADOS
Orégano Entero KARIÑO Sobre 4g,Kariño,4.0,g,0.7,vega,2024-12-06 12:35:26.838728,ADEREZOS HIDRATADOS,4.0,g,0.7,ADEREZOS HIDRATADOS
Paprika Molido KARIÑO Sobre 5g,Kariño,5.0,g,0.7,vega,2024-12-06 12:35:26.838728,ADEREZOS HIDRATADOS,5.0,g,0.7,ADEREZOS HIDRATADOS
Comino Molido KARIÑO Sobre 5g,Kariño,5.0,g,0.7,vega,2024-12-06 12:35:26.838728,ADEREZOS HIDRATADOS,5.0,g,0.7,ADEREZOS HIDRATADOS
Anís KARIÑO Sobre 5g,Kariño,5.0,g,0.7,vega,2024-12-06 12:35:26.838728,ADEREZOS HIDRATADOS,5.0,g,0.7,ADEREZOS HIDRATADOS
Clavo de Olor Entero KARIÑO Sobre 4g,Kariño,4.0,g,0.7,vega,2024-12-06 12:35:26.838728,ADEREZOS HIDRATADOS,4.0,g,0.7,ADEREZOS HIDRATADOS
Palillo VEGA Molido Sobre 30g,Vega,30.0,g,0.9,vega,2024-12-06 12:35:26.838728,ADEREZOS HIDRATADOS,30.0,g,0.9,ADEREZOS HIDRATADOS
Canela Entera KARIÑO Sobre 3g,Kariño,3.0,g,0.9,vega,2024-12-06 12:35:26.838728,ADEREZOS HIDRATADOS,3.0,g,0.9,ADEREZOS HIDRATADOS
Hongos Secos KARIÑO Sobre 5g,Kariño,5.0,g,0.9,vega,2024-12-06 12:35:26.838728,ADEREZOS HIDRATADOS,5.0,g,0.9,ADEREZOS HIDRATADOS
Orégano Vega Molido Sobre 11g,Vega,11.0,g,0.9,vega,2024-12-06 12:35:26.838728,ADEREZOS HIDRATADOS,11.0,g,0.9,ADEREZOS HIDRATADOS
Orégano VEGA Entero Sobre 7g,Vega,7.0,g,0.9,vega,2024-12-06 12:35:26.838728,ADEREZOS HIDRATADOS,7.0,g,0.9,ADEREZOS HIDRATADOS
Tuco VEGA Sobre 18g,Vega,18.0,g,0.9,vega,2024-12-06 12:35:26.838728,ADEREZOS HIDRATADOS,18.0,g,0.9,ADEREZOS HIDRATADOS
Hongos con Laurel KARIÑO Sobre 5g,Kariño,5.0,g,0.9,vega,2024-12-06 12:35:26.838728,ADEREZOS HIDRATADOS,5.0,g,0.9,ADEREZOS HIDRATADOS
Hongos y Laurel VEGA Sobre 7g,Vega,7.0,g,1.2,vega,2024-12-06 12:35:26.838728,ADEREZOS HIDRATADOS,7.0,g,1.2,ADEREZOS HIDRATADOS
