description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Agua de Mesa SAN CARLOS con Gas Botella 500ml,,500.0,ml,0.9,plaza_vea,2024-12-06 14:46:46.587684,AGUA DE MESA SIN GAS,500.0,ml,0.9,AGUA DE MESA SIN GAS
Agua de Mesa San Carlos Botella 500ml,,500.0,ml,0.9,wong,2024-12-06 15:00:49.850136,AGUA DE MESA SIN GAS,500.0,ml,0.9,AGUA DE MESA SIN GAS
Agua de Mesa LOA Sin Gas Botella 625ml,LOA,625.0,ml,1.3,vivanda,2024-12-06 12:20:27.373001,AGUA DE MESA SIN GAS,625.0,ml,1.3,AGUA DE MESA SIN GAS
Agua Mineral sin gas 625 mL,CIELO,625.0,ml,1.5,tottus,2024-12-06 14:09:27.385477,AGUA DE MESA SIN GAS,625.0,ml,1.5,AGUA DE MESA SIN GAS
Agua de Mesa Cuisine & Co Botella Sport 1L,,1.0,l,1.6,metro,2024-12-06 19:36:15.762546,AGUA DE MESA SIN GAS,1.0,l,1.6,AGUA DE MESA SIN GAS
Agua de Mesa Sin Gas San Luis Botella 750ml,,750.0,ml,1.7,wong,2024-12-06 15:00:49.850136,AGUA DE MESA SIN GAS,750.0,ml,1.7,AGUA DE MESA SIN GAS
AGUA MESA SIN GAS BOTELLA X 750ML,SAN LUIS,750.0,ml,1.8,tottus,2024-12-06 14:09:27.385477,AGUA DE MESA SIN GAS,750.0,ml,1.8,AGUA DE MESA SIN GAS
Agua Mineral Sin Gas 600 mL,SAN MATEO,600.0,ml,2.2,tottus,2024-12-06 14:09:27.385477,AGUA DE MESA SIN GAS,600.0,ml,2.2,AGUA DE MESA SIN GAS
Agua de Mesa LOA Sin Gas Botella 2.5L,,2.5,l,2.4,plaza_vea,2024-12-06 14:46:46.587684,AGUA DE MESA SIN GAS,2.5,l,2.4,AGUA DE MESA SIN GAS
Agua Mineral sin gas con Tapa Deportiva 1 L,CIELO,1.0,l,2.5,tottus,2024-12-06 14:09:27.385477,AGUA DE MESA SIN GAS,1.0,l,2.5,AGUA DE MESA SIN GAS
AGUA MESA SIN GAS BOTELLA X 1L,SAN LUIS,1.0,l,2.5,tottus,2024-12-06 14:09:27.385477,AGUA DE MESA SIN GAS,1.0,l,2.5,AGUA DE MESA SIN GAS
