description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Bebida de Té Verde Sabor Limón Leaf Tea Botella 400 ml,,400.0,ml,1.7,metro,2024-12-06 18:53:09.746873,VAINITA VERDE (AMERICANA),400.0,ml,1.7,VAINITA VERDE (AMERICANA)
Lechuga Hoja de Roble Verde Hidropónica Ecologic x unid,,1.0,un,2.8,metro,2024-12-06 18:53:09.746873,VAINITA VERDE (AMERICANA),1.0,un,2.8,VAINITA VERDE (AMERICANA)
Alverja Verde Tesoro del Campo Bolsa 350 g,,350.0,g,2.9,metro,2024-12-06 18:53:09.746873,VAINITA VERDE (AMERICANA),350.0,g,2.9,VAINITA VERDE (AMERICANA)
Zanahoria x kg,,1.0,kg,3.59,metro,2024-12-06 18:53:09.746873,VAINITA VERDE (AMERICANA),1.0,kg,3.59,VAINITA VERDE (AMERICANA)
Arveja Verde Tesoro Del Campo Bolsa 500 g,,500.0,g,3.8,metro,2024-12-06 18:53:09.746873,VAINITA VERDE (AMERICANA),500.0,g,3.8,VAINITA VERDE (AMERICANA)
Rabanito Corte Juliana Línea Verde 200 g,,200.0,g,4.1,wong,2024-12-06 14:18:18.910224,VAINITA VERDE (AMERICANA),200.0,g,4.1,VAINITA VERDE (AMERICANA)
Salsa Roja CASA VERDE Doypack 160g,CASA VERDE,160.0,g,4.2,vivanda,2024-12-06 11:56:57.075185,VAINITA VERDE (AMERICANA),160.0,g,4.2,VAINITA VERDE (AMERICANA)
Toalla de Mano Krea 50x70cm 400gsm Verde,,400.0,g,4.2,metro,2024-12-06 18:53:09.746873,VAINITA VERDE (AMERICANA),400.0,g,4.2,VAINITA VERDE (AMERICANA)
Maíz Pop Corn TESORO VERDE Bolsa 500g,TESORO VERDE,500.0,g,4.2,vivanda,2024-12-06 11:56:57.075185,VAINITA VERDE (AMERICANA),500.0,g,4.2,VAINITA VERDE (AMERICANA)
Salsa Roja Casa Verde 160g,,160.0,g,4.2,wong,2024-12-06 14:18:18.910224,VAINITA VERDE (AMERICANA),160.0,g,4.2,VAINITA VERDE (AMERICANA)
