description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Papas RIKY TOK Ondas Naturales Bolsa 30g,RIKY TOK,30.0,g,1.0,vega,2024-12-06 12:40:04.718570,PAPA FRITA (BOCADITOS),30.0,g,1.0,PAPA FRITA (BOCADITOS)
Papas PAPI RICAS Sabor Picante Bolsa 28gr,PAPI RICAS,28.0,g,1.5,vega,2024-12-06 12:40:04.718570,PAPA FRITA (BOCADITOS),28.0,g,1.5,PAPA FRITA (BOCADITOS)
Papa Blanca x kg,,1.0,kg,1.59,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),1.0,kg,1.59,PAPA FRITA (BOCADITOS)
Galletas FIELD Doña Pepa Travesuras Bolsa 50g,,50.0,g,1.9,plaza_vea,2024-12-06 14:41:40.905008,PAPA FRITA (BOCADITOS),50.0,g,1.9,PAPA FRITA (BOCADITOS)
Papa Blanca Cocktail x kg,,1.0,kg,1.99,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),1.0,kg,1.99,PAPA FRITA (BOCADITOS)
Papa Negra Andina Procesada Metro x kg,,1.0,kg,2.19,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),1.0,kg,2.19,PAPA FRITA (BOCADITOS)
Agua sin Gas CIELO Tapa Sport Botella 1L,,1.0,l,2.4,plaza_vea,2024-12-06 14:41:40.905008,PAPA FRITA (BOCADITOS),1.0,l,2.4,PAPA FRITA (BOCADITOS)
44 g,CHEESE TRIS,44.0,g,2.49,tottus,2024-12-06 14:04:41.961834,PAPA FRITA (BOCADITOS),44.0,g,2.49,PAPA FRITA (BOCADITOS)
Papas Artesanales LAYS BBQ Bolsa 34g,LAY'S,34.0,g,2.49,vivanda,2024-12-06 12:17:30.566772,PAPA FRITA (BOCADITOS),34.0,g,2.49,PAPA FRITA (BOCADITOS)
Papas Artesanales LAYS Sal Marina Bolsa 34g,LAY'S,34.0,g,2.49,vivanda,2024-12-06 12:17:30.566772,PAPA FRITA (BOCADITOS),34.0,g,2.49,PAPA FRITA (BOCADITOS)
Papas Lay's Clásicas 36g,LAYS,36.0,g,2.5,tottus,2024-12-06 14:04:41.961834,PAPA FRITA (BOCADITOS),36.0,g,2.5,PAPA FRITA (BOCADITOS)
Compota de Fruta BELL'S Durazno Frasco 113g,,113.0,g,2.5,plaza_vea,2024-12-06 14:41:40.905008,PAPA FRITA (BOCADITOS),113.0,g,2.5,PAPA FRITA (BOCADITOS)
Tortees Salado 71g,,71.0,g,2.5,tottus,2024-12-06 14:04:41.961834,PAPA FRITA (BOCADITOS),71.0,g,2.5,PAPA FRITA (BOCADITOS)
Tortees Picante 71g,,71.0,g,2.5,tottus,2024-12-06 14:04:41.961834,PAPA FRITA (BOCADITOS),71.0,g,2.5,PAPA FRITA (BOCADITOS)
Snack 55g,PIQUEO SNAX,55.0,g,2.5,tottus,2024-12-06 14:04:41.961834,PAPA FRITA (BOCADITOS),55.0,g,2.5,PAPA FRITA (BOCADITOS)
Papa Blanca Metro x kg,,1.0,kg,2.6,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),1.0,kg,2.6,PAPA FRITA (BOCADITOS)
Papas Fritas Lay's Naturales 34g,,34.0,g,2.7,wong,2024-12-06 14:55:42.751848,PAPA FRITA (BOCADITOS),34.0,g,2.7,PAPA FRITA (BOCADITOS)
Papas Fritas Lay's Naturales 36g,,36.0,g,2.7,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),36.0,g,2.7,PAPA FRITA (BOCADITOS)
Papas LAY'S Clásicas Bolsa 36g,LAY'S,36.0,g,2.7,vivanda,2024-12-06 12:17:30.566772,PAPA FRITA (BOCADITOS),36.0,g,2.7,PAPA FRITA (BOCADITOS)
Papas Fritas Lay's Naturales 34g,,34.0,g,2.7,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),34.0,g,2.7,PAPA FRITA (BOCADITOS)
Papas Fritas Lay's Naturales 36g,,36.0,g,2.7,wong,2024-12-06 14:55:42.751848,PAPA FRITA (BOCADITOS),36.0,g,2.7,PAPA FRITA (BOCADITOS)
Papa Blanca,,0.5,kg,2.79,plaza_vea,2024-12-06 14:41:40.905008,PAPA FRITA (BOCADITOS),0.5,kg,2.79,PAPA FRITA (BOCADITOS)
Papas PAPI RICAS Sabor Picante Bolsa 70gr,PAPI RICAS,70.0,g,2.8,vega,2024-12-06 12:40:04.718570,PAPA FRITA (BOCADITOS),70.0,g,2.8,PAPA FRITA (BOCADITOS)
Papas Fritas Lays Artesanas Alitas BBQ 34g,,34.0,g,2.9,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),34.0,g,2.9,PAPA FRITA (BOCADITOS)
Papas Fritas Lays Artesanas Sal Marina 34g,,34.0,g,2.9,wong,2024-12-06 14:55:42.751848,PAPA FRITA (BOCADITOS),34.0,g,2.9,PAPA FRITA (BOCADITOS)
Hojuelas de Papas Nativas TIYAPUY Mix Fritas B...,,40.0,g,2.9,plaza_vea,2024-12-06 14:41:40.905008,PAPA FRITA (BOCADITOS),40.0,g,2.9,PAPA FRITA (BOCADITOS)
Papas Fritas Lays Artesanas Sal Marina 34g,,34.0,g,2.9,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),34.0,g,2.9,PAPA FRITA (BOCADITOS)
Papa Canchán Procesada x kg,,1.0,kg,2.96,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),1.0,kg,2.96,PAPA FRITA (BOCADITOS)
Papa Blanca Yungay x kg,,1.0,kg,2.99,wong,2024-12-06 14:55:42.751848,PAPA FRITA (BOCADITOS),1.0,kg,2.99,PAPA FRITA (BOCADITOS)
Papa Blanca Yungay,,1.0,kg,3.19,plaza_vea,2024-12-06 14:41:40.905008,PAPA FRITA (BOCADITOS),1.0,kg,3.19,PAPA FRITA (BOCADITOS)
Papa Canchán Procesada Especial x kg,,1.0,kg,3.29,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),1.0,kg,3.29,PAPA FRITA (BOCADITOS)
Papa Blanca Canchán Procesada x kgs,,1.0,kg,3.39,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),1.0,kg,3.39,PAPA FRITA (BOCADITOS)
Takis Fuego 1P 56 g Flow Bar Exp,BIMBO,56.0,g,3.6,tottus,2024-12-06 14:04:41.961834,PAPA FRITA (BOCADITOS),56.0,g,3.6,PAPA FRITA (BOCADITOS)
Papa Cocktail Amarilla,,1.0,kg,3.69,plaza_vea,2024-12-06 14:41:40.905008,PAPA FRITA (BOCADITOS),1.0,kg,3.69,PAPA FRITA (BOCADITOS)
Quinoa Chips Sabor Finas Hierbas 35g,QFOODS,35.0,g,3.9,tottus,2024-12-06 14:04:41.961834,PAPA FRITA (BOCADITOS),35.0,g,3.9,PAPA FRITA (BOCADITOS)
Puré BELL'S Papas Bolsa 125g,,125.0,g,3.9,plaza_vea,2024-12-06 14:41:40.905008,PAPA FRITA (BOCADITOS),125.0,g,3.9,PAPA FRITA (BOCADITOS)
Papa Canchán Procesada Agro Selecto 1Kg,,1.0,kg,4.0,wong,2024-12-06 14:55:42.751848,PAPA FRITA (BOCADITOS),1.0,kg,4.0,PAPA FRITA (BOCADITOS)
Papa Rellena x un,VIVANDA,1.0,un,4.0,vivanda,2024-12-06 12:17:30.566772,PAPA FRITA (BOCADITOS),1.0,un,4.0,PAPA FRITA (BOCADITOS)
Papas LAY'S Clásicas Bolsa 70g,LAY'S,70.0,g,4.0,vivanda,2024-12-06 12:17:30.566772,PAPA FRITA (BOCADITOS),70.0,g,4.0,PAPA FRITA (BOCADITOS)
Papas Lay's Clásicas 70g,LAYS,70.0,g,4.0,tottus,2024-12-06 14:04:41.961834,PAPA FRITA (BOCADITOS),70.0,g,4.0,PAPA FRITA (BOCADITOS)
Maní Engalletado Salado 100g,KARINTO,100.0,g,4.2,tottus,2024-12-06 14:04:41.961834,PAPA FRITA (BOCADITOS),100.0,g,4.2,PAPA FRITA (BOCADITOS)
Papa Yungay Agro Selecto 1Kg,,1.0,kg,4.28,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),1.0,kg,4.28,PAPA FRITA (BOCADITOS)
Papa Huayro Comcen x kg,,1.0,kg,4.29,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),1.0,kg,4.29,PAPA FRITA (BOCADITOS)
Piqueo BELL'S Maní con Pasas Táper 140g,,140.0,g,4.3,plaza_vea,2024-12-06 14:41:40.905008,PAPA FRITA (BOCADITOS),140.0,g,4.3,PAPA FRITA (BOCADITOS)
Papa seca VEGA Bolsa 400g,Vega,400.0,g,4.3,vega,2024-12-06 12:40:04.718570,PAPA FRITA (BOCADITOS),400.0,g,4.3,PAPA FRITA (BOCADITOS)
Papas Papi Ricas Picante 70g,,70.0,g,4.3,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),70.0,g,4.3,PAPA FRITA (BOCADITOS)
Papa Blanca Yungay x kg,VIVANDA,1.0,kg,4.39,vivanda,2024-12-06 12:17:30.566772,PAPA FRITA (BOCADITOS),1.0,kg,4.39,PAPA FRITA (BOCADITOS)
Papa Rellena x un,,1.0,un,4.4,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),1.0,un,4.4,PAPA FRITA (BOCADITOS)
Papas en Hojuelas Papi Ricas Pollo a la Brasa 70g,,70.0,g,4.4,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),70.0,g,4.4,PAPA FRITA (BOCADITOS)
Papa Negra Comcen x kg,,1.0,kg,4.49,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),1.0,kg,4.49,PAPA FRITA (BOCADITOS)
Pasas Morenas VALLEALTO Bolsa 150g,,150.0,g,4.5,plaza_vea,2024-12-06 14:41:40.905008,PAPA FRITA (BOCADITOS),150.0,g,4.5,PAPA FRITA (BOCADITOS)
Papa Yungay Agro Selecto 1Kg,,1.0,kg,4.5,wong,2024-12-06 14:55:42.751848,PAPA FRITA (BOCADITOS),1.0,kg,4.5,PAPA FRITA (BOCADITOS)
Pasas Morenas BELL'S Bolsa 180g,,180.0,g,4.5,plaza_vea,2024-12-06 14:41:40.905008,PAPA FRITA (BOCADITOS),180.0,g,4.5,PAPA FRITA (BOCADITOS)
Papa Negra Andina Procesada x kg,,1.0,kg,4.59,wong,2024-12-06 14:55:42.751848,PAPA FRITA (BOCADITOS),1.0,kg,4.59,PAPA FRITA (BOCADITOS)
Panetón con Pasas y Frutas Confitadas TODINNIT...,,85.0,g,4.6,plaza_vea,2024-12-06 14:41:40.905008,PAPA FRITA (BOCADITOS),85.0,g,4.6,PAPA FRITA (BOCADITOS)
Camotes Fritos 160 g,TIYAPUY,160.0,g,4.65,tottus,2024-12-06 14:04:41.961834,PAPA FRITA (BOCADITOS),160.0,g,4.65,PAPA FRITA (BOCADITOS)
Papa Negra Andina Procesada x kg,,1.0,kg,4.69,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),1.0,kg,4.69,PAPA FRITA (BOCADITOS)
Papa Recta Green Food 400g,,400.0,g,4.72,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),400.0,g,4.72,PAPA FRITA (BOCADITOS)
Papa Perricholi Agroselecto 1kg,,1.0,kg,4.8,wong,2024-12-06 14:55:42.751848,PAPA FRITA (BOCADITOS),1.0,kg,4.8,PAPA FRITA (BOCADITOS)
Papa Rellena Frita x un,,1.0,un,4.9,metro,2024-12-06 19:31:30.415377,PAPA FRITA (BOCADITOS),1.0,un,4.9,PAPA FRITA (BOCADITOS)
Tortilla Chips Mexi Nachos 100 g,GENERICO,100.0,g,4.9,tottus,2024-12-06 14:04:41.961834,PAPA FRITA (BOCADITOS),100.0,g,4.9,PAPA FRITA (BOCADITOS)
Nachos de Maíz Morado Perú Nachos 90 g,,90.0,g,4.9,tottus,2024-12-06 14:04:41.961834,PAPA FRITA (BOCADITOS),90.0,g,4.9,PAPA FRITA (BOCADITOS)
Papas al Hilo BELL'S Bolsa 125g,,125.0,g,4.9,plaza_vea,2024-12-06 14:41:40.905008,PAPA FRITA (BOCADITOS),125.0,g,4.9,PAPA FRITA (BOCADITOS)
Tortees Salado 138g,,138.0,g,5.0,tottus,2024-12-06 14:04:41.961834,PAPA FRITA (BOCADITOS),138.0,g,5.0,PAPA FRITA (BOCADITOS)
Horneados Mega Queso 90g,CHEETOS,90.0,g,5.0,tottus,2024-12-06 14:04:41.961834,PAPA FRITA (BOCADITOS),90.0,g,5.0,PAPA FRITA (BOCADITOS)
Papas al Hilo BELL'S Bolsa 125g,BELL'S,125.0,g,5.0,vivanda,2024-12-06 12:17:30.566772,PAPA FRITA (BOCADITOS),125.0,g,5.0,PAPA FRITA (BOCADITOS)
Piqueo VILLA NATURA Papas fritas al hilo Bolsa...,,150.0,g,5.0,plaza_vea,2024-12-06 14:41:40.905008,PAPA FRITA (BOCADITOS),150.0,g,5.0,PAPA FRITA (BOCADITOS)
Queso Atrevido 90g,DORITOS,90.0,g,5.0,tottus,2024-12-06 14:04:41.961834,PAPA FRITA (BOCADITOS),90.0,g,5.0,PAPA FRITA (BOCADITOS)
Papa Seca TIMONEL Bolsa 400gr,Timonel,400.0,g,5.1,vega,2024-12-06 12:40:04.718570,PAPA FRITA (BOCADITOS),400.0,g,5.1,PAPA FRITA (BOCADITOS)
