description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Caldo de Gallina DOÑA GUSTA Concentrado en Polvo Caja 42g,DOÑA GUSTA,42.0,g,2.3,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,42.0,g,2.3,PASTELES SALADOS
Piqueo BELL'S Chifles Salados Táper 100g,BELL'S,100.0,g,3.9,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,100.0,g,3.9,PASTELES SALADOS
Maní KARINTO Engalletado Salado Bolsa 100g,KARINTO,100.0,g,4.2,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,100.0,g,4.2,PASTELES SALADOS
Piqueo BELL'S Maní salado Bolsa 180Gr,BELL'S,180.0,g,4.3,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,180.0,g,4.3,PASTELES SALADOS
Piqueo BELL'S Maní Frito Salado Táper 140g,BELL'S,140.0,g,4.4,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,140.0,g,4.4,PASTELES SALADOS
Piqueo BELL'S Chifles salados Bolsa 125Gr,BELL'S,125.0,g,4.7,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,125.0,g,4.7,PASTELES SALADOS
Papel Toalla BOREAL Megarollo Paquete 2un,BOREAL,2.0,un,4.9,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,2.0,un,4.9,PASTELES SALADOS
Piqueo VILLA NATURA Chifles salados Bolsa 150Gr,VILLA NATURA,150.0,g,5.0,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,150.0,g,5.0,PASTELES SALADOS
Resaltadores CLASS&WORK JP9913AG Pastel Caja 2un,CLASS & WORK,2.0,un,5.9,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,2.0,un,5.9,PASTELES SALADOS
Pastel de Jamón OTTO KUNZ Paquete 150g,OTTO KUNZ,150.0,g,6.8,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,150.0,g,6.8,PASTELES SALADOS
Papel Toalla SCOTT Multiusos 2 en 1 Paquete 2un,SUAVE,2.0,un,7.0,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,2.0,un,7.0,PASTELES SALADOS
Papel Toalla NOVA Clásico Mega Rollo Paquete 2un,NOVA,2.0,un,7.2,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,2.0,un,7.2,PASTELES SALADOS
Papel Toalla NOVA Ultra Absorbente Paquete 2un,NOVA,2.0,un,7.5,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,2.0,un,7.5,PASTELES SALADOS
Piqueo BELL'S Chifles salados Bolsa 220Gr,BELL'S,220.0,g,7.5,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,220.0,g,7.5,PASTELES SALADOS
Set de Témperas LAYCONSA Puppy Pastel Paquete 6un,LAYCONSA,6.0,un,7.6,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,6.0,un,7.6,PASTELES SALADOS
Maní KARINTO Engalletado Salado Bolsa 200g,KARINTO,200.0,g,7.99,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,200.0,g,7.99,PASTELES SALADOS
Chifle Salado CRICKETS Sabor Leche de Tigre Bolsa 150g,CRICKET S,150.0,g,8.5,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,150.0,g,8.5,PASTELES SALADOS
Chifles KARINTO Salado Bolsa 150g,KARINTO,150.0,g,9.3,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,150.0,g,9.3,PASTELES SALADOS
Papel Toalla BOREAL Megarollo Paquete 4un,BOREAL,4.0,un,9.5,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,4.0,un,9.5,PASTELES SALADOS
Velas Premium de Cumpleaños Rayadas Pastel MARSHALL & MASON x6un,MARSHALL & MASON,6.0,un,9.95,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,6.0,un,9.95,PASTELES SALADOS
Cacahuates Salados SALYSOL Lata 250g,SALYSOL,250.0,g,10.9,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,250.0,g,10.9,PASTELES SALADOS
Set de Tápers VIVA HOME Tapa Pastel 3un,VIVA HOME,3.0,un,10.9,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,3.0,un,10.9,PASTELES SALADOS
Pistachos WONDERFUL Tostados y Salados Bolsa 35g,VALLEALTO,35.0,g,10.9,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,35.0,g,10.9,PASTELES SALADOS
Chifles Salados CRICKETS Bolsa 250g,CRICKET S,250.0,g,11.2,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,250.0,g,11.2,PASTELES SALADOS
Helado D'ONOFRIO Peziduri Chocolate Cremoso Pote 900ml,D'ONOFRIO,900.0,ml,11.9,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,900.0,ml,11.9,PASTELES SALADOS
Marcador ARTESCO Dual Brush Pastel Blíster 6un,ARTESCO,6.0,un,11.9,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,6.0,un,11.9,PASTELES SALADOS
Papel Toalla SCOTT Calorie Absorb 65 hojas Paquete 4un,SCOTT,4.0,un,12.4,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,4.0,un,12.4,PASTELES SALADOS
Pumones ARTESCO Glitter Pastel Caja 6un,ARTESCO,6.0,un,13.2,vivanda,2024-12-06 11:18:23.407405,PASTELES SALADOS,6.0,un,13.2,PASTELES SALADOS
