description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Chocolate Instantáneo Sabor Tradicional Bolsa 90 g,,90.0,g,3.82,metro,2024-12-06 19:34:35.921928,CAFÉ INSTANTÁNEO,90.0,g,3.82,CAFÉ INSTANTÁNEO
Avena Con Chocolate Instantáneo Santa Catalina Bolsa 150 g,,150.0,g,5.8,metro,2024-12-06 19:34:35.921928,CAFÉ INSTANTÁNEO,150.0,g,5.8,CAFÉ INSTANTÁNEO
Café Instantáneo Clásico ALTOMAYO Doypack 45g,,45.0,g,5.9,plaza_vea,2024-12-06 14:43:32.995909,CAFÉ INSTANTÁNEO,45.0,g,5.9,CAFÉ INSTANTÁNEO
Cebada Instantánea Kimbo Doypack 100 g,,100.0,g,6.1,wong,2024-12-06 14:59:01.896941,CAFÉ INSTANTÁNEO,100.0,g,6.1,CAFÉ INSTANTÁNEO
Café Instantáneo Granulado BELL'S Frasco 50g,,50.0,g,6.2,plaza_vea,2024-12-06 14:43:32.995909,CAFÉ INSTANTÁNEO,50.0,g,6.2,CAFÉ INSTANTÁNEO
Café Instantáneo Altomayo Clásico 45g,,45.0,g,6.2,metro,2024-12-06 19:34:35.921928,CAFÉ INSTANTÁNEO,45.0,g,6.2,CAFÉ INSTANTÁNEO
Café Instantáneo Cuisine & Co Puro 50g,,50.0,g,6.9,metro,2024-12-06 19:34:35.921928,CAFÉ INSTANTÁNEO,50.0,g,6.9,CAFÉ INSTANTÁNEO
Cebada Instantánea Ecco 80g,,80.0,g,7.7,wong,2024-12-06 14:59:01.896941,CAFÉ INSTANTÁNEO,80.0,g,7.7,CAFÉ INSTANTÁNEO
Café Instantáneo Altomayo Clásico 45g,,45.0,g,8.1,metro,2024-12-06 19:34:35.921928,CAFÉ INSTANTÁNEO,45.0,g,8.1,CAFÉ INSTANTÁNEO
Café Instantáneo ALTOMAYO Clásico Frasco 50g,,50.0,g,8.1,plaza_vea,2024-12-06 14:43:32.995909,CAFÉ INSTANTÁNEO,50.0,g,8.1,CAFÉ INSTANTÁNEO
