description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Pechuga de Pollo en Salsa de Champiñones HOME CHEF 450g,HOME CHEF,S/ 13.20,vivanda,PECHUGA DE POLLO,2024-12-04 17:25:37.694649,450.0,g,13.2
Milanesa de Pechuga de Pollo OREGAN FOODS Bolsa 4un,OREGON FOODS,S/ 27.90,vivanda,PECHUGA DE POLLO,2024-12-04 17:25:37.694649,4.0,un,27.9
Nuggets de Pechuga de Pollo OREGON FOODS Bolsa 15un,OREGON FOODS,S/ 14.40,vivanda,PECHUGA DE POLLO,2024-12-04 17:25:37.694649,15.0,un,14.4
Jamón de Pechuga de Pollo BRAEDT Paquete 200g,BRAEDT,S/ 8.10,vivanda,PECHUGA DE POLLO,2024-12-04 17:25:37.694649,200.0,g,8.1
Filete de Pechuga de Pollo Criollo REDONDOS Bolsa 620g,REDONDOS,S/ 19.80,vivanda,PECHUGA DE POLLO,2024-12-04 17:25:37.694649,620.0,g,19.8
Nuggets de Pechuga de Pollo REDONDOS Bolsa 12un,REDONDOS,S/ 5.90,vivanda,PECHUGA DE POLLO,2024-12-04 17:25:37.694649,12.0,un,5.9
Nuggets Pechuga de Pollo San Fernando Caja 24un,SAN FERNANDO,S/ 15.30,vivanda,PECHUGA DE POLLO,2024-12-04 17:25:37.694649,24.0,un,15.3
Filete de Pechuga de Pollo Oriental REDONDOS Bandeja 620g,REDONDOS,S/ 19.80,vivanda,PECHUGA DE POLLO,2024-12-04 17:25:37.694649,620.0,g,19.8
