description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Harina de Maíz Blanco P.A.N. Precocida Bolsa 1Kg,PAN,S/ 11.30,vivanda,HARINA DE MAÍZ BLANCO,2024-12-04 17:13:43.173704,1.0,kg,11.3
Harina Precocida DOÑAREPA Maíz Blanco Paquete 1Kg,DOÑAREPA,S/ 9.90,vivanda,HARINA DE MAÍZ BLANCO,2024-12-04 17:13:43.173704,1.0,kg,9.9
Harina MORIXE de Maiz Blanco Bolsa 1Kg,MORIXE,S/ 6.90,vivanda,HARINA DE MAÍZ BLANCO,2024-12-04 17:13:43.173704,1.0,kg,6.9
