description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Ají amarillo PIKI Molido Doypack 120g,PIKI,S/ 2.90,vivanda,AJÍ AMARILLO MOLIDO,2024-12-04 18:11:18.705271,120.0,g,2.9
Ají Amarillo BELL'S Molido Sobre 10g,BELL'S,S/ 1.59,vivanda,AJÍ AMARILLO MOLIDO,2024-12-04 18:11:18.705271,10.0,g,1.59
Salsa PIKI Ají amarillo molido Doypack 350g,PIKI,S/ 12.50,vivanda,AJÍ AMARILLO MOLIDO,2024-12-04 18:11:18.705271,350.0,g,12.5
