description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Apio Atado x un,VIVANDA,S/ 1.89,vivanda,APIO,2024-12-04 17:52:24.129259,1.0,un,1.89
Apio VIVA x un,VIVA,S/ 7.59,vivanda,APIO,2024-12-04 17:52:24.129259,1.0,un,7.59
Bastones de Apio BELL'S FRESCOS 250g,BELL'S FRESCOS,S/ 3.99,vivanda,APIO,2024-12-04 17:52:24.129259,250.0,g,3.99
Bastones de Apio y Zanahoría BELL'S FRESCOS 250g,BELL'S FRESCOS,S/ 3.99,vivanda,APIO,2024-12-04 17:52:24.129259,250.0,g,3.99
