description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Azúcar Rubia BELL'S Bolsa 1Kg,BELL'S,S/ 4.60,vivanda,AZÚCAR RUBIA,2024-12-04 18:03:48.770750,1.0,kg,4.6
Azúcar Rubia CARTAVIO Bolsa 1Kg,CARTAVIO,S/ 5.10,vivanda,AZÚCAR RUBIA,2024-12-04 18:03:48.770750,1.0,kg,5.1
Azúcar Rubia DULFINA Bolsa 2Kg,DULFINA,S/ 9.60,vivanda,AZÚCAR RUBIA,2024-12-04 18:03:48.770750,2.0,kg,9.6
Azúcar Rubia BELL'S Bolsa 2Kg,BELL'S,S/ 8.60,vivanda,AZÚCAR RUBIA,2024-12-04 18:03:48.770750,2.0,kg,8.6
Azúcar Rubia CARTAVIO Bolsa 5Kg,CARTAVIO,S/ 21.90,vivanda,AZÚCAR RUBIA,2024-12-04 18:03:48.770750,5.0,kg,21.9
Azúcar Rubia BELL'S Bolsa 5Kg,BELL'S,S/ 20.80,vivanda,AZÚCAR RUBIA,2024-12-04 18:03:48.770750,5.0,kg,20.8
Azúcar Rubia DULFINA Bolsa 1Kg,DULFINA,S/ 5.10,vivanda,AZÚCAR RUBIA,2024-12-04 18:03:48.770750,1.0,kg,5.1
Azúcar Rubia ONZA Light con Stevia Doypack 500g,ONZA,S/ 7.30,vivanda,AZÚCAR RUBIA,2024-12-04 18:03:48.770750,500.0,g,7.3
Azúcar Rubia DULFINA Bolsa 5Kg,DULFINA,S/ 22.90,vivanda,AZÚCAR RUBIA,2024-12-04 18:03:48.770750,5.0,kg,22.9
