description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Margarina Sello de Oro Barra 200g,S/ 4.30,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,200.0,g,4.3
Margarina Manty Clásica 300g,S/ 4.40,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,300.0,g,4.4
Margarina Sello de Oro Pote 400g,S/ 8.40,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,400.0,g,8.4
Margarina Sello de Oro Barra 90g,S/ 2.90,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,90.0,g,2.9
Margarina Dorina Clásica 450g,S/ 10.50,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,450.0,g,10.5
Margarina Dorina Light Pote 450 g,S/ 10.50,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,450.0,g,10.5
Margarina Laive Swis 450g,S/ 11.40,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,450.0,g,11.4
Margarina Laive Swis 200g,S/ 4.80,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,200.0,g,4.8
Margarina Dorina Clásica 900g,S/ 19.90,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,900.0,g,19.9
Margarina Dorina Clásica 220g,S/ 6.90,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,220.0,g,6.9
Margarina La Danesa 500g,S/ 15.60,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,500.0,g,15.6
Margarina Manty Pote 90 g,S/ 2.38,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,90.0,g,2.38
Margarina Sello de Oro Pote 200g,S/ 5.20,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,200.0,g,5.2
Margarina Laive Swis 90g,S/ 3.50,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,90.0,g,3.5
Mantequilla con Sal Gloria 390g,S/ 17.50,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,390.0,g,17.5
Mantequilla con Sal Laive 180g,S/ 10.90,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,180.0,g,10.9
Mantequilla con Sal Gloria 180g,S/ 9.90,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,180.0,g,9.9
Mantequilla Gloria Sin Sal 180g,S/ 9.90,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,180.0,g,9.9
Mantequilla Plusa Con Sal Barra 200 g,S/ 12.90,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,200.0,g,12.9
Crema a Base de Mantequilla Laive 350g,S/ 13.90,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,350.0,g,13.9
Mantequilla con Sal Gloria 180g,S/ 10.50,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,180.0,g,10.5
Mantequilla con Sal Laive 180g,S/ 13.99,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,180.0,g,13.99
Mantequilla con Sal Gloria 90g,S/ 6.40,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,90.0,g,6.4
Mantequilla con Sal Danlac Frasco 180g,S/ 16.90,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,180.0,g,16.9
Mantequilla Sin Sal Laive 180g,S/ 10.90,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,180.0,g,10.9
Crema de Mantequilla Light Laive 180g,S/ 13.99,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,180.0,g,13.99
Mantequilla con Sal Laive 100g,S/ 7.60,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,100.0,g,7.6
Crema a Base de Mantequilla Laive 90g,S/ 4.60,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,90.0,g,4.6
Mantequilla con Sal Gloria 50g,S/ 3.70,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,50.0,g,3.7
Mantequilla con Sal Président Barra 200 gr,S/ 20.70,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,200.0,g,20.7
Mantequilla sin Sal Président Barra 200g,S/ 20.70,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,200.0,g,20.7
Mantequilla Asturiana 125g,S/ 16.70,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,125.0,g,16.7
Mantequilla La Chuguranita Barra 150 g,S/ 14.90,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,150.0,g,14.9
Mantequilla Sin Sal Arias 235g,S/ 32.80,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,235.0,g,32.8
Mantequilla con Sal Arias 235g,S/ 32.80,metro,MARGARINA ENVASADA,2024-12-04 21:24:40.158599,235.0,g,32.8
