description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Galletas Dulces Chaplin 90g,S/ 3.70,metro,GALLETAS DULCES,2024-12-04 20:46:26.072623,90.0,g,3.7
Galletas de Avena con Castaña Nancy Natur 110g,S/ 8.90,metro,GALLETAS DULCES,2024-12-04 20:46:26.072623,110.0,g,8.9
"Galletas de Avena, Castaña y Naranja Nancy Natur 135g",S/ 10.90,metro,GALLETAS DULCES,2024-12-04 20:46:26.072623,135.0,g,10.9
Galletas Dulces Surtidas Costa 237.5g,S/ 10.90,metro,GALLETAS DULCES,2024-12-04 20:46:26.072623,237.5,g,10.9
Galletas de Vainilla con Choco Chips Cuisine & Co 8un,S/ 14.90,metro,GALLETAS DULCES,2024-12-04 20:46:26.072623,8.0,un,14.9
Galletas Dolce María IIditas 100g,S/ 9.50,metro,GALLETAS DULCES,2024-12-04 20:46:26.072623,100.0,g,9.5
Galletas de Chocolate con Naranja Cuisine & Co 8un,S/ 14.90,metro,GALLETAS DULCES,2024-12-04 20:46:26.072623,8.0,un,14.9
Galletas de Agua con Finas Hierbas 220g,S/ 7.50,metro,GALLETAS DULCES,2024-12-04 20:46:26.072623,220.0,g,7.5
Galletas Choco Fiesta Giardino Paquete 24 Unid,S/ 41.00,metro,GALLETAS DULCES,2024-12-04 20:46:26.072623,24.0,un,41.0
Galletas Dulce María Cachitos de Castañas Bolsa 100 g,S/ 9.50,metro,GALLETAS DULCES,2024-12-04 20:46:26.072623,100.0,g,9.5
Galletas Dolce María Canestrellis 100g,S/ 9.50,metro,GALLETAS DULCES,2024-12-04 20:46:26.072623,100.0,g,9.5
Galletas de Avena Dulce Detalle 3un,S/ 15.90,metro,GALLETAS DULCES,2024-12-04 20:46:26.072623,3.0,un,15.9
