description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Apio Hipodrónico Ecologic x un,S/ 6.30,metro,APIO,2024-12-04 21:39:00.066093,1.0,un,6.3
Apio Prelavado Viva 300g,S/ 7.50,metro,APIO,2024-12-04 21:39:00.066093,300.0,g,7.5
