description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Sancochado Punta de Pecho Nacional x kg,S/ 21.90 x kg,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,1.0,kg,21.9
Sancochado de Osobuco Nacional Porcionado x kg,S/ 25.90 x kg,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,1.0,kg,25.9
Sancochado de Pescuezo Nacional x kg,S/ 22.90 x kg,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,1.0,kg,22.9
Sancochado de Osobuco Nacional x kg,S/ 25.90 x kg,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,1.0,kg,25.9
Empanada de Pollo Mundo Vegetal 2un,S/ 6.50,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,2.0,un,6.5
Vegetales Precocidos Green Food Mixtura Italiana 400g,S/ 6.00,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,400.0,g,6.0
Sancochado Punta de Pecho x kg,S/ 24.90 x kg,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,1.0,kg,24.9
Sancochado de Pescuezo x kg,S/ 25.90 x kg,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,1.0,kg,25.9
Sancochado Punta de Pecho Don Goyo x kg,S/ 24.90 x kg,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,1.0,kg,24.9
Twopack Aceite Vegetal Primor Premium 900ml,S/ 18.50,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,900.0,ml,18.5
Aceite Vegetal Metro 900ml,S/ 5.90,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,900.0,ml,5.9
Twopack Aceite Vegetal Primor Clásico 900ml,S/ 16.70,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,900.0,ml,16.7
Trozos de Atún en Aceite Vegetal Metro 140g,S/ 3.90,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,140.0,g,3.9
Aceite Vegetal Primor Premium Botella 900ml,S/ 10.60,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,900.0,ml,10.6
Aceite Vegetal Metro 900ml,S/ 5.90,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,900.0,ml,5.9
Aceite de Soya Sao Botella 900ml,S/ 6.60,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,900.0,ml,6.6
Pack Primor: Aceite Vegetal 900ml + Filete de Atún 140g,S/ 12.49,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,900.0,ml,12.49
Aceite Vegetal Primor Clásico Botella 1.8L,S/ 16.50,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,1.8,l,16.5
Trozos de Atún en Aceite Vegetal Cuisine & Co 140g,S/ 4.40,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,140.0,g,4.4
Aceite Vegetal Primor Clásico Botella 900ml,S/ 9.60,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,900.0,ml,9.6
Aceite Vegetal Máxima 900ml,S/ 5.80,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,900.0,ml,5.8
Trozos de Atún en Aceite Vegetal Florida 150g,S/ 5.90,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,150.0,g,5.9
Costillar Nacional x kg,S/ 18.90 x kg,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,1.0,kg,18.9
Pack x6 Trozos Atún Aceite Vegetal Campomar 150g,S/ 34.80,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,150.0,g,34.8
Filete de Atún en Aceite Vegetal Metro 140g,S/ 4.40,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,140.0,g,4.4
Aceite Vegetal Primor Premium 900ml + Mayonesa AlaCena 850g,S/ 25.50,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,900.0,ml,25.5
Trozos de Atún en Aceite Vegetal Campomar 150g,S/ 6.10,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,150.0,g,6.1
Aceite Vegetal Cuisine & Co 900ml,S/ 7.90,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,900.0,ml,7.9
Trozos de Atún en Aceite Vegetal Marinero 140g,S/ 4.90,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,140.0,g,4.9
Aceite Vegetal Deleite Premium 900ml,S/ 6.85,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,900.0,ml,6.85
Tripack Filete de Atún en Aceite Vegetal Florida 80g,S/ 13.00,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,80.0,g,13.0
Aceite Vegetal Cocinero 900ml,S/ 9.20,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,900.0,ml,9.2
Aceite Vegetal Máxima 900ml,S/ 5.80,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,900.0,ml,5.8
Pack Primor: Aceite Vegetal 900ml + Filete de Atún en Agua 140g,S/ 12.49,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,900.0,ml,12.49
Grated de Atún en Aceite Vegetal Florida 140g,S/ 4.60,metro,VEGETALES SANCOCHADOS,2024-12-04 22:16:23.406015,140.0,g,4.6
