description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Leche Condensada Nestlé Lata 393g,S/ 6.20,metro,LECHE CONDENSADA,2024-12-04 21:19:05.464544,393.0,g,6.2
Leche Condensada Cuisine & Co Lata 397g,S/ 5.90,metro,LECHE CONDENSADA,2024-12-04 21:19:05.464544,397.0,g,5.9
Leche Condensada Gloria 393g,S/ 6.50,metro,LECHE CONDENSADA,2024-12-04 21:19:05.464544,393.0,g,6.5
Condensada Nestlé Topping 397g,S/ 5.50,metro,LECHE CONDENSADA,2024-12-04 21:19:05.464544,397.0,g,5.5
Leche Condensada Gloria Doy Pack 200 g,S/ 5.30,metro,LECHE CONDENSADA,2024-12-04 21:19:05.464544,200.0,g,5.3
Leche Condensada Gloria Doypack 1.2 Kg,S/ 15.90,metro,LECHE CONDENSADA,2024-12-04 21:19:05.464544,1.2,kg,15.9
Leche Condensada Nestlé Lata 100g,S/ 3.80,metro,LECHE CONDENSADA,2024-12-04 21:19:05.464544,100.0,g,3.8
Leche Condensada Sin Lactosa Nestlé 387g,S/ 7.40,metro,LECHE CONDENSADA,2024-12-04 21:19:05.464544,387.0,g,7.4
Alimento Azucarado Bonlé 397g,S/ 5.50,metro,LECHE CONDENSADA,2024-12-04 21:19:05.464544,397.0,g,5.5
Bebida a Base de Coco Condensada Lata 320 g,S/ 12.40,metro,LECHE CONDENSADA,2024-12-04 21:19:05.464544,320.0,g,12.4
Paleta de Helado Cuisine & Co Fresa con Leche Condensada 108g,S/ 7.90,metro,LECHE CONDENSADA,2024-12-04 21:19:05.464544,108.0,g,7.9
Helado de Fresa con Leche Condensada Cuisine & Co 571ml,S/ 21.90,metro,LECHE CONDENSADA,2024-12-04 21:19:05.464544,571.0,ml,21.9
