description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Cebolla Roja Metro x kg,S/ 1.99 x kg,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,1.0,kg,1.99
Cebolla Blanca Metro x kg,S/ 1.19 x kg,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,1.0,kg,1.19
Cebolla Roja Agro Selecto 1Kg,S/ 2.38,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,1.0,kg,2.38
Cebolla China Manantiales 200g,S/ 3.59,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,200.0,g,3.59
Cebolla Blanca Agro Selecto 1kg,S/ 2.50,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,1.0,kg,2.5
Cebolla Roja Agro Selecto 2Kg,S/ 4.75,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,2.0,kg,4.75
Cebolla en Polvo Badía Frasco 2.75 Onzas,S/ 9.40,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,2.75,oz,9.4
Cebolla Blanca Agro Selecto 2kg,S/ 5.50,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,2.0,kg,5.5
Cebolla Roja Picada Cuisine & Co 200g,S/ 8.00,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,200.0,g,8.0
Ajos sin Pelar x kg,S/ 18.99 x kg,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,1.0,kg,18.99
Ají Amarillo x kg,S/ 8.29 x kg,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,1.0,kg,8.29
Ajos Enteros sin Pelar x kg,S/ 18.99 x kg,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,1.0,kg,18.99
Ají Amarillo x kg,S/ 8.99 x kg,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,1.0,kg,8.99
Papa en Hojuelas Inka Chips BBQ y Cebolla 135g,S/ 8.00,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,135.0,g,8.0
Ají Limo Metro x kg,S/ 13.29 x kg,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,1.0,kg,13.29
Bisteck Cabeza de Lomo Nacional x kg,S/ 39.90 x kg,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,1.0,kg,39.9
Rocoto Metro x kg,S/ 10.19 x kg,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,1.0,kg,10.19
Papa en Hojuelas Inka Chips Queso y Cebolla 135g,S/ 8.00,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,135.0,g,8.0
Papas Pringles Crema y Cebolla 109g,S/ 8.90,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,109.0,g,8.9
Rocoto x kg,S/ 11.24 x kg,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,1.0,kg,11.24
Ají Panca Despepitado Naturandes Bandeja 100g,S/ 13.30,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,100.0,g,13.3
Ají Mirasol Despepitado Naturandes Bandeja 100g,S/ 13.60,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,100.0,g,13.6
Jabón Líquido Johnson's Baby De la Cabeza a los Pies 400ml,S/ 32.80,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,400.0,ml,32.8
Ají Panca Deshidratado Guva 100g,S/ 9.00,metro,CEBOLLA DE CABEZA (ROJA),2024-12-04 21:49:20.470600,100.0,g,9.0
