description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Espinaca Baby Ecologic 150g,S/ 4.90,metro,ESPINACA,2024-12-04 21:40:26.643502,150.0,g,4.9
Espinaca x kg,S/ 6.99 x kg,metro,ESPINACA,2024-12-04 21:40:26.643502,1.0,kg,6.99
Espinaca Hidropónica de Invernadero Ecologic 500g,S/ 7.60,metro,ESPINACA,2024-12-04 21:40:26.643502,500.0,g,7.6
Espinaca Cuisine & Co 500g,S/ 5.90,metro,ESPINACA,2024-12-04 21:40:26.643502,500.0,g,5.9
Espinaca Frescas 400g,S/ 5.90,metro,ESPINACA,2024-12-04 21:40:26.643502,400.0,g,5.9
Espinaca Bebé Frescas 150g,S/ 3.20,metro,ESPINACA,2024-12-04 21:40:26.643502,150.0,g,3.2
Espinaca Fresca Meza atado 500g,S/ 3.80,metro,ESPINACA,2024-12-04 21:40:26.643502,500.0,g,3.8
Espinaca Bebé Cuisine & Co 150g,S/ 3.90,metro,ESPINACA,2024-12-04 21:40:26.643502,150.0,g,3.9
Espinaca Bebé de Invernadero Don Miguel 150 g,S/ 6.20,metro,ESPINACA,2024-12-04 21:40:26.643502,150.0,g,6.2
Espinaca Picada en Porciones Congelada Green Food 400g,S/ 5.52,metro,ESPINACA,2024-12-04 21:40:26.643502,400.0,g,5.52
Espinaca Baby Deshojada Verde Puro 180g,S/ 8.70,metro,ESPINACA,2024-12-04 21:40:26.643502,180.0,g,8.7
Espinaca Entera Verde Puro 500g,S/ 7.20,metro,ESPINACA,2024-12-04 21:40:26.643502,500.0,g,7.2
Espinaca Línea Verde 400g,S/ 6.50,metro,ESPINACA,2024-12-04 21:40:26.643502,400.0,g,6.5
Ravioles rellenos de Ricotta y Espinaca Metro Caja 500 g,S/ 10.99,metro,ESPINACA,2024-12-04 21:40:26.643502,500.0,g,10.99
Salsa De Culantro Con Espinaca Culantrito Sibarita Doypack 250 g,S/ 9.80,metro,ESPINACA,2024-12-04 21:40:26.643502,250.0,g,9.8
Ravioles de Pollo y Espinaca Metro 500g,S/ 10.99,metro,ESPINACA,2024-12-04 21:40:26.643502,500.0,g,10.99
Concentrado de Espinaca y Albahaca Pomarola 110g,S/ 3.50,metro,ESPINACA,2024-12-04 21:40:26.643502,110.0,g,3.5
Ravioles de Ricotta y Espinaca Wong 24un,S/ 13.90,metro,ESPINACA,2024-12-04 21:40:26.643502,24.0,un,13.9
Ravioles de Ricota con Espinaca Don Italo 500g,S/ 25.40,metro,ESPINACA,2024-12-04 21:40:26.643502,500.0,g,25.4
Fetuccini Extra Espinaca Bolsa 500 g,S/ 7.60,metro,ESPINACA,2024-12-04 21:40:26.643502,500.0,g,7.6
Salsa Culantrito con Espinaca Envasado 550 g,S/ 15.20,metro,ESPINACA,2024-12-04 21:40:26.643502,550.0,g,15.2
Salsa Culantrito con Espinaca Sobre 100 g,S/ 2.70,metro,ESPINACA,2024-12-04 21:40:26.643502,100.0,g,2.7
Ravioles de Espinaca con Queso Ricotta Wong 24un,S/ 13.90,metro,ESPINACA,2024-12-04 21:40:26.643502,24.0,un,13.9
Raviolitos de Ricota con Espinaca Don Italo 500g,S/ 19.12,metro,ESPINACA,2024-12-04 21:40:26.643502,500.0,g,19.12
Ravioles de Espinaca con Carne Wong 24un,S/ 13.90,metro,ESPINACA,2024-12-04 21:40:26.643502,24.0,un,13.9
Salsa Culantrito con Espinaca Sobre 93.6 g,S/ 4.10,metro,ESPINACA,2024-12-04 21:40:26.643502,93.6,g,4.1
Ravioles de Queso y Espinaca Capo Di Pasta 500g,S/ 23.12,metro,ESPINACA,2024-12-04 21:40:26.643502,500.0,g,23.12
Raviol con Ricotta y Espinaca Metro 1kg,S/ 20.99,metro,ESPINACA,2024-12-04 21:40:26.643502,1.0,kg,20.99
Mini Pan de Hamburguesa con Espinaca Wong 12un,S/ 10.90,metro,ESPINACA,2024-12-04 21:40:26.643502,12.0,un,10.9
"Compota Smiley Kids Pera, Zapallito, Espinaca y Arroz 90g",S/ 4.90,metro,ESPINACA,2024-12-04 21:40:26.643502,90.0,g,4.9
Raviolito de Ricotta con Espinaca Metro Bolsa 500 g,S/ 10.99,metro,ESPINACA,2024-12-04 21:40:26.643502,500.0,g,10.99
Pan Hamburguesa con Espinaca Wong 4un,S/ 10.90,metro,ESPINACA,2024-12-04 21:40:26.643502,4.0,un,10.9
Raviolitos de Pollo y Espinaca Metro 500g,S/ 10.99,metro,ESPINACA,2024-12-04 21:40:26.643502,500.0,g,10.99
Queso Crema Gourmet Delice con Espinaca & Tocino Molde 150 g,S/ 21.10,metro,ESPINACA,2024-12-04 21:40:26.643502,150.0,g,21.1
Raviol de Ricotta y Espinaca Farfallino 375g,S/ 15.29,metro,ESPINACA,2024-12-04 21:40:26.643502,375.0,g,15.29
Ravioles de Espinaca y Ricotta Speicher Caja 500 g,S/ 33.50,metro,ESPINACA,2024-12-04 21:40:26.643502,500.0,g,33.5
Ravioles de Espinaca y Ricotta Antigua Taberna Queirolo 500g,S/ 24.79,metro,ESPINACA,2024-12-04 21:40:26.643502,500.0,g,24.79
Pack Deli Chef: Ravioles Ricotta con Espinaca 300g + Salsa Verde 190g,S/ 18.90,metro,ESPINACA,2024-12-04 21:40:26.643502,300.0,g,18.9
Fetuccini de Espinaca Wong 480g,S/ 7.20,metro,ESPINACA,2024-12-04 21:40:26.643502,480.0,g,7.2
Ravioles Integrales de Espinaca y Ricotta Taberna Queirolo 500g,S/ 24.79,metro,ESPINACA,2024-12-04 21:40:26.643502,500.0,g,24.79
Pack x2 Ravioles con Espinaca y Queso Ricotta Wong 24un.,S/ 20.50,metro,ESPINACA,2024-12-04 21:40:26.643502,24.0,un,20.5
Mini Hamburguesas de Garbanzos y Espinaca Sanúa 10un,S/ 21.60,metro,ESPINACA,2024-12-04 21:40:26.643502,10.0,un,21.6
MALLFATTIS DE ESPINACA SPEICHER 500 G,S/ 31.99,metro,ESPINACA,2024-12-04 21:40:26.643502,500.0,g,31.99
