description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Galletas Rellenas Oreo Bañadas Lata 328g,S/ 19.90,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,328.0,g,19.9
Galletas Rellenas Nestlé Choco Trio Cookies and Cream 90g,S/ 12.50,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,90.0,g,12.5
Galletas Rellenas Nestlé Choco Cookies Crema de Avellana 120g,S/ 7.50,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,120.0,g,7.5
Galletas Rellenas Oreo Coca Cola 108g,S/ 2.60,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,108.0,g,2.6
Galletas Rellenas Nestlé Choco Trio Chocolate 90g,S/ 12.50,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,90.0,g,12.5
Galletas Rellenas con Chocolate Biscolata Mood 115g,S/ 9.70,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,115.0,g,9.7
Galletas Rellenas Nestlé Choco Cookies Chocolate 120g,S/ 7.50,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,120.0,g,7.5
Galletas Rellenas Bon o Bon 95g,S/ 6.60,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,95.0,g,6.6
Galletas Rellenas Máxima Vainilla Biscuit 12un,S/ 7.90,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,12.0,un,7.9
Galletas Rellenas PJ Mask Sabor Chocolate 160g,S/ 15.80,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,160.0,g,15.8
Galletas Rellenas Bon o Bon Navidad Bon O Bon 190g,S/ 14.50,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,190.0,g,14.5
Galleta Rellena De Chocolate Peppa Pig Contenido 160 g,S/ 15.80,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,160.0,g,15.8
Twelvepack Galletas Rellenas Oreo Original 36g,S/ 10.00,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,36.0,g,10.0
Pack x3 Sixpack Galletas Rellenas Charada 37.8g,S/ 12.00,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,37.8,g,12.0
Tripack Sixpack Galletas Rellenas Oreo Coca Cola 36g,S/ 14.40,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,36.0,g,14.4
Sixpack Galletas Rellenas Oreo Coca Cola 36g,S/ 5.20,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,36.0,g,5.2
Sixpack Galletas Rellenas Charada 37.8g,S/ 5.10,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,37.8,g,5.1
Twelvepack Galletas Rellenas Oreo Coca Cola 36g,S/ 10.00,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,36.0,g,10.0
Twopack Sixpack Galletas Rellenas Charada 37.8g,S/ 9.50,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,37.8,g,9.5
Twopack Sixpack Galletas Rellenas Oreo Coca Cola 36g,S/ 9.90,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,36.0,g,9.9
Pack x2 Galletas Rellenas Oreo Original Paquete 432g,S/ 18.20,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,2.0,g,18.2
Sixpack Galleta Rellena Chocman 40g,S/ 5.99,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,40.0,g,5.99
Sixpack Galletas Rellenas Sublime 36g,S/ 8.10,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,36.0,g,8.1
Sixpack Galletas Rellenas Moments Chocolate 15g,S/ 6.90,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,15.0,g,6.9
Twopack Twelvepack Galletas Rellenas Oreo Coca Cola 36g,S/ 18.20,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,36.0,g,18.2
Tripack Twelvepack Galletas Rellenas Oreo Coca Cola 36g,S/ 26.90,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,36.0,g,26.9
