description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Mango Congelado En Trozos Del Ande Bolsa 1 Kg,S/ 17.99,metro,MANGO,2024-12-04 21:35:38.941540,1.0,kg,17.99
Mango en Trozos Congelado Fest 500g,S/ 10.99,metro,MANGO,2024-12-04 21:35:38.941540,500.0,g,10.99
Mango Deshidratado Sufrut 200g,S/ 28.00,metro,MANGO,2024-12-04 21:35:38.941540,200.0,g,28.0
Mix de Frutas El Frutero 1kg: Fresa + Mango + Piña,S/ 12.91,metro,MANGO,2024-12-04 21:35:38.941540,1.0,kg,12.91
Pulpa de Mango Congelada El Frutero 500g,S/ 9.49,metro,MANGO,2024-12-04 21:35:38.941540,500.0,g,9.49
Mermelada de Arándano y Mango Casa Verde 210g,S/ 9.00,metro,MANGO,2024-12-04 21:35:38.941540,210.0,g,9.0
Helado Häagen Dazs Mango y Frambuesa 460ml,S/ 38.70,metro,MANGO,2024-12-04 21:35:38.941540,460.0,ml,38.7
Mermelada de Mango De la Casa 250g,S/ 6.90,metro,MANGO,2024-12-04 21:35:38.941540,250.0,g,6.9
Paleta de Helado Cuisine & Co Mango Maracuyá 108g,S/ 7.90,metro,MANGO,2024-12-04 21:35:38.941540,108.0,g,7.9
"Pulpa Congelada de Aguaje, Lúcuma y Mango Berries del Perú 200g",S/ 10.80,metro,MANGO,2024-12-04 21:35:38.941540,200.0,g,10.8
Helado Momenti Sorbetto Mango 120ml,S/ 11.90,metro,MANGO,2024-12-04 21:35:38.941540,120.0,ml,11.9
Helado Veggie Mango & Piña Lift Pote 110 g,S/ 12.90,metro,MANGO,2024-12-04 21:35:38.941540,110.0,g,12.9
Helado Maracuyá y Mango Lift 390g,S/ 33.50,metro,MANGO,2024-12-04 21:35:38.941540,390.0,g,33.5
Helado de Mango Dulce Pasión 5L,S/ 99.90,metro,MANGO,2024-12-04 21:35:38.941540,5.0,l,99.9
Helado Lift Maracuya & Mango 110g,S/ 12.90,metro,MANGO,2024-12-04 21:35:38.941540,110.0,g,12.9
Helado Veggie Mango & Piña Lift Pote 390 g,S/ 33.50,metro,MANGO,2024-12-04 21:35:38.941540,390.0,g,33.5
Helado Momenti Sorbetto Mango 500ml,S/ 32.90,metro,MANGO,2024-12-04 21:35:38.941540,500.0,ml,32.9
