description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Torta Delicia de Moka 10 Porciones,S/ 19.88,metro,TORTA (ENTERA),2024-12-04 20:51:11.610801,10.0,un,19.88
Torta Helada de Fresa 20 Porciones,S/ 41.18,metro,TORTA (ENTERA),2024-12-04 20:51:11.610801,20.0,un,41.18
Torta de Chocolate 16 Porciones,S/ 36.68,metro,TORTA (ENTERA),2024-12-04 20:51:11.610801,16.0,un,36.68
Torta Tres Leches 16 Porciones,S/ 47.18,metro,TORTA (ENTERA),2024-12-04 20:51:11.610801,16.0,un,47.18
Torta de Chocolate con Manjar 10 Porciones,S/ 19.88,metro,TORTA (ENTERA),2024-12-04 20:51:11.610801,10.0,un,19.88
Torta Selva Negra 20 Porciones,S/ 53.18,metro,TORTA (ENTERA),2024-12-04 20:51:11.610801,20.0,un,53.18
Torta Torbellino de Chocolate 10 Porciones,S/ 26.50,metro,TORTA (ENTERA),2024-12-04 20:51:11.610801,10.0,un,26.5
Torta Tentación de Lúcuma 16 Porciones,S/ 41.18,metro,TORTA (ENTERA),2024-12-04 20:51:11.610801,16.0,un,41.18
Torta Alemana con Cerezas 20 Porciones,S/ 55.43,metro,TORTA (ENTERA),2024-12-04 20:51:11.610801,20.0,un,55.43
Torta Helada de Fresa 10 Porciones,S/ 25.40,metro,TORTA (ENTERA),2024-12-04 20:51:11.610801,10.0,un,25.4
Torta Tres Leches Fresa y Coco 16 Porciones,S/ 57.52,metro,TORTA (ENTERA),2024-12-04 20:51:11.610801,16.0,un,57.52
Torta Tentación de Moka 20 Porciones,S/ 47.92,metro,TORTA (ENTERA),2024-12-04 20:51:11.610801,20.0,un,47.92
Torta de Chocolate 20 Porciones,S/ 44.93,metro,TORTA (ENTERA),2024-12-04 20:51:11.610801,20.0,un,44.93
Torta Rectangular Chocolate 7 Porciones,S/ 15.92,metro,TORTA (ENTERA),2024-12-04 20:51:11.610801,7.0,un,15.92
Torta Tres Leches de Chocolate 16 Porciones,S/ 53.93,metro,TORTA (ENTERA),2024-12-04 20:51:11.610801,16.0,un,53.93
Torta Selva Negra Cuisine & Co 16 Porciones,S/ 45.68,metro,TORTA (ENTERA),2024-12-04 20:51:11.610801,16.0,un,45.68
Torta Rectangular Vainilla y Fresa 7 Porciones,S/ 11.92,metro,TORTA (ENTERA),2024-12-04 20:51:11.610801,7.0,un,11.92
