description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Bife Ancho Americano Black & Red x Kg,S/ 230.50 x kg,metro,BOFE DE RES,2024-12-04 21:03:26.648648,1.0,kg,230.5
Bife Angosto Metro x kg,S/ 46.00 x kg,metro,BOFE DE RES,2024-12-04 21:03:26.648648,1.0,kg,46.0
Bife Ancho Metro x kg,S/ 52.90 x kg,metro,BOFE DE RES,2024-12-04 21:03:26.648648,1.0,kg,52.9
Bife Ancho Pasturas de Oxapampa x kg,S/ 61.90 x kg,metro,BOFE DE RES,2024-12-04 21:03:26.648648,1.0,kg,61.9
Bife de Chorizo Nacional Metro x kg,S/ 59.90 x kg,metro,BOFE DE RES,2024-12-04 21:03:26.648648,1.0,kg,59.9
Bife Angosto Pasturas de Oxapampa x kg,S/ 61.90 x kg,metro,BOFE DE RES,2024-12-04 21:03:26.648648,1.0,kg,61.9
Bife de Vacío de Res Metro x kg,S/ 51.90 x kg,metro,BOFE DE RES,2024-12-04 21:03:26.648648,1.0,kg,51.9
Bife Ancho Uruguayo Dos Caminos x kg,S/ 121.50 x kg,metro,BOFE DE RES,2024-12-04 21:03:26.648648,1.0,kg,121.5
Bife Picaña Argentino Cuisine & Co x kg,S/ 99.00 x kg,metro,BOFE DE RES,2024-12-04 21:03:26.648648,1.0,kg,99.0
Bife Angosto Don Goyo x kg,S/ 60.50 x kg,metro,BOFE DE RES,2024-12-04 21:03:26.648648,1.0,kg,60.5
Bife Ancho Argentino Cuisine & Co x kg,S/ 125.90 x kg,metro,BOFE DE RES,2024-12-04 21:03:26.648648,1.0,kg,125.9
Bife Angosto Uruguayo Dos Caminos x kg,S/ 104.10 x kg,metro,BOFE DE RES,2024-12-04 21:03:26.648648,1.0,kg,104.1
Bife Ancho Don Goyo x kg,S/ 62.90 x kg,metro,BOFE DE RES,2024-12-04 21:03:26.648648,1.0,kg,62.9
Bife Angosto Argentino Cuisine & Co x kg,S/ 109.20 x kg,metro,BOFE DE RES,2024-12-04 21:03:26.648648,1.0,kg,109.2
Baby Beef Nacional Metro x kg,S/ 59.90 x kg,metro,BOFE DE RES,2024-12-04 21:03:26.648648,1.0,kg,59.9
Entraña Nacional Metro x kg,S/ 57.90 x kg,metro,BOFE DE RES,2024-12-04 21:03:26.648648,1.0,kg,57.9
Ojo de Bife de Res Metro x kg,S/ 64.90 x kg,metro,BOFE DE RES,2024-12-04 21:03:26.648648,1.0,kg,64.9
Entraña Don Goyo x kg,S/ 61.50 x kg,metro,BOFE DE RES,2024-12-04 21:03:26.648648,1.0,kg,61.5
