description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Queso Edam Laive en Tajadas 440g,S/ 21.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,440.0,g,21.9
Queso Edam Bonlé en Tajadas 500g,S/ 25.00,metro,QUESO EDAM,2024-12-04 21:20:56.208218,500.0,g,25.0
Queso Edam Gloria en Tajadas 500g,S/ 19.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,500.0,g,19.9
Queso Edam en Tajadas Braedt 180g,S/ 10.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,180.0,g,10.9
Queso Edam Laive 180g,S/ 11.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,180.0,g,11.9
Queso Edam Laive + Jamón Americano Suiza 300g,S/ 11.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,300.0,g,11.9
Queso Edam Braedt 440g,S/ 22.50,metro,QUESO EDAM,2024-12-04 21:20:56.208218,440.0,g,22.5
Queso Edam Laive Sin Lactosa 180g,S/ 13.10,metro,QUESO EDAM,2024-12-04 21:20:56.208218,180.0,g,13.1
Queso Edam en Tajadas Bonlé Paquete 1 Kg,S/ 47.50,metro,QUESO EDAM,2024-12-04 21:20:56.208218,1.0,kg,47.5
Queso Edam Laive x kg,S/ 49.90 x kg,metro,QUESO EDAM,2024-12-04 21:20:56.208218,1.0,kg,49.9
Queso Edam Laminado 200 g,S/ 10.50,metro,QUESO EDAM,2024-12-04 21:20:56.208218,200.0,g,10.5
Queso Edam Light Cuisine & Co x kg,S/ 50.60 x kg,metro,QUESO EDAM,2024-12-04 21:20:56.208218,1.0,kg,50.6
Queso Edam Bonlé en Tajadas 250g,S/ 14.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,250.0,g,14.9
Queso Edam Laive + Jamonada Suiza 160g,S/ 9.10,metro,QUESO EDAM,2024-12-04 21:20:56.208218,160.0,g,9.1
Queso Edam Laive 90g,S/ 6.70,metro,QUESO EDAM,2024-12-04 21:20:56.208218,90.0,g,6.7
Queso Edam Cuisine & Co x kg,S/ 49.90 x kg,metro,QUESO EDAM,2024-12-04 21:20:56.208218,1.0,kg,49.9
Queso Edam Cuisine & Co Tajadas 150g,S/ 11.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,150.0,g,11.9
Queso Tipo Edam Máxima en Tajadas 450g,S/ 19.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,450.0,g,19.9
Queso Tipo Edam Máxima en Tajadas 900g,S/ 41.00,metro,QUESO EDAM,2024-12-04 21:20:56.208218,900.0,g,41.0
Queso Edam Braedt Tajadas 90 g,S/ 6.40,metro,QUESO EDAM,2024-12-04 21:20:56.208218,90.0,g,6.4
Queso Edam Gloria en Tajadas 250g,S/ 15.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,250.0,g,15.9
Queso Edam Bonlé en tajadas paquete 185 g,S/ 12.20,metro,QUESO EDAM,2024-12-04 21:20:56.208218,185.0,g,12.2
Queso Edam Delice Laminado 420g,S/ 27.40,metro,QUESO EDAM,2024-12-04 21:20:56.208218,420.0,g,27.4
Queso Edam Gloria Paquete 185 gr,S/ 13.20,metro,QUESO EDAM,2024-12-04 21:20:56.208218,185.0,g,13.2
Queso Edam Gloria Paquete 90 gr,S/ 7.10,metro,QUESO EDAM,2024-12-04 21:20:56.208218,90.0,g,7.1
Queso Edam Bonlé en Tajadas x kg,S/ 49.00 x kg,metro,QUESO EDAM,2024-12-04 21:20:56.208218,1.0,kg,49.0
Queso Edam Président 225g,S/ 15.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,225.0,g,15.9
Queso Edam President en Tajadas 150g,S/ 10.00,metro,QUESO EDAM,2024-12-04 21:20:56.208218,150.0,g,10.0
Queso Edam Light Laive en Tajadas x kg,S/ 54.90 x kg,metro,QUESO EDAM,2024-12-04 21:20:56.208218,1.0,kg,54.9
Queso Edam Cuisine & Co Tajadas 390g,S/ 23.50,metro,QUESO EDAM,2024-12-04 21:20:56.208218,390.0,g,23.5
Queso Edam Braedt en Tajadas x kg,S/ 56.20 x kg,metro,QUESO EDAM,2024-12-04 21:20:56.208218,1.0,kg,56.2
Queso Edam La Matilde 200 g,S/ 13.50,metro,QUESO EDAM,2024-12-04 21:20:56.208218,200.0,g,13.5
Queso Edam Duman x kg,S/ 55.00 x kg,metro,QUESO EDAM,2024-12-04 21:20:56.208218,1.0,kg,55.0
Queso Edam Milkunz en Tajadas x kg,S/ 67.90 x kg,metro,QUESO EDAM,2024-12-04 21:20:56.208218,1.0,kg,67.9
Queso Edam Président en Tajadas x kg,S/ 51.50 x kg,metro,QUESO EDAM,2024-12-04 21:20:56.208218,1.0,kg,51.5
Queso Edam La Matilde 500 g,S/ 29.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,500.0,g,29.9
Queso Edam La Matilde en Tajadas 1kg,S/ 52.00,metro,QUESO EDAM,2024-12-04 21:20:56.208218,1.0,kg,52.0
Queso Maduro Edam Milkunz Bola x Kg,S/ 94.90 x kg,metro,QUESO EDAM,2024-12-04 21:20:56.208218,1.0,kg,94.9
Queso Edam De Origen Laminado Paquete 300 g,S/ 26.30,metro,QUESO EDAM,2024-12-04 21:20:56.208218,300.0,g,26.3
Queso Maduro Edam Gestam x kg,S/ 123.50 x kg,metro,QUESO EDAM,2024-12-04 21:20:56.208218,1.0,kg,123.5
Queso Maduro Edam Vonk Bola al Vacío x Kilo,S/ 103.50 x kg,metro,QUESO EDAM,2024-12-04 21:20:56.208218,1.0,kg,103.5
Queso Edam De Origen Laminado 500g,S/ 45.10,metro,QUESO EDAM,2024-12-04 21:20:56.208218,500.0,g,45.1
Queso Edam Romaggio 200g,S/ 12.30,metro,QUESO EDAM,2024-12-04 21:20:56.208218,200.0,g,12.3
Pack Jamón Pizzero + Queso Edam Braedt 370g,S/ 12.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,370.0,g,12.9
Jamón Pizza Otto Kunz + Queso Edam 340g,S/ 14.20,metro,QUESO EDAM,2024-12-04 21:20:56.208218,340.0,g,14.2
Pack Jamón Sandwich y Queso Edam San Fernando 157g,S/ 8.60,metro,QUESO EDAM,2024-12-04 21:20:56.208218,157.0,g,8.6
Pack San Fernando 338g: Jamón Sandwich + Queso Edam,S/ 14.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,338.0,g,14.9
Jamón Pizzero Salchichería Alemana 200g + Queso Edam Delice 140g,S/ 13.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,200.0,g,13.9
Pack Jamón Sandwich y Queso Edam San Fernando 684g,S/ 35.20,metro,QUESO EDAM,2024-12-04 21:20:56.208218,684.0,g,35.2
Pack Jamonada de Pollo + Queso Edam Braedt Paquete 180 g,S/ 9.10,metro,QUESO EDAM,2024-12-04 21:20:56.208218,180.0,g,9.1
Pack Cuisine & Co: Jamón Pizzero 150g + Queso Edam 140g,S/ 13.50,metro,QUESO EDAM,2024-12-04 21:20:56.208218,150.0,g,13.5
Pack Máxima: Jamonada de Pollo 85g + Queso Tipo Edam 80g,S/ 6.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,85.0,g,6.9
Pack de Origen Mix de Quesos 300g: Edam + Gouda + Emmental,S/ 29.90,metro,QUESO EDAM,2024-12-04 21:20:56.208218,300.0,g,29.9
