description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Pasta de Tomate B & D 200g,S/ 3.60,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,200.0,g,3.6
Pasta de Dientes Sensodyne Protección Completa 90g,S/ 15.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,90.0,g,15.5
Fideo Linguini Grosso Don Vittorio 450g,S/ 4.00,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,450.0,g,4.0
Pasta Dental Colgate Kids Fresantástico Tubo 50g,S/ 4.00,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,50.0,g,4.0
Pasta Dental para Niños Colgate Agnes y Fluffy 60g,S/ 5.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,60.0,g,5.9
Pasta dental Kolynos Super Blanco 60ml,S/ 3.40,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,60.0,ml,3.4
Pasta de Dientes Colgate Total 12 Encías Reforzadas 150ml,S/ 21.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,150.0,ml,21.5
Fideos Cuisine &Co Linguini 950g,S/ 5.40,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,950.0,g,5.4
Pasta Corta Molitalia Rigatoni 235g,S/ 2.10,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,235.0,g,2.1
Pasta Dental Colgate Luminous White 75ml,S/ 13.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,75.0,ml,13.5
Pasta Dental Colgate Total 12 Clean Mint 150ml,S/ 21.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,150.0,ml,21.5
Fideos Cuisine &Co Linguini 450g,S/ 2.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,450.0,g,2.9
Pasta Dental Sensodyne para Encias Sensibles 100 g,S/ 20.00,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,100.0,g,20.0
Pasta Dental Colgate Luminous White Glow 70g,S/ 23.00,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,70.0,g,23.0
Pasta Dental Colgate Total 12 Anti Sarro 150ml,S/ 21.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,150.0,ml,21.5
Pasta de Dientes Oral B 3D White Perfection 75ml,S/ 19.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,75.0,ml,19.9
Pasta de Dientes Oral B 3D White Mineral Clean 75ml,S/ 17.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,75.0,ml,17.9
Pasta Dental Colgate Triple Acción 100ml,S/ 8.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,100.0,ml,8.5
Pasta Fetuccini Sin Gluten Molinos del Mundo Bolsa 400 g,S/ 22.00,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,400.0,g,22.0
Lasagna Bolognesa Capo Di Pasta 500g,S/ 23.12,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,500.0,g,23.12
Pasta Dental Colgate Sensitive Pro Alivio 75ml,S/ 22.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,75.0,ml,22.5
Pasta de Tomate B & D 100g,S/ 2.20,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,100.0,g,2.2
Pasta Dental Colgate Total 12 Clean Mint 75ml,S/ 12.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,75.0,ml,12.5
Salsa Pesto Capo Di Pasta 250g,S/ 17.52,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,250.0,g,17.52
Pasta de Dientes Colgate Total 12 Carbón Activado 150ml,S/ 21.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,150.0,ml,21.5
Salsa Bolognesa Capo Di Pasta 250g,S/ 15.92,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,250.0,g,15.92
Pasta Dental para Niños Oral B Stages 75ml Surtido,S/ 11.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,75.0,ml,11.9
Pasta Penne Rigate Sin Gluten La Molisana Bolsa 400 g,S/ 15.40,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,400.0,g,15.4
Pasta Dental Oral B Detox Anti Sarro 80ml,S/ 20.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,80.0,ml,20.9
Ravioles de Queso y Espinaca Capo Di Pasta 500g,S/ 23.12,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,500.0,g,23.12
Ravioles de Carne Capo Di Pasta 500g,S/ 23.12,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,500.0,g,23.12
Pasta Dental Colgate Natural Extracts Carbón Activado Tubo 71 ml,S/ 12.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,71.0,ml,12.9
Pasta Caracolitos Sin Gluten Molinos del Mundo Bolsa 400 g,S/ 20.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,400.0,g,20.5
Pasta Dental Colgate Luminous White 125ml,S/ 19.30,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,125.0,ml,19.3
Pasta de Dientes Oral B Duplo Alivio Sensitive 50ml,S/ 16.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,50.0,ml,16.5
Pasta Mostacholi Sin Gluten Molinos del Mundo Bolsa 400 g,S/ 20.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,400.0,g,20.5
Fideos de Arroz Fansi Vermicelli 250g,S/ 8.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,250.0,g,8.9
Pasta Penne Rigate N°20 Biológica Orgánica La Molisana Paquete 500 g,S/ 11.10,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,500.0,g,11.1
Pasta Dental Colgate Sensitive Pro Alivio 50g,S/ 10.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,50.0,g,10.9
Pasta de Dientes Colgate Sensitive Xtreme 110g,S/ 22.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,110.0,g,22.5
Pasta Dental Oral B Extra Blancura 150ml,S/ 19.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,150.0,ml,19.5
Pasta Gnocchi Sin Gluten La Molisana Bolsa 500 g,S/ 14.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,500.0,g,14.9
Fideos en Salsa Chapagetti NongShim Paquete 140 g,S/ 6.40,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,140.0,g,6.4
Vino Tinto Carménère Reserva Piernas Largas Botella 750ml,S/ 39.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,750.0,ml,39.9
Pasta Dental Colgate Luminous White Lovers Café 70g,S/ 19.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,70.0,g,19.9
Pasta Dental Colgate Sensitive Pro Alivio 110g,S/ 22.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,110.0,g,22.5
Pasta Tricolor El Dorado Macarrones 250g,S/ 26.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,250.0,g,26.9
Vino Tinto Cabernet Sauvignon Reserva Piernas Largas Botella 750ml,S/ 39.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,750.0,ml,39.9
Fideos Instantáneos Indomie 85g,S/ 2.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,85.0,g,2.5
Pasta Rigatoni Divini La Molisana 500g,S/ 11.10,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,500.0,g,11.1
Pasta de Dientes Oral B 100% Boca Cuidada 120ml,S/ 16.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,120.0,ml,16.5
Seco de Res con Frejoles Nadú Criollo Bandeja 390 gr,S/ 14.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,390.0,g,14.9
Vino Tinto Cabernet Sauvignon Piernas Largas Botella 750ml,S/ 36.60,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,750.0,ml,36.6
Pasta de Ají Panca Walibí 380g,S/ 10.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,380.0,g,10.5
Pasta de Ají Amarillo Walibí 380g,S/ 13.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,380.0,g,13.5
Pasta para Siu Cau La Pasta 500g,S/ 6.20,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,500.0,g,6.2
Pasta de Dientes Dento Máxima Blancura 75ml,S/ 8.70,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,75.0,ml,8.7
Seco de Pollo con Arroz Blanco Cuisine & Co 400g,S/ 10.56,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,400.0,g,10.56
Vino Tinto Carménère Piernas Largas Botella 750ml,S/ 36.60,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,750.0,ml,36.6
Seco de Res con Arroz Blanco Cuisine & Co 400g,S/ 13.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,400.0,g,13.9
Pasta de Dientes Oral B Duplo Alivio 100ml,S/ 25.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,100.0,ml,25.9
Pasas Morenas Cuisine&Co 150g,S/ 4.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,150.0,g,4.5
Pasas Morenas x kg,S/ 27.00 x kg,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,1.0,kg,27.0
Pasas Morenas Vallealto 150g,S/ 5.10,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,150.0,g,5.1
Pasas Morenas Cuisine&Co Pote 250 g,S/ 7.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,250.0,g,7.9
Pasas Morenas Vallealto 250g,S/ 8.20,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,250.0,g,8.2
Pasas Morenas Villa Natura 200g,S/ 7.70,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,200.0,g,7.7
Pasas Rubias x kg,S/ 49.50 x kg,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,1.0,kg,49.5
Pasas Rubias Cuisine & Co 150g,S/ 10.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,150.0,g,10.9
Pasas Rubias Vallealto 150g,S/ 11.60,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,150.0,g,11.6
Pasas Rubias Villa Natura 200g,S/ 11.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,200.0,g,11.9
Pasas Morenas Villa Natura 500g,S/ 15.60,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,500.0,g,15.6
Twopack Fideo Spaghetti Don Vittorio 950g,S/ 11.20,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,950.0,g,11.2
Tripack Pasta Dental Colgate Triple Accion 100ml,S/ 16.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,100.0,ml,16.9
Spaghetti Nicolini 950g,S/ 5.70,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,950.0,g,5.7
Mayonesa AlaCena 850g,S/ 19.60,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,850.0,g,19.6
Tripack Pasta Dental Colgate Total 12 Clean Mint 75ml,S/ 24.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,75.0,ml,24.9
Alimento para Perros Adultos Ricocan Mediano Grande Cordero 15kg,S/ 109.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,15.0,kg,109.9
Alimento para Gatitos Cat Chow Esterilizado 8 kg,S/ 116.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,8.0,kg,116.5
Mayonesa AlaCena 475g,S/ 14.00,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,475.0,g,14.0
Spaghetti Don Vittorio 950g,S/ 7.10,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,950.0,g,7.1
Twopack Pasta Dental Colgate Luminous White 75ml,S/ 20.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,75.0,ml,20.5
Alimento Dog Chow para Perros Adultos Tamaño Mediano 15kg,S/ 168.00,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,15.0,kg,168.0
Lavavajilla en Pasta Sapolio Manzana 800g,S/ 6.00,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,800.0,g,6.0
Spaguetti Molitalia 950g,S/ 6.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,950.0,g,6.9
Ricocan Alimento para Perros Adultos Raza Pequeña Cordero y Cereales Bolsa 15 Kg,S/ 109.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,15.0,kg,109.9
Durazno en Mitades Metro Lata 820g,S/ 7.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,820.0,g,7.5
Tallarín Grueso Nicolini 950g,S/ 5.70,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-04 20:52:24.369409,950.0,g,5.7
