description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Maracuyá Metro x kg,S/ 7.79 x kg,metro,MARACUYÁ,2024-12-04 21:26:32.674517,1.0,kg,7.79
Yogurt Gloria Griego Sabor Maracuyá 800g,S/ 6.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517,800.0,g,6.9
Bebida de Maracuyá Gloria Caja 1L,S/ 3.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517,1.0,l,3.9
Pulpa de Maracuyá Congelada El Frutero 500g,S/ 14.29,metro,MARACUYÁ,2024-12-04 21:26:32.674517,500.0,g,14.29
Yogurt Gloria Griego Sabor Maracuyá 120g,S/ 2.20,metro,MARACUYÁ,2024-12-04 21:26:32.674517,120.0,g,2.2
Sixpack Bebida con Gas San Luis Maracuyá Botella 625ml,S/ 13.20,metro,MARACUYÁ,2024-12-04 21:26:32.674517,625.0,ml,13.2
Tripack Jabón de Glicerina Family Care Maracuyá 100g,S/ 7.50,metro,MARACUYÁ,2024-12-04 21:26:32.674517,100.0,g,7.5
Yogurt Batido Laive Griego Sabor Mango Maracuyá 800g,S/ 9.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517,800.0,g,9.9
Torta Tres Leches de Maracuyá 16 Porciones,S/ 53.93,metro,MARACUYÁ,2024-12-04 21:26:32.674517,16.0,un,53.93
Yogurt Bebible Gloria Slim Maracuyá Galonera 1.7kg,S/ 9.20,metro,MARACUYÁ,2024-12-04 21:26:32.674517,1.7,kg,9.2
Refresco Instantáneo Sabor Maracuyá Sobre 15 g,S/ 1.20,metro,MARACUYÁ,2024-12-04 21:26:32.674517,15.0,g,1.2
Yogurt Gloria Slim Sabor Maracuyá 120g,S/ 1.60,metro,MARACUYÁ,2024-12-04 21:26:32.674517,120.0,g,1.6
Bebida Ready to Drink Tabernero Sour Maracuyá Botella 700ml,S/ 19.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517,700.0,ml,19.9
Cheesecake Horneado de Maracuyá Dulce Pasión 10 Porciones,S/ 49.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517,10.0,un,49.9
Yogurt Bebible Oquendo Sabor Mandarina - Maracuyá Bolsa 946ml,S/ 5.50,metro,MARACUYÁ,2024-12-04 21:26:32.674517,946.0,ml,5.5
Bebida Con Gas San Luis Maracuyá Botella 625ml,S/ 2.20,metro,MARACUYÁ,2024-12-04 21:26:32.674517,625.0,ml,2.2
Chupetín Globo Pop Sabor Maracuyá 24un,S/ 8.00,metro,MARACUYÁ,2024-12-04 21:26:32.674517,24.0,un,8.0
Bebida Chilcano de Pisco Piscano Maracuyá Botella 275ml,S/ 5.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517,275.0,ml,5.9
Sixpack Bebida Mike's Hard Lemonade Maracuyá Lata 355ml,S/ 33.00,metro,MARACUYÁ,2024-12-04 21:26:32.674517,355.0,ml,33.0
Yogurt Griego 0% Grasas Tigo Premium Mango - Maracuyá 1kg,S/ 16.00,metro,MARACUYÁ,2024-12-04 21:26:32.674517,1.0,kg,16.0
Fourpack Bebida Mike's Hard Lemonade Maracuyá Lata 355ml,S/ 21.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517,355.0,ml,21.9
Sixpack Bebida con Gas San Luis Maracuyá Botella 625ml,S/ 13.20,metro,MARACUYÁ,2024-12-04 21:26:32.674517,625.0,ml,13.2
Helado Frio Rico Crocante Maracuyá 900ml,S/ 24.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517,900.0,ml,24.9
Refresco Instantáneo Umsha Frutísimos Sabor Maracuyá 20g,S/ 1.60,metro,MARACUYÁ,2024-12-04 21:26:32.674517,20.0,g,1.6
Bebida Ready to Drink Portón Chilcano Sabor Maracuyá Lata 355ml,S/ 8.00,metro,MARACUYÁ,2024-12-04 21:26:32.674517,355.0,ml,8.0
Paleta Mini de Helado Frio Rico Maracuyá 5un,S/ 24.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517,5.0,un,24.9
Yogurt Bebible Gloria Slim Maracuyá Botella 1kg,S/ 5.99,metro,MARACUYÁ,2024-12-04 21:26:32.674517,1.0,kg,5.99
Cheesecake de Maracuyá Dulce Pasión 10 Porciones,S/ 61.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517,10.0,un,61.9
Torta de Maracuyá 16 Porciones,S/ 49.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517,16.0,un,49.9
Chupetes Bon Bon Bum Maracuyá 24un,S/ 8.00,metro,MARACUYÁ,2024-12-04 21:26:32.674517,24.0,un,8.0
Chupetin Colorado Maracuyá 425g,S/ 8.50,metro,MARACUYÁ,2024-12-04 21:26:32.674517,425.0,g,8.5
Bebida Ready to Drink Chilcano Bar Maracuyá Botella 275ml,S/ 5.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517,275.0,ml,5.9
Cerveza Artesanal Candelaria Sunset Maracuyá & Sal de Maras Lata 355ml,S/ 7.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517,355.0,ml,7.9
"Jugo de Mango, Maracuyá y Camu Camu Kero Botella 475 ml",S/ 5.80,metro,MARACUYÁ,2024-12-04 21:26:32.674517,475.0,ml,5.8
Paleta de Helado Cuisine & Co Mango Maracuyá 108g,S/ 7.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517,108.0,g,7.9
Bebida Chilcano de Pisco Piscano Maracuyá Lata 473ml,S/ 6.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517,473.0,ml,6.9
