description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Trigo Mote Tesoro Del Campo Bolsa 500 g,S/ 3.70,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,500.0,g,3.7
Trigo Mote Tesoro del Campo 350g,S/ 2.90,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,350.0,g,2.9
Trigo con Miel Vita Plus Bolsa 140 gr,S/ 3.80,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,140.0,g,3.8
Trigo Mote Costeño 500g,S/ 4.40,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,500.0,g,4.4
Trigo Mote Maxima Bolsa 500 g,S/ 3.70,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,500.0,g,3.7
Trigo Atómico Original Forte Golpe Bolsa 125 g,S/ 4.20,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,125.0,g,4.2
Morón Costeño 500g,S/ 4.80,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,500.0,g,4.8
Trigo Mote Cuisine & Co 500g,S/ 3.50,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,500.0,g,3.5
Trigo Atómico Forte Golpe Light con Soya Forte Golpe 100 g,S/ 4.20,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,100.0,g,4.2
Trigo Atómico Dorado Con Maca Golpe Forte Bolsa 125 g,S/ 4.20,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,125.0,g,4.2
Trigo Nuclear 110 g,S/ 4.20,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,110.0,g,4.2
Trigo Expandido Azucarado Cuisine & Co Clásico 120g,S/ 3.50,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,120.0,g,3.5
Trigo Nuclear Light 110 g,S/ 4.20,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,110.0,g,4.2
Trigo Expandido Azucarado Cuisine & Co Acaramelado 120g,S/ 3.50,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,120.0,g,3.5
Tortillas de Trigo Clásicas Rapiditas Bimbo Paquete 12 unid,S/ 7.90,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,12.0,un,7.9
Tortillas de Trigo Integrales Rapiditas Bimbo Paquete 12 unid,S/ 7.90,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,12.0,un,7.9
Sixpack Cerveza Cusqueña Trigo Botella 310ml,S/ 21.90,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,310.0,ml,21.9
Tortillas de Trigo Clásicas Rapiditas Wraps Bimbo Paquete 6 unid,S/ 7.90,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,6.0,un,7.9
Cereal de Trigo Integral Fitness Original 570g,S/ 24.90,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,570.0,g,24.9
Harina de Trigo Preparada Nicolini 1kg,S/ 6.99,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,1.0,kg,6.99
Sixpack Cerveza Cusqueña Trigo Lata 355ml,S/ 25.90,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,355.0,ml,25.9
Cereal de Trigo Integral Fitness Miel y Almendras 330g,S/ 18.90,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,330.0,g,18.9
Cereal de Trigo Integral Fitness Original 285g,S/ 14.50,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,285.0,g,14.5
Tortillas de Trigo Tía Rosa Burrera 465g,S/ 13.90,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,465.0,g,13.9
Fourpack Trigo Atómico con Miel Forte Golpe 25g,S/ 4.20,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,25.0,g,4.2
Tortillas con Salvado de Trigo Cuisine & Co 12un,S/ 6.90,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,12.0,un,6.9
Galletas Integrales con Salvado de Trigo Bolsa 250 g,S/ 3.99,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,250.0,g,3.99
Salvado de Trigo Salvatrigo Doypack 400 g,S/ 6.90,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,400.0,g,6.9
Harina de Trigo Integral Doypack 1 kg,S/ 13.30,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,1.0,kg,13.3
Galletas Integrackers Integrackers Salvado de Trigo 30g 9un,S/ 7.50,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,30.0,g,7.5
Tortillas de Trigo Tía Rosa 425g,S/ 13.50,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,425.0,g,13.5
Cereales de Trigo con Cacao Chocapic 170g,S/ 10.50,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,170.0,g,10.5
Cereal de Trigo Integral Fitness Frutas 330g,S/ 18.90,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,330.0,g,18.9
Arroz con Miel + Trigo con Miel Vita Pluss Bolsa 125 g Pack 5 unid,S/ 4.60,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,125.0,g,4.6
Sixpack Cerveza Cusqueña Trigo Lata 473ml,S/ 32.50,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,473.0,ml,32.5
Cereal Infantil en Polvo Nestum Trigo Quinua y Otros Cereales 350g,S/ 17.90,metro,TRIGO MORÓN,2024-12-04 20:36:58.511548,350.0,g,17.9
