description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Limón x kg,S/ 2.99 x kg,metro,LIMÓN,2024-12-04 21:26:34.557750,1.0,kg,2.99
Limón Sutil x kg,S/ 2.99 x kg,metro,LIMÓN,2024-12-04 21:26:34.557750,1.0,kg,2.99
Limón Tahiti Metro x kg,S/ 3.99 x kg,metro,LIMÓN,2024-12-04 21:26:34.557750,1.0,kg,3.99
Limón Sútil x kg,S/ 2.99 x kg,metro,LIMÓN,2024-12-04 21:26:34.557750,1.0,kg,2.99
Limón Eureka x kg,S/ 5.30 x kg,metro,LIMÓN,2024-12-04 21:26:34.557750,1.0,kg,5.3
Limón Tahíti x kg,S/ 4.19 x kg,metro,LIMÓN,2024-12-04 21:26:34.557750,1.0,kg,4.19
Gaseosa Sprite Lima Limón Botella 3L,S/ 6.90,metro,LIMÓN,2024-12-04 21:26:34.557750,3.0,l,6.9
Gelatina Sabor Limón Diet Universal 19g,S/ 3.70,metro,LIMÓN,2024-12-04 21:26:34.557750,19.0,g,3.7
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 3.78 lt",S/ 10.63,metro,LIMÓN,2024-12-04 21:26:34.557750,3.78,l,10.63
Gelatina Universal de Limón Sobre 130g,S/ 3.99,metro,LIMÓN,2024-12-04 21:26:34.557750,130.0,g,3.99
Sixpack Galleta con Crema Casino Pie de Limón 43g,S/ 5.00,metro,LIMÓN,2024-12-04 21:26:34.557750,43.0,g,5.0
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 3L",S/ 7.10,metro,LIMÓN,2024-12-04 21:26:34.557750,3.0,l,7.1
Sixpack Bebida San Luis Sabor Limón Botella 625ml,S/ 11.00,metro,LIMÓN,2024-12-04 21:26:34.557750,625.0,ml,11.0
Bebida de Agua San Luis Sabor Limón Botella 1.5L,S/ 3.90,metro,LIMÓN,2024-12-04 21:26:34.557750,1.5,l,3.9
Caramelos Arcor Limón Bolsa 390 g,S/ 10.20,metro,LIMÓN,2024-12-04 21:26:34.557750,390.0,g,10.2
Caramelos Ambrosoli Cocoroko Limón 350g,S/ 7.70,metro,LIMÓN,2024-12-04 21:26:34.557750,350.0,g,7.7
Gaseosa Sprite Lima Limón Botella 2.25L,S/ 6.40,metro,LIMÓN,2024-12-04 21:26:34.557750,2.25,l,6.4
Bebida de Té Verde Sabor Limón Leaf Tea Botella 400 ml,S/ 1.70,metro,LIMÓN,2024-12-04 21:26:34.557750,400.0,ml,1.7
Bebida de Agua San Luis Sabor Limón Botella 625ml,S/ 2.20,metro,LIMÓN,2024-12-04 21:26:34.557750,625.0,ml,2.2
Bebida en Polvo Clight Sin Calorías Sabor Limón 14g,S/ 2.30,metro,LIMÓN,2024-12-04 21:26:34.557750,14.0,g,2.3
Chicles Sin Azúcar Trident Splash Sabor Fresa y Limón 9un,S/ 3.60,metro,LIMÓN,2024-12-04 21:26:34.557750,9.0,un,3.6
Pack x2 Chicle Sin Azúcar Trident X Splash Sabor Fresa y Limón 44.6g,S/ 14.00,metro,LIMÓN,2024-12-04 21:26:34.557750,44.6,g,14.0
Sixpack Gaseosa Sprite Lima Limón Botella 500ml,S/ 13.50,metro,LIMÓN,2024-12-04 21:26:34.557750,500.0,ml,13.5
Sixpack Agua Sin Gas Sabor Limón San Luis Botella 625ml,S/ 11.00,metro,LIMÓN,2024-12-04 21:26:34.557750,625.0,ml,11.0
Sardinas Palacio del Oriente con Limón en Aceite de Oliva Lata 125 g,S/ 17.40,metro,LIMÓN,2024-12-04 21:26:34.557750,125.0,g,17.4
Gaseosa Sprite Lima Limón Botella 500ml,S/ 2.70,metro,LIMÓN,2024-12-04 21:26:34.557750,500.0,ml,2.7
Galletas Sabor a Limón Colombina Casita de Navidad 50g Surtido,S/ 5.40,metro,LIMÓN,2024-12-04 21:26:34.557750,50.0,g,5.4
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 1.87 lt",S/ 7.10,metro,LIMÓN,2024-12-04 21:26:34.557750,1.87,l,7.1
Bebida de Té Verde Sabor Limón Free Tea Botella 500ml,S/ 2.70,metro,LIMÓN,2024-12-04 21:26:34.557750,500.0,ml,2.7
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 500 ml",S/ 1.70,metro,LIMÓN,2024-12-04 21:26:34.557750,500.0,ml,1.7
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 1.5 lt",S/ 4.00,metro,LIMÓN,2024-12-04 21:26:34.557750,1.5,l,4.0
Té Verde con Limón Wawasana 50un,S/ 16.90,metro,LIMÓN,2024-12-04 21:26:34.557750,50.0,un,16.9
Gelatina en Polvo Royal Sabor Limón 160g,S/ 5.20,metro,LIMÓN,2024-12-04 21:26:34.557750,160.0,g,5.2
Quita Esmalte Family Care Aroma Limón 70ml,S/ 5.90,metro,LIMÓN,2024-12-04 21:26:34.557750,70.0,ml,5.9
Papas Nativas Fritas Tiyapuy Sabor Limón y Pimienta 142g,S/ 6.50,metro,LIMÓN,2024-12-04 21:26:34.557750,142.0,g,6.5
Alfajor de Pie de Limón Nestlé el Manjar 14un.,S/ 15.90,metro,LIMÓN,2024-12-04 21:26:34.557750,14.0,un,15.9
Fourpack Bebida Ready to Drink Corona Tropical Limón & Toronja Lata 355ml,S/ 19.90,metro,LIMÓN,2024-12-04 21:26:34.557750,355.0,ml,19.9
Tripack Toallitas Humedas para Mascota Pet Care Limón 50un,S/ 23.70,metro,LIMÓN,2024-12-04 21:26:34.557750,50.0,un,23.7
Caramelos Cuisine & Co Candy Fun Sabor Limón 100un,S/ 5.90,metro,LIMÓN,2024-12-04 21:26:34.557750,100.0,un,5.9
Maní Oriental Granuts Kraks Sabor Limón 180g,S/ 6.50,metro,LIMÓN,2024-12-04 21:26:34.557750,180.0,g,6.5
Chicle Sin Azúcar Trident X Splash Fresa y Limón 23un,S/ 8.90,metro,LIMÓN,2024-12-04 21:26:34.557750,23.0,un,8.9
Bebida Chilcano de Pisco Piscano Limón Botella 275ml,S/ 5.90,metro,LIMÓN,2024-12-04 21:26:34.557750,275.0,ml,5.9
Pack x33 Suplemento Nutricional Efervescente Magnesol Sabor Limón 5g,S/ 36.50,metro,LIMÓN,2024-12-04 21:26:34.557750,5.0,g,36.5
Sardinas al Limón en Aceite Vegetal Vigilante 120g,S/ 16.60,metro,LIMÓN,2024-12-04 21:26:34.557750,120.0,g,16.6
Pack Queirolo: Vino Borgoña 2un + Chilcano Limón,S/ 32.90,metro,LIMÓN,2024-12-04 21:26:34.557750,2.0,un,32.9
Helado Sabor Pye de Limón Dulce Pasión 650g,S/ 23.50,metro,LIMÓN,2024-12-04 21:26:34.557750,650.0,g,23.5
Bebida Ready to Drink Portón Chilcano Sabor Limón Lata 355ml,S/ 8.00,metro,LIMÓN,2024-12-04 21:26:34.557750,355.0,ml,8.0
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 600 ml",S/ 2.99,metro,LIMÓN,2024-12-04 21:26:34.557750,600.0,ml,2.99
Tripack Bebida Instantánea Clight Sin Calorías Sabor Limón 14g,S/ 5.00,metro,LIMÓN,2024-12-04 21:26:34.557750,14.0,g,5.0
Té Frío Sabor Limón Don Simon 1.5L,S/ 8.99,metro,LIMÓN,2024-12-04 21:26:34.557750,1.5,l,8.99
Tripack Doritos Dinamita Limón Taquero 80g,S/ 12.00,metro,LIMÓN,2024-12-04 21:26:34.557750,80.0,g,12.0
Doritos Dinamita Limón 35g,S/ 2.50,metro,LIMÓN,2024-12-04 21:26:34.557750,35.0,g,2.5
Twopack Gelatina en Polvo Royal Sabor Limón 160g,S/ 10.40,metro,LIMÓN,2024-12-04 21:26:34.557750,160.0,g,10.4
Sazonador Pimienta y Limón Badía Frasco 184 g,S/ 20.70,metro,LIMÓN,2024-12-04 21:26:34.557750,184.0,g,20.7
Kekes Sabor Limón Mr Brownie 8un,S/ 14.90,metro,LIMÓN,2024-12-04 21:26:34.557750,8.0,un,14.9
Pet Care Toallitas Húmedas para Mascotas Aroma Limón Paquete 50 unid,S/ 9.90,metro,LIMÓN,2024-12-04 21:26:34.557750,50.0,un,9.9
Bebida Chilcano de Pisco Piscano Limón Lata 473ml,S/ 6.90,metro,LIMÓN,2024-12-04 21:26:34.557750,473.0,ml,6.9
Helado Momenti Gelato Pie de Limón 120ml,S/ 11.90,metro,LIMÓN,2024-12-04 21:26:34.557750,120.0,ml,11.9
Infusión Limón y Jengibre Lipton 10un,S/ 11.80,metro,LIMÓN,2024-12-04 21:26:34.557750,10.0,un,11.8
Helado Peziduri Sabor Pie de Limón 900ml,S/ 19.90,metro,LIMÓN,2024-12-04 21:26:34.557750,900.0,ml,19.9
Quita Esmalte Family Care Aroma Limón 175ml,S/ 10.90,metro,LIMÓN,2024-12-04 21:26:34.557750,175.0,ml,10.9
Infusión Sabor Limón y Frambuesa Twinings 10un.,S/ 19.20,metro,LIMÓN,2024-12-04 21:26:34.557750,10.0,un,19.2
Té Verde con Limón Wawasana 20un,S/ 9.90,metro,LIMÓN,2024-12-04 21:26:34.557750,20.0,un,9.9
Kombucha Veda Kión y Limón Botella 260ml,S/ 10.75,metro,LIMÓN,2024-12-04 21:26:34.557750,260.0,ml,10.75
Chicle Sin Azúcar Trident X Splash Fresa y Limón 9un,S/ 3.50,metro,LIMÓN,2024-12-04 21:26:34.557750,9.0,un,3.5
Bebida Rehidratante Powerade Limón Botella 600ml,S/ 2.40,metro,LIMÓN,2024-12-04 21:26:34.557750,600.0,ml,2.4
Pet Care Toallitas Húmedas para Mascotas Aroma Limón Paquete 10 unid,S/ 2.30,metro,LIMÓN,2024-12-04 21:26:34.557750,10.0,un,2.3
Bebida Ready to Drink Queirolo Chilcano de Pisco Limón Botella 275ml,S/ 6.90,metro,LIMÓN,2024-12-04 21:26:34.557750,275.0,ml,6.9
Sour de Limón Santiago Queirolo Botella 700ml,S/ 19.90,metro,LIMÓN,2024-12-04 21:26:34.557750,700.0,ml,19.9
Bebida Ready to Drink Tabernero Sour Limón Botella 700ml,S/ 19.90,metro,LIMÓN,2024-12-04 21:26:34.557750,700.0,ml,19.9
Bebida Ready to Drink Piscano Sour Sabor Limón Botella 700ml,S/ 24.50,metro,LIMÓN,2024-12-04 21:26:34.557750,700.0,ml,24.5
Set Jarra y Exprimidor Basa de Limón Top 2.8L,S/ 14.90,metro,LIMÓN,2024-12-04 21:26:34.557750,2.8,l,14.9
Ron Blanco Bacardí Limón Botella 750ml,S/ 54.90,metro,LIMÓN,2024-12-04 21:26:34.557750,750.0,ml,54.9
Pack Doritos Dinamita: Flamin Hot 80g + Limón Taquero 80g,S/ 8.50,metro,LIMÓN,2024-12-04 21:26:34.557750,80.0,g,8.5
Cóctel Montesierpe Sour de Limón Lata 473 ml,S/ 10.50,metro,LIMÓN,2024-12-04 21:26:34.557750,473.0,ml,10.5
Pie de Limón Jar Momenti 120g,S/ 17.90,metro,LIMÓN,2024-12-04 21:26:34.557750,120.0,g,17.9
Ron Saborizado Cartavio Limón Botella 750ml,S/ 25.90,metro,LIMÓN,2024-12-04 21:26:34.557750,750.0,ml,25.9
Bebida Ready to Drink Chilcano Bar Limón Botella 275ml,S/ 5.90,metro,LIMÓN,2024-12-04 21:26:34.557750,275.0,ml,5.9
Helado Momenti Gelato Pie de Limón 500ml,S/ 32.90,metro,LIMÓN,2024-12-04 21:26:34.557750,500.0,ml,32.9
Teja de Limón Helena 30g,S/ 5.99,metro,LIMÓN,2024-12-04 21:26:34.557750,30.0,g,5.99
Helado Pye de Limón Dulce Pasión 5L,S/ 99.90,metro,LIMÓN,2024-12-04 21:26:34.557750,5.0,l,99.9
Bebida Ready to Drink Chilcano Bar Limón Lata 310ml,S/ 7.50,metro,LIMÓN,2024-12-04 21:26:34.557750,310.0,ml,7.5
Papel de Seda Escarchado 50 x 70cm Benji 5un. Verde Limón,S/ 4.90,metro,LIMÓN,2024-12-04 21:26:34.557750,5.0,un,4.9
Twopack Doritos Dinamita Limón Taquero 80g,S/ 8.50,metro,LIMÓN,2024-12-04 21:26:34.557750,80.0,g,8.5
Free Tea Limon Light Six Pack Botella 450 ml c u,S/ 12.90,metro,LIMÓN,2024-12-04 21:26:34.557750,450.0,ml,12.9
YOG. GRIEGO PIE DE LIMON LAIVE VASO 115G,S/ 2.00,metro,LIMÓN,2024-12-04 21:26:34.557750,115.0,g,2.0
Té Negro Free Tea Limon Botella 500 ml,S/ 2.70,metro,LIMÓN,2024-12-04 21:26:34.557750,500.0,ml,2.7
Free Tea Limon Light Frasco Vidrio 450 ml,S/ 2.70,metro,LIMÓN,2024-12-04 21:26:34.557750,450.0,ml,2.7
Free Tea Limon Frasco Vidrio 450 ml,S/ 2.70,metro,LIMÓN,2024-12-04 21:26:34.557750,450.0,ml,2.7
Free Tea Limon Six Pack Botella 450 ml c u,S/ 12.90,metro,LIMÓN,2024-12-04 21:26:34.557750,450.0,ml,12.9
Marshmellows Mr. Mallo Limones Bolsa 100 g,S/ 2.90,metro,LIMÓN,2024-12-04 21:26:34.557750,100.0,g,2.9
Agua Socosani Saborizada Limon Botella 500 ml,S/ 1.99,metro,LIMÓN,2024-12-04 21:26:34.557750,500.0,ml,1.99
Lavavajillas Líquido Home Care Limón 4L,S/ 21.90,metro,LIMÓN,2024-12-04 21:26:34.557750,4.0,l,21.9
Detergente en Polvo Ace Limón 4kg,S/ 44.90,metro,LIMÓN,2024-12-04 21:26:34.557750,4.0,kg,44.9
Lavavajillas Líquido Ayudín Limón y Sábila 1.2L,S/ 18.50,metro,LIMÓN,2024-12-04 21:26:34.557750,1.2,l,18.5
Twopack Detergente en Polvo Ace Limón 4kg,S/ 86.90,metro,LIMÓN,2024-12-04 21:26:34.557750,4.0,kg,86.9
Lavavajillas Lima Limón Sapolio Frasco 1250 ml,S/ 13.90,metro,LIMÓN,2024-12-04 21:26:34.557750,1250.0,ml,13.9
Lavavajilla en Pasta Sapolio Limón 800g,S/ 6.00,metro,LIMÓN,2024-12-04 21:26:34.557750,800.0,g,6.0
Lavavajillas en Pasta Home Care Limón 800g,S/ 5.50,metro,LIMÓN,2024-12-04 21:26:34.557750,800.0,g,5.5
Lavavajillas Líquido Ayudín Limón y Sábila 640ml,S/ 12.90,metro,LIMÓN,2024-12-04 21:26:34.557750,640.0,ml,12.9
Lavavajilla Líquido Home Care Limón 500ml,S/ 4.90,metro,LIMÓN,2024-12-04 21:26:34.557750,500.0,ml,4.9
Jabón para Ropa Bolívar Limón 380g,S/ 5.70,metro,LIMÓN,2024-12-04 21:26:34.557750,380.0,g,5.7
