description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Harina Siete Semilla Naturandes Chocolate 200 g,S/ 16.80,metro,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 20:40:22.416898,200.0,g,16.8
Harina Naturandes Siete Semilla Natural Vainilla 200 g,S/ 16.80,metro,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 20:40:22.416898,200.0,g,16.8
Harina Preparada Blanca Flor 1kg,S/ 8.50,metro,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 20:40:22.416898,1.0,kg,8.5
Harina Sin Preparar Favorita 1kg,S/ 5.20,metro,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 20:40:22.416898,1.0,kg,5.2
Harina de Maiz Blanco Precocida P.A.N Contenido 1 kg,S/ 8.50,metro,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 20:40:22.416898,1.0,kg,8.5
Harina Sin Preparar Blanca Flor 1kg,S/ 7.60,metro,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 20:40:22.416898,1.0,kg,7.6
Harina de Trigo Preparada Nicolini 1kg,S/ 6.99,metro,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 20:40:22.416898,1.0,kg,6.99
Harina de Avena sin Gluten Mi Tierra Bolsa 400 g,S/ 10.40,metro,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 20:40:22.416898,400.0,g,10.4
Harina Sin Preparar Nicolini 1kg,S/ 6.10,metro,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 20:40:22.416898,1.0,kg,6.1
Semillas de Calabaza Cuisine&Co Pote 200 g,S/ 11.50,metro,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 20:40:22.416898,200.0,g,11.5
Semillas de Girasol Cuisine&Co Pote 200 g,S/ 7.30,metro,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 20:40:22.416898,200.0,g,7.3
Harina Preparada Molitalia 1kg,S/ 7.70,metro,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 20:40:22.416898,1.0,kg,7.7
Harina Tostada de 7 Semillas Perú Inka 400g,S/ 9.90,metro,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 20:40:22.416898,400.0,g,9.9
Harina de Maíz Amarillo P.A.N 1kg,S/ 8.50,metro,HARINA SIETE SEMILLAS O MIXTAS,2024-12-04 20:40:22.416898,1.0,kg,8.5
