description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Kion en Polvo Toña 18g,S/ 3.50,metro,KION (ESPECIAS),2024-12-04 22:06:26.850516,18.0,g,3.5
Kion en Polvo Alida Chiang 10g,S/ 5.70,metro,KION (ESPECIAS),2024-12-04 22:06:26.850516,10.0,g,5.7
Kión Metro x kg,S/ 14.49 x kg,metro,KION (ESPECIAS),2024-12-04 22:06:26.850516,1.0,kg,14.49
Kión x kg,S/ 14.99 x kg,metro,KION (ESPECIAS),2024-12-04 22:06:26.850516,1.0,kg,14.99
Kión en Polvo Badía Frasco 1.5 Onzas,S/ 9.30,metro,KION (ESPECIAS),2024-12-04 22:06:26.850516,1.5,oz,9.3
Palitos Kion y Ajo Unión 65g,S/ 3.90,metro,KION (ESPECIAS),2024-12-04 22:06:26.850516,65.0,g,3.9
Sixpack Bebida Sabor Piña con Kión San Luis Botella 625ml,S/ 13.20,metro,KION (ESPECIAS),2024-12-04 22:06:26.850516,625.0,ml,13.2
Salsa de Soya con Ajo y Kión Kikko 350ml,S/ 4.90,metro,KION (ESPECIAS),2024-12-04 22:06:26.850516,350.0,ml,4.9
Bebida Sabor Piña con Kión San Luis Botella 625ml,S/ 2.20,metro,KION (ESPECIAS),2024-12-04 22:06:26.850516,625.0,ml,2.2
Sixpack Agua Sin Gas Sabor Piña con Kión San Luis Botella 625ml,S/ 11.00,metro,KION (ESPECIAS),2024-12-04 22:06:26.850516,625.0,ml,11.0
Kombucha Veda Kión y Limón Botella 260ml,S/ 10.75,metro,KION (ESPECIAS),2024-12-04 22:06:26.850516,260.0,ml,10.75
