description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Vinifan Goma en Barra Forte 40 g,S/ 4.60,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,40.0,g,4.6
Goma en Barra Vinifan Circular Naranja Forte 40g,S/ 3.90,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,40.0,g,3.9
Goma Pegafan Pote 200 ml,S/ 3.30,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,200.0,ml,3.3
Goma en Barra Triangular Easy 25 gr,S/ 4.10,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,25.0,g,4.1
Goma en Barra Vinifan Circular Pastel Forte 40g,S/ 3.90,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,40.0,g,3.9
UHU Goma en Barra Stic 40 g,S/ 13.20,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,40.0,g,13.2
Artesco Goma en Barra Sticky Power Clear Tubo 21 g,S/ 4.40,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,21.0,g,4.4
Gomas Grissly Delfin 80g,S/ 3.00,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,80.0,g,3.0
Goma Artesco en Barra Sticky Neon 21gr,S/ 2.80,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,21.0,g,2.8
Goma en Barra Pegafan 36 gr,S/ 3.80,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,36.0,g,3.8
Gomas Grissly Osos 80g,S/ 3.00,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,80.0,g,3.0
Gomas Grissly Gusanos 80g,S/ 3.00,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,80.0,g,3.0
Goma en Barra Uhu Stic 21 gr,S/ 8.80,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,21.0,g,8.8
Gomas Frutales Extreme 35 g,S/ 1.70,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,35.0,g,1.7
Artesco Goma en Barra Stick Magic Tubo 25 g,S/ 5.20,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,25.0,g,5.2
Gomas Frutillas Ácidas 500 g,S/ 12.40,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,500.0,g,12.4
Artesco Goma en Barra Sticky Tubo 40 g,S/ 4.60,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,40.0,g,4.6
Artesco Goma en Barra Sticky Tubo 21 g,S/ 3.40,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,21.0,g,3.4
Goma en Barra Artesco Power Sticky 40g,S/ 5.00,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,40.0,g,5.0
Goma en Barra Layconsa 21 g,S/ 4.00,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,21.0,g,4.0
Marshmallow con Cobertura Sabor Chocolate Olé Olé 50un,S/ 7.90,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,50.0,un,7.9
Marshmellows Mr. Mallo American BBQ Bolsa 250 g,S/ 4.90,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,250.0,g,4.9
Pack Vargas: Pisco Quebranta 750ml + Jarabe de Goma Chevalier 750ml + Shaker + Vaso,S/ 30.90,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,750.0,ml,30.9
Olé Olé Festival de Sabores 45un,S/ 7.90,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,45.0,un,7.9
Gomitas Ambrosoli Frugel 430g,S/ 14.90,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,430.0,g,14.9
Jarabe de Goma Cuisine & Co 750ml,S/ 14.90,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,750.0,ml,14.9
Marshmallow con Cobertura Sabor Chocolate Olé Olé 7un.,S/ 1.50,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,7.0,un,1.5
Marshmellows Ambrosoli Mellows Bolsa 230 g,S/ 5.50,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,230.0,g,5.5
Gomitas Mogul Extreme Tutti Frutti 80g,S/ 4.60,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,80.0,g,4.6
Marshmallow Rocky Mountain Mini 150g,S/ 7.70,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,150.0,g,7.7
Gomitas Ambrosoli Ambrosia Bolsa 480 g,S/ 12.20,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,480.0,g,12.2
Marshmallows Millows Cilindro Bolsa 145 g,S/ 5.00,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,145.0,g,5.0
Gomitas Ambrosito 90g,S/ 3.40,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,90.0,g,3.4
Marshmellows Millows Unicornio 50un,S/ 10.70,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,50.0,un,10.7
Gomitas Mogul Extreme Sandía 80g,S/ 4.60,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,80.0,g,4.6
Marshmallow Millows Fresa Bolsa 290g,S/ 10.90,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,290.0,g,10.9
Marshmellows Colombina Millows Navidad 145g,S/ 4.40,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,145.0,g,4.4
Marshmallows Cuisine & Co 283g,S/ 9.90,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,283.0,g,9.9
