description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Sancochado Punta de Pecho Nacional x kg,S/ 21.90 x kg,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,1.0,kg,21.9
Sancochado de Osobuco Nacional Porcionado x kg,S/ 25.90 x kg,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,1.0,kg,25.9
Sancochado de Pescuezo Nacional x kg,S/ 22.90 x kg,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,1.0,kg,22.9
Sancochado de Osobuco Nacional x kg,S/ 25.90 x kg,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,1.0,kg,25.9
Sancochado Punta de Pecho x kg,S/ 24.90 x kg,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,1.0,kg,24.9
Sancochado de Pescuezo x kg,S/ 25.90 x kg,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,1.0,kg,25.9
Sancochado Punta de Pecho Don Goyo x kg,S/ 24.90 x kg,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,1.0,kg,24.9
Costillar Nacional x kg,S/ 18.90 x kg,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,1.0,kg,18.9
Entrecostilla de Res Metro x kg,S/ 39.90 x kg,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,1.0,kg,39.9
Costillar Nacional x kg,S/ 18.90 x kg,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,1.0,kg,18.9
Costillar Don Goyo x kg,S/ 21.90 x kg,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,1.0,kg,21.9
Verduras Picadas para Ensalada Sancochado Cuisine & Co 800g,S/ 15.50,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,800.0,g,15.5
Barritas de Ganado Vacuno Pet's Fun 1kg,S/ 39.90,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,1.0,kg,39.9
Barritas de Ganado Vacuno Pet's Fun 500g,S/ 22.50,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,500.0,g,22.5
Hojuelas de Ganado Vacuno Deshidratado Pet's Fun 750g,S/ 30.00,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,750.0,g,30.0
Barritas de ganado Vacuno Pet's Fun 250g,S/ 13.20,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,250.0,g,13.2
Huesitos de Ganado Vacuno Deshidratado Pet's Fun 162g,S/ 16.40,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,162.0,g,16.4
Premios de Vacuno Ahumados Pet's Fun 80g,S/ 9.00,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,80.0,g,9.0
Hueso de Ganado Vacuno Deshidratado Pet's Fun 100g,S/ 14.59,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,100.0,g,14.59
Huesos de ganado Vacuno Deshidratado Pet's Fun 75g,S/ 9.80,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,75.0,g,9.8
Hueso de Ganado Vacuno Deshidratado Pet's Fun 130g,S/ 18.00,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,130.0,g,18.0
Snack Dentitoy Pescado Vacuno 6un,S/ 6.70,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,6.0,un,6.7
Delicias Pechuga de Pato y Vacuno Dentitoy 4un,S/ 8.60,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,4.0,un,8.6
Hojuelas de ganado Vacuno deshidrat Pet's Fun 60g,S/ 6.50,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,60.0,g,6.5
Huesitos de Ganado Vacuno Deshidratado Pet's Fun 30g,S/ 5.20,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,30.0,g,5.2
Hojuelas de Ganado Vacuno Deshidratado Pet's Fun 250g,S/ 12.90,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,250.0,g,12.9
Huesos de ganado Vacuno deshidratad Pet's Fun 250g,S/ 14.50,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,250.0,g,14.5
Delicias Pechuga de Pavo y Vacuno Dentitoy 4un,S/ 8.60,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,4.0,un,8.6
Hojuelas de ganado Vacuno deshidrat Pet's Fun 100g,S/ 9.10,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,100.0,g,9.1
Premios de Vacuno Ahumados Pet's Fun 250g,S/ 14.20,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,250.0,g,14.2
Hermético Percutti Vacuum 1.500ml,S/ 26.40,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,1.5,ml,26.4
Hermético Percutti Vacuum 2.000ml,S/ 26.40,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,2.0,ml,26.4
Hermético Percutti Vacuum 2.400ml,S/ 32.00,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,2.4,ml,32.0
Hermético Percutti Vacuum 600ml,S/ 14.80,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,600.0,ml,14.8
Hermético Percutti Vacuum 900ml,S/ 18.80,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,900.0,ml,18.8
Bife de Vacío de Res Metro x kg,S/ 51.90 x kg,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,1.0,kg,51.9
Hermético Percutti Vacuum 750ml,S/ 18.80,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,750.0,ml,18.8
Queso Maduro Edam Vonk Bola al Vacío x Kilo,S/ 103.50 x kg,metro,SANCOCHADO DE VACUNO,2024-12-04 20:58:33.955926,1.0,kg,103.5
