description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Aceite Vegetal Metro 900ml,S/ 5.90,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842,900.0,ml,5.9
Aceite Vegetal Primor Premium Botella 900ml,S/ 10.60,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842,900.0,ml,10.6
Aceite Vegetal Metro 900ml,S/ 5.90,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842,900.0,ml,5.9
Aceite de Soya Sao Botella 900ml,S/ 6.60,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842,900.0,ml,6.6
Aceite Vegetal Primor Clásico Botella 1.8L,S/ 16.50,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842,1.8,l,16.5
Aceite Vegetal Primor Clásico Botella 900ml,S/ 9.60,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842,900.0,ml,9.6
Aceite Vegetal Máxima 900ml,S/ 5.80,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842,900.0,ml,5.8
Aceite Vegetal Primor Premium 900ml + Mayonesa AlaCena 850g,S/ 25.50,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842,900.0,ml,25.5
Aceite Vegetal Cuisine & Co 900ml,S/ 7.90,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842,900.0,ml,7.9
Aceite Vegetal Deleite Premium 900ml,S/ 6.85,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842,900.0,ml,6.85
Aceite Vegetal Cocinero 900ml,S/ 9.20,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842,900.0,ml,9.2
Aceite Vegetal Máxima 900ml,S/ 5.80,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842,900.0,ml,5.8
Aceite Primor Botella 5 Litros,S/ 54.90,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842,5.0,l,54.9
Aceite Vegetal de Soya Máxima 5L,S/ 31.90,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842,5.0,l,31.9
