description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Albahaca BELL'S Bolsa 80g,S/ 2.49 un,plaza_vea,ALBAHACA,2024-12-04 14:24:24.077920,80.0,g,2.49,plaza_vea,Bolsa 80g,,ALBAHACA
Albahaca Hidropónica 80g,S/ 3.00,metro,ALBAHACA,2024-12-04 22:02:59.243492,80.0,g,3.0,metro,,,ALBAHACA
Palitos con Albahaca y Parmesano EDITH Bolsa 5...,S/ 3.20 un,plaza_vea,ALBAHACA,2024-12-04 14:24:24.077920,55.0,g,3.2,plaza_vea,Bolsa 55g,,ALBAHACA
Palitos con Albahaca Edith 55g,S/ 3.30,metro,ALBAHACA,2024-12-04 22:02:59.243492,55.0,g,3.3,metro,,,ALBAHACA
Concentrado de Espinaca y Albahaca Pomarola 110g,S/ 3.50,metro,ALBAHACA,2024-12-04 22:02:59.243492,110.0,g,3.5,metro,,,ALBAHACA
Albahaca Ecologic 120g,S/ 4.80,metro,ALBAHACA,2024-12-04 22:02:59.243492,120.0,g,4.8,metro,,,ALBAHACA
Albahaca Deshojada BELL'S FRESCOS 120g,S/ 4.99 un,plaza_vea,ALBAHACA,2024-12-04 14:24:24.077920,120.0,g,4.99,plaza_vea,Bolsa 120gun,,ALBAHACA
Fideos SANTA CATALINA Espinaca y albahaca Bolsa 400Gr,S/ 5.30,vivanda,ALBAHACA,2024-12-04 18:07:51.200510,400.0,g,5.3,vivanda,,SANTA CATALINA,ALBAHACA
Fideos Spaguetti SANTA CATALINA Mediterráneo E...,S/ 5.30 un,plaza_vea,ALBAHACA,2024-12-04 14:24:24.077920,400.0,g,5.3,plaza_vea,Bolsa 400g,,ALBAHACA
Albahaca Fresca VERDE PURO Bolsa 120g,S/ 7.29 un,plaza_vea,ALBAHACA,2024-12-04 14:24:24.077920,120.0,g,7.29,plaza_vea,Bolsa 120g,,ALBAHACA
Papas Fritas INKA CHIPS Tomate Albahaca y Oliva Bolsa 115g,S/ 7.80,vega,ALBAHACA,2024-12-04 14:30:48.286446,115.0,g,7.8,vega,,INKA CHIPS,ALBAHACA
"Papa en Hojuelas Inka Chips Tomate, Albahaca y Oliva 115g",S/ 8.10,metro,ALBAHACA,2024-12-04 22:02:59.243492,115.0,g,8.1,metro,,,ALBAHACA
"Papas Onduladas INKA CHIPS Sabor a Tomate, Alb...",S/ 8.10 un,plaza_vea,ALBAHACA,2024-12-04 14:24:24.077920,115.0,g,8.1,plaza_vea,Bolsa 115g,,ALBAHACA
Papas onduladas con tomate albahaca y aceite de oliva de 115 g,S/ 8.50,tottus,ALBAHACA,2024-12-04 13:50:31.868618,115.0,g,8.5,tottus,,INKA CHIPS,ALBAHACA
Albahaca BADIA Frasco 21.3g,S/ 9.70 un,plaza_vea,ALBAHACA,2024-12-04 14:24:24.077920,21.3,g,9.7,plaza_vea,Frasco 21.3g,,ALBAHACA
Albahaca BADIA Frasco 21.3g,S/ 9.70,vivanda,ALBAHACA,2024-12-04 18:07:51.200510,21.3,g,9.7,vivanda,,BADIA,ALBAHACA
Nachos Horneados Sanissimo Sabor Tomate y Albahaca 160g,S/ 9.90,metro,ALBAHACA,2024-12-04 22:02:59.243492,160.0,g,9.9,metro,,,ALBAHACA
Nachos SANISSIMO Sabor Albahaca y Tomate Bolsa...,S/ 12.30 un,plaza_vea,ALBAHACA,2024-12-04 14:24:24.077920,160.0,g,12.3,plaza_vea,Bolsa 160g,,ALBAHACA
Nachos SANISSIMO Sabor Albahaca y Tomate Bolsa 160g,S/ 12.40,vivanda,ALBAHACA,2024-12-04 18:07:51.200510,160.0,g,12.4,vivanda,,SANISSIMO,ALBAHACA
Polpa de Tomate MUTTI con Albahaca Frasco 700g,S/ 19.90 un,plaza_vea,ALBAHACA,2024-12-04 14:24:24.077920,700.0,g,19.9,plaza_vea,Frasco 700g,,ALBAHACA
Pesto de Albahaca BARILLA Frasco 190g,S/ 22.90 un,plaza_vea,ALBAHACA,2024-12-04 14:24:24.077920,190.0,g,22.9,plaza_vea,Frasco 190g,,ALBAHACA
Aceite de Palta Sabor a Albahaca OLIVOS DEL SU...,S/ 37.90 un,plaza_vea,ALBAHACA,2024-12-04 14:24:24.077920,250.0,ml,37.9,plaza_vea,Botella 250ml,,ALBAHACA
Aceite de Palta Sabor a Albahaca OLIVOS DEL SUR Botella 250ml,S/ 48.40,vivanda,ALBAHACA,2024-12-04 18:07:51.200510,250.0,ml,48.4,vivanda,,OLIVOS DEL SUR,ALBAHACA
