description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Pan Árabe Integral 5un,S/ 2.50,wong,PAN INTEGRAL,2024-12-04 18:16:07.422213,5.0,un,Pan Árabe Integral,2.5,wong,,,PAN INTEGRAL
Pita Chips Integrales El Cedro 50g,S/ 3.60,wong,PAN INTEGRAL,2024-12-04 18:16:07.422213,50.0,g,Pita Chips Integrales El Cedro,3.6,wong,,,PAN INTEGRAL
Pan Integral 5un,S/ 3.90,metro,PAN INTEGRAL,2024-12-04 20:44:51.558893,5.0,un,Pan Integral,3.9,metro,,,PAN INTEGRAL
Pan Árabe Integral El Cedro 5un,S/ 4.30,wong,PAN INTEGRAL,2024-12-04 18:16:07.422213,5.0,un,Pan Árabe Integral El Cedro,4.3,wong,,,PAN INTEGRAL
Pan Árabe Integral LA FLORENCIA Bolsa 380g,S/ 4.90 un,plaza_vea,PAN INTEGRAL,2024-12-04 13:00:38.394665,380.0,g,Pan Árabe Integral LA FLORENCIA Bolsa,4.9,plaza_vea,Bolsa 380g,,PAN INTEGRAL
Pan Integral LA FLORENCIA Bolsa 397g,S/ 5.00,vivanda,PAN INTEGRAL,2024-12-04 17:16:44.325434,397.0,g,Pan Integral LA FLORENCIA Bolsa,5.0,vivanda,,LA FLORENCIA,PAN INTEGRAL
Pan Árabe Integral LA FLORENCIA Bolsa 380g,S/ 5.00,vivanda,PAN INTEGRAL,2024-12-04 17:16:44.325434,380.0,g,Pan Árabe Integral LA FLORENCIA Bolsa,5.0,vivanda,,LA FLORENCIA,PAN INTEGRAL
Pan De La Casa Integral 350 g,S/ 5.20,tottus,PAN INTEGRAL,2024-12-04 13:01:12.093459,350.0,g,Pan De La Casa Integral,5.2,tottus,,TOTTUS,PAN INTEGRAL
Pan Pita Integral BELL'S Bolsa 300g,S/ 5.70 un,plaza_vea,PAN INTEGRAL,2024-12-04 13:00:38.394665,300.0,g,Pan Pita Integral BELL'S Bolsa,5.7,plaza_vea,Bolsa 300g,,PAN INTEGRAL
Pan Pita Integral BELL'S Bolsa 300g,S/ 5.70,vivanda,PAN INTEGRAL,2024-12-04 17:16:44.325434,300.0,g,Pan Pita Integral BELL'S Bolsa,5.7,vivanda,,BELL'S,PAN INTEGRAL
