description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Mazamorra Morada UNIVERSAL Bolsa 150gr,S/ 2.50,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,150.0,g,2.5,vega,,Universal,MAÍZ MORADO
Tortillas de maíz DORITOS Dinamita Limón Bolsa 35g,S/ 2.50,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,35.0,g,2.5,vega,,Doritos,MAÍZ MORADO
Tortillas de maíz DORITOS Dinamita Bolsa 35g,S/ 2.50,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,35.0,g,2.5,vega,,Doritos,MAÍZ MORADO
Tortillas de maiz VEGA Natural Bolsa 150g,S/ 3.90,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,150.0,g,3.9,vega,,Vega,MAÍZ MORADO
Mazamorra Maíz Morado 140 g,S/ 3.90,tottus,MAÍZ MORADO,2024-12-04 12:55:48.412700,140.0,g,3.9,tottus,,ROYAL,MAÍZ MORADO
Tortillas de Maíz DORITOS Queso Atrevido Bolsa 90g,S/ 4.20,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,90.0,g,4.2,vega,,Doritos,MAÍZ MORADO
Pop Corn ACT II con Extra Mantequilla Sobre 85g,S/ 4.60,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,85.0,g,4.6,vega,,Act II,MAÍZ MORADO
Chips de Maíz Morado PERUNACHOS Bolsa 90g,S/ 4.60 un,plaza_vea,MAÍZ MORADO,2024-12-04 12:50:40.900091,90.0,g,4.6,plaza_vea,Bolsa 90g,,MAÍZ MORADO
Pop Corn ACT II con Mantequilla Sobre 80g,S/ 4.60,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,80.0,g,4.6,vega,,Act II,MAÍZ MORADO
Pop Corn ACT II Sabor Natural Sobre 80g,S/ 4.60,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,80.0,g,4.6,vega,,Act II,MAÍZ MORADO
