description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Mazamorra Morada UNIVERSAL Bolsa 150gr,S/ 2.50,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,150.0,g,Mazamorra Morada UNIVERSAL Bolsa r,2.5,vega,,Universal,MAÍZ MORADO
Tortillas de maíz DORITOS Dinamita Limón Bolsa 35g,S/ 2.50,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,35.0,g,Tortillas de maíz DORITOS Dinamita Limón Bolsa,2.5,vega,,Doritos,MAÍZ MORADO
Tortillas de maíz DORITOS Dinamita Bolsa 35g,S/ 2.50,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,35.0,g,Tortillas de maíz DORITOS Dinamita Bolsa,2.5,vega,,Doritos,MAÍZ MORADO
Tortillas de maiz VEGA Natural Bolsa 150g,S/ 3.90,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,150.0,g,Tortillas de maiz VEGA Natural Bolsa,3.9,vega,,Vega,MAÍZ MORADO
Mazamorra Maíz Morado 140 g,S/ 3.90,tottus,MAÍZ MORADO,2024-12-04 12:55:48.412700,140.0,g,Mazamorra Maíz Morado,3.9,tottus,,ROYAL,MAÍZ MORADO
Tortillas de Maíz DORITOS Queso Atrevido Bolsa 90g,S/ 4.20,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,90.0,g,Tortillas de Maíz DORITOS Queso Atrevido Bolsa,4.2,vega,,Doritos,MAÍZ MORADO
Pop Corn ACT II con Extra Mantequilla Sobre 85g,S/ 4.60,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,85.0,g,Pop Corn ACT II con Extra Mantequilla Sobre,4.6,vega,,Act II,MAÍZ MORADO
Chips de Maíz Morado PERUNACHOS Bolsa 90g,S/ 4.60 un,plaza_vea,MAÍZ MORADO,2024-12-04 12:50:40.900091,90.0,g,Chips de Maíz Morado PERUNACHOS Bolsa,4.6,plaza_vea,Bolsa 90g,,MAÍZ MORADO
Pop Corn ACT II con Mantequilla Sobre 80g,S/ 4.60,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,80.0,g,Pop Corn ACT II con Mantequilla Sobre,4.6,vega,,Act II,MAÍZ MORADO
Pop Corn ACT II Sabor Natural Sobre 80g,S/ 4.60,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,80.0,g,Pop Corn ACT II Sabor Natural Sobre,4.6,vega,,Act II,MAÍZ MORADO
Nachos de Maíz Morado Perú Nachos 90 g,S/ 4.90,tottus,MAÍZ MORADO,2024-12-04 12:55:48.412700,90.0,g,Nachos de Maíz Morado Perú Nachos,4.9,tottus,,,MAÍZ MORADO
Maíz Pop Corn COSTEÑO Bolsa 500g,S/ 4.90,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,500.0,g,Maíz Pop Corn COSTEÑO Bolsa,4.9,vega,,Costeño,MAÍZ MORADO
Tortillas de Maíz Morado Mexi Nachos Bolsa 90 g,S/ 5.10,wong,MAÍZ MORADO,2024-12-04 17:55:08.681566,90.0,g,Tortillas de Maíz Morado Mexi Nachos Bolsa,5.1,wong,,,MAÍZ MORADO
Maíz Pop Corn VALLENORTE Bolsa 500gr,S/ 5.30,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,500.0,g,Maíz Pop Corn VALLENORTE Bolsa r,5.3,vega,,VALLENORTE,MAÍZ MORADO
Maíz Morado Metro x kg,S/ 5.89 x kg,metro,MAÍZ MORADO,2024-12-04 20:33:12.165836,1.0,kg,Maíz Morado Metro,5.89,metro,,,MAÍZ MORADO
Chips de Maíz Morado Orgánicos Wasi Bolsa 75 g,S/ 5.99,wong,MAÍZ MORADO,2024-12-04 17:55:08.681566,75.0,g,Chips de Maíz Morado Orgánicos Wasi Bolsa,5.99,wong,,,MAÍZ MORADO
Chips de Maíz Morado Orgánicos Picante Wasi Bolsa 75 g,S/ 5.99,wong,MAÍZ MORADO,2024-12-04 17:55:08.681566,75.0,g,Chips de Maíz Morado Orgánicos Picante Wasi Bolsa,5.99,wong,,,MAÍZ MORADO
Maíz Morado x Kg,S/ 7.99 x kg,plaza_vea,MAÍZ MORADO,2024-12-04 12:50:40.900091,0.5,kg,Maíz Morado,7.99,plaza_vea,Presentación 0.5 kg aprox.,,MAÍZ MORADO
Cerveza Artesanal 7 Vidas Maíz Morado Pale Ale Botella 340ml,S/ 8.00,metro,MAÍZ MORADO,2024-12-04 20:33:12.165836,340.0,ml,Cerveza Artesanal 7 Vidas Maíz Morado Pale Ale Botella,8.0,metro,,,MAÍZ MORADO
Harina de Maíz PAN Precocida Bolsa 1kg,S/ 8.50 13%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,1.0,kg,Harina de Maíz PAN Precocida Bolsa,8.5,vega,,P.A.N.,MAÍZ MORADO
Galletas de Maíz Horneadas Salmas Maíz Morado 126g,S/ 8.50,metro,MAÍZ MORADO,2024-12-04 20:33:12.165836,126.0,g,Galletas de Maíz Horneadas Salmas Maíz Morado,8.5,metro,,,MAÍZ MORADO
Café Tostado y Molido CAFETAL Selecto Bolsa 200gr,S/ 9.00 17%,vega,MAÍZ MORADO,2024-12-04 12:58:48.637079,200.0,g,Café Tostado y Molido CAFETAL Selecto Bolsa r,9.0,vega,,Cafetal,MAÍZ MORADO
Cerveza Artesanal 7 Vidas Maíz Morado Pale Ale Botella 340ml,S/ 9.89,wong,MAÍZ MORADO,2024-12-04 17:55:08.681566,340.0,ml,Cerveza Artesanal 7 Vidas Maíz Morado Pale Ale Botella,9.89,wong,,,MAÍZ MORADO
Maíz Morado x kg,S/ 9.99 x kg,wong,MAÍZ MORADO,2024-12-04 17:55:08.681566,1.0,kg,Maíz Morado,9.99,wong,,,MAÍZ MORADO
Galletas Salmas de Maíz Morado de 126 g,S/ 11,tottus,MAÍZ MORADO,2024-12-04 12:55:48.412700,126.0,g,Galletas Salmas de Maíz Morado de,11.0,tottus,,SANISSIMO,MAÍZ MORADO
Galletas de Maíz Horneadas Salmas Maíz Morado 126g,S/ 11.50,wong,MAÍZ MORADO,2024-12-04 17:55:08.681566,126.0,g,Galletas de Maíz Horneadas Salmas Maíz Morado,11.5,wong,,,MAÍZ MORADO
Maíz Morado Justo al Día 700g,S/ 13.40,wong,MAÍZ MORADO,2024-12-04 17:55:08.681566,700.0,g,Maíz Morado Justo al Día,13.4,wong,,,MAÍZ MORADO
