description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Orégano Molido 21 g,S/ 0.60,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,21.0,g,Orégano Molido,0.6,metro,,,AJÍ ROCOTO MOLIDO
Ají Especial Sobre 50 g,S/ 0.89,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,50.0,g,Ají Especial Sobre,0.89,metro,,,AJÍ ROCOTO MOLIDO
Rocoto x unidad,S/ 0.99 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,1.0,un,Rocoto ad,0.99,plaza_vea,Paquete 1un,,AJÍ ROCOTO MOLIDO
Cebolla Blanca Metro x kg,S/ 1.19 x kg,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,1.0,kg,Cebolla Blanca Metro,1.19,metro,,,AJÍ ROCOTO MOLIDO
Ajo Molido Sobre 50 g,S/ 1.30,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,50.0,g,Ajo Molido Sobre,1.3,metro,,,AJÍ ROCOTO MOLIDO
Ají Amarillo Sobre 50 g,S/ 1.30,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,50.0,g,Ají Amarillo Sobre,1.3,metro,,,AJÍ ROCOTO MOLIDO
Rocoto x un,S/ 1.39,vivanda,AJÍ ROCOTO MOLIDO,2024-12-04 18:11:44.408054,1.0,un,Rocoto,1.39,vivanda,,VIVANDA,AJÍ ROCOTO MOLIDO
Ají Amarillo BELL'S Molido Sobre 10g,S/ 1.59,vivanda,AJÍ ROCOTO MOLIDO,2024-12-04 18:11:44.408054,10.0,g,Ají Amarillo BELL'S Molido Sobre,1.59,vivanda,,BELL'S,AJÍ ROCOTO MOLIDO
Ají Panca BELL'S Molido Sobre 15g,S/ 1.59,vivanda,AJÍ ROCOTO MOLIDO,2024-12-04 18:11:44.408054,15.0,g,Ají Panca BELL'S Molido Sobre,1.59,vivanda,,BELL'S,AJÍ ROCOTO MOLIDO
Ají Panca Cuisine & Co 10g,S/ 1.99,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,10.0,g,Ají Panca Cuisine & Co,1.99,metro,,,AJÍ ROCOTO MOLIDO
Ají Panca Cuisine & Co 10g,S/ 1.99,wong,AJÍ ROCOTO MOLIDO,2024-12-04 20:32:43.027315,10.0,g,Ají Panca Cuisine & Co,1.99,wong,,,AJÍ ROCOTO MOLIDO
Ají Panca Molido 20 g,S/ 2.10,tottus,AJÍ ROCOTO MOLIDO,2024-12-04 13:54:04.339518,20.0,g,Ají Panca Molido,2.1,tottus,,TOTTUS,AJÍ ROCOTO MOLIDO
Cebolla Blanca x kg,S/ 2.19 x kg,wong,AJÍ ROCOTO MOLIDO,2024-12-04 20:32:43.027315,1.0,kg,Cebolla Blanca,2.19,wong,,,AJÍ ROCOTO MOLIDO
Cebolla Blanca Agro Selecto 1kg,S/ 2.19,wong,AJÍ ROCOTO MOLIDO,2024-12-04 20:32:43.027315,1.0,kg,Cebolla Blanca Agro Selecto,2.19,wong,,,AJÍ ROCOTO MOLIDO
"MOLIDO DOY PACK X 120 GRS PIKI, ROCOTO",S/ 2.20,tottus,AJÍ ROCOTO MOLIDO,2024-12-04 13:54:04.339518,120.0,g,"MOLIDO DOY PACK X RS PIKI, ROCOTO",2.2,tottus,,PIKI,AJÍ ROCOTO MOLIDO
Ají Amarillo Molido RICASA Doypack 100g,S/ 2.20 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,100.0,g,Ají Amarillo Molido RICASA Doypack,2.2,plaza_vea,Doypack 100g,,AJÍ ROCOTO MOLIDO
Orégano SIBARITA Molido Paquete 6un,S/ 2.20 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,6.0,un,Orégano SIBARITA Molido Paquete,2.2,plaza_vea,Paquete 6un,,AJÍ ROCOTO MOLIDO
Cebolla Roja Agro Selecto 1Kg,S/ 2.38,wong,AJÍ ROCOTO MOLIDO,2024-12-04 20:32:43.027315,1.0,kg,Cebolla Roja Agro Selecto,2.38,wong,,,AJÍ ROCOTO MOLIDO
Cebolla Roja Agro Selecto 1Kg,S/ 2.38,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,1.0,kg,Cebolla Roja Agro Selecto,2.38,metro,,,AJÍ ROCOTO MOLIDO
Ají especial SIBARITA Sin picante Bolsa 100Gr,S/ 2.40 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,100.0,g,Ají especial SIBARITA Sin picante Bolsa r,2.4,plaza_vea,Bolsa 100g,,AJÍ ROCOTO MOLIDO
Sillao Aji-No-Sillao Botella 150 ml,S/ 2.50,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,150.0,ml,Sillao Aji-No-Sillao Botella,2.5,metro,,,AJÍ ROCOTO MOLIDO
Pimienta BELL'S Negra molida Sobre 18Gr,S/ 2.50 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,18.0,g,Pimienta BELL'S Negra molida Sobre r,2.5,plaza_vea,Sobre 18g,,AJÍ ROCOTO MOLIDO
Sazonador Ají Panca sin Picante Sobre 57 g 6 unid,S/ 2.60,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,57.0,g,Sazonador Ají Panca sin Picante Sobre,2.6,metro,,,AJÍ ROCOTO MOLIDO
Camote Morado,S/ 2.69 x kg,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,1.0,kg,Camote Morado,2.69,plaza_vea,Presentación 1 kg aprox.,,AJÍ ROCOTO MOLIDO
MOLIDO DOY PACK X 120 GR AJI PAN,S/ 2.80,tottus,AJÍ ROCOTO MOLIDO,2024-12-04 13:54:04.339518,120.0,g,MOLIDO DOY PACK X R AJI PAN,2.8,tottus,,PIKI,AJÍ ROCOTO MOLIDO
MOLIDO DOY PACK X 120 GR AJI AMAR,S/ 2.80,tottus,AJÍ ROCOTO MOLIDO,2024-12-04 13:54:04.339518,120.0,g,MOLIDO DOY PACK X R AJI AMAR,2.8,tottus,,PIKI,AJÍ ROCOTO MOLIDO
Ají panca PIKI Molido Doypack 120Gr,S/ 2.90,vivanda,AJÍ ROCOTO MOLIDO,2024-12-04 18:11:44.408054,120.0,g,Ají panca PIKI Molido Doypack r,2.9,vivanda,,PIKI,AJÍ ROCOTO MOLIDO
Rocoto Molido PIKI Doypack 120g,S/ 2.90,vega,AJÍ ROCOTO MOLIDO,2024-12-04 14:37:14.792123,120.0,g,Rocoto Molido PIKI Doypack,2.9,vega,,Piki,AJÍ ROCOTO MOLIDO
Ají Pollero Adelmi 100g,S/ 2.90,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,100.0,g,Ají Pollero Adelmi,2.9,metro,,,AJÍ ROCOTO MOLIDO
Ajo Molido PIKI Doypack 120g,S/ 2.90,vivanda,AJÍ ROCOTO MOLIDO,2024-12-04 18:11:44.408054,120.0,g,Ajo Molido PIKI Doypack,2.9,vivanda,,PIKI,AJÍ ROCOTO MOLIDO
Ají Pizza Cuisine & Co 15g,S/ 2.90,wong,AJÍ ROCOTO MOLIDO,2024-12-04 20:32:43.027315,15.0,g,Ají Pizza Cuisine & Co,2.9,wong,,,AJÍ ROCOTO MOLIDO
Mezcla para apanar AJI-NO-MIX Apanado Bolsa 96...,S/ 3 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,96.0,g,Mezcla para apanar AJI-NO-MIX Apanado Bolsa 96,3.0,plaza_vea,Bolsa 96g,,AJÍ ROCOTO MOLIDO
Ají Mirasol Cuisine & Co 10g,S/ 3.10,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,10.0,g,Ají Mirasol Cuisine & Co,3.1,metro,,,AJÍ ROCOTO MOLIDO
Ají Mirasol Cuisine & Co 10g,S/ 3.10,wong,AJÍ ROCOTO MOLIDO,2024-12-04 20:32:43.027315,10.0,g,Ají Mirasol Cuisine & Co,3.1,wong,,,AJÍ ROCOTO MOLIDO
Comino BELL'S Molido Sobre 18g,S/ 3.19,vivanda,AJÍ ROCOTO MOLIDO,2024-12-04 18:11:44.408054,18.0,g,Comino BELL'S Molido Sobre,3.19,vivanda,,BELL'S,AJÍ ROCOTO MOLIDO
Comino BELL'S Molido Sobre 18Gr,S/ 3.19 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,18.0,g,Comino BELL'S Molido Sobre r,3.19,plaza_vea,Sobre 18g,,AJÍ ROCOTO MOLIDO
Pimentón Molido Paprika Toña 18g,S/ 3.20,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,18.0,g,Pimentón Molido Paprika Toña,3.2,metro,,,AJÍ ROCOTO MOLIDO
Comino Molido Cuisine & Co 18g,S/ 3.20,wong,AJÍ ROCOTO MOLIDO,2024-12-04 20:32:43.027315,18.0,g,Comino Molido Cuisine & Co,3.2,wong,,,AJÍ ROCOTO MOLIDO
Infusión Anís BELL'S Caja 20un,S/ 3.20 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,20.0,un,Infusión Anís BELL'S Caja,3.2,plaza_vea,Caja 20un,,AJÍ ROCOTO MOLIDO
Pimentón Molido TOÑA Paprika Sobre 18g,S/ 3.20 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,18.0,g,Pimentón Molido TOÑA Paprika Sobre,3.2,plaza_vea,Sobre 18g,,AJÍ ROCOTO MOLIDO
Comino Molido Cuisine & Co 18g,S/ 3.20,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,18.0,g,Comino Molido Cuisine & Co,3.2,metro,,,AJÍ ROCOTO MOLIDO
Ají Amarillo Mirasol en Polvo Max & Mix Sobre 20 g,S/ 3.30,wong,AJÍ ROCOTO MOLIDO,2024-12-04 20:32:43.027315,20.0,g,Ají Amarillo Mirasol en Polvo Max & Mix Sobre,3.3,wong,,,AJÍ ROCOTO MOLIDO
Ají Panca Molido Toña 18g,S/ 3.40,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,18.0,g,Ají Panca Molido Toña,3.4,metro,,,AJÍ ROCOTO MOLIDO
