description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Orégano Molido 21 g,S/ 0.60,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,21.0,g,0.6,metro,,,AJÍ ROCOTO MOLIDO
Ají Especial Sobre 50 g,S/ 0.89,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,50.0,g,0.89,metro,,,AJÍ ROCOTO MOLIDO
Rocoto x unidad,S/ 0.99 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,1.0,un,0.99,plaza_vea,Paquete 1un,,AJÍ ROCOTO MOLIDO
Cebolla Blanca Metro x kg,S/ 1.19 x kg,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,1.0,kg,1.19,metro,,,AJÍ ROCOTO MOLIDO
Ajo Molido Sobre 50 g,S/ 1.30,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,50.0,g,1.3,metro,,,AJÍ ROCOTO MOLIDO
Ají Amarillo Sobre 50 g,S/ 1.30,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,50.0,g,1.3,metro,,,AJÍ ROCOTO MOLIDO
Rocoto x un,S/ 1.39,vivanda,AJÍ ROCOTO MOLIDO,2024-12-04 18:11:44.408054,1.0,un,1.39,vivanda,,VIVANDA,AJÍ ROCOTO MOLIDO
Ají Amarillo BELL'S Molido Sobre 10g,S/ 1.59,vivanda,AJÍ ROCOTO MOLIDO,2024-12-04 18:11:44.408054,10.0,g,1.59,vivanda,,BELL'S,AJÍ ROCOTO MOLIDO
Ají Panca BELL'S Molido Sobre 15g,S/ 1.59,vivanda,AJÍ ROCOTO MOLIDO,2024-12-04 18:11:44.408054,15.0,g,1.59,vivanda,,BELL'S,AJÍ ROCOTO MOLIDO
Ají Panca Cuisine & Co 10g,S/ 1.99,metro,AJÍ ROCOTO MOLIDO,2024-12-04 22:11:17.912317,10.0,g,1.99,metro,,,AJÍ ROCOTO MOLIDO
Ají Panca Cuisine & Co 10g,S/ 1.99,wong,AJÍ ROCOTO MOLIDO,2024-12-04 20:32:43.027315,10.0,g,1.99,wong,,,AJÍ ROCOTO MOLIDO
Ají Panca Molido 20 g,S/ 2.10,tottus,AJÍ ROCOTO MOLIDO,2024-12-04 13:54:04.339518,20.0,g,2.1,tottus,,TOTTUS,AJÍ ROCOTO MOLIDO
Cebolla Blanca x kg,S/ 2.19 x kg,wong,AJÍ ROCOTO MOLIDO,2024-12-04 20:32:43.027315,1.0,kg,2.19,wong,,,AJÍ ROCOTO MOLIDO
Cebolla Blanca Agro Selecto 1kg,S/ 2.19,wong,AJÍ ROCOTO MOLIDO,2024-12-04 20:32:43.027315,1.0,kg,2.19,wong,,,AJÍ ROCOTO MOLIDO
"MOLIDO DOY PACK X 120 GRS PIKI, ROCOTO",S/ 2.20,tottus,AJÍ ROCOTO MOLIDO,2024-12-04 13:54:04.339518,120.0,g,2.2,tottus,,PIKI,AJÍ ROCOTO MOLIDO
Ají Amarillo Molido RICASA Doypack 100g,S/ 2.20 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,100.0,g,2.2,plaza_vea,Doypack 100g,,AJÍ ROCOTO MOLIDO
Orégano SIBARITA Molido Paquete 6un,S/ 2.20 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,6.0,un,2.2,plaza_vea,Paquete 6un,,AJÍ ROCOTO MOLIDO
Cebolla Roja Agro Selecto 1Kg,S/ 2.38,wong,AJÍ ROCOTO MOLIDO,2024-12-04 20:32:43.027315,1.0,kg,2.38,wong,,,AJÍ ROCOTO MOLIDO
