description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Vino Blanco Chardonnay 14.5° 750 mL,S/ 29.50,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco Chardonnay 14.5°,29.5,tottus,,INTIPALKA,PAPA BLANCA
Ron Blanco 40° 1 L,S/ 29.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,1.0,l,Ron Blanco 40°,29.9,tottus,,CARTAVIO,PAPA BLANCA
Vino Blanco Solana 750 mL,S/ 29.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco Solana,29.9,tottus,,RAIMAT,PAPA BLANCA
Vino Patrimonial Quebranta Blanco 750 mL,S/ 32.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Patrimonial Quebranta Blanco,32.9,tottus,,FINCA ROTONDO,PAPA BLANCA
Vino blanco Marqués de Vitoria 750 mL,S/ 34.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino blanco Marqués de Vitoria,34.9,tottus,,MARQUES DE VITORIA,PAPA BLANCA
Vino Blanco Rutini Reserva Sauvignon 750 mL,S/ 36.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco Rutini Reserva Sauvignon,36.9,tottus,,TOTTUS,PAPA BLANCA
Vino Blanco Chardonnay Classic Series 13.9° 750 mL,S/ 36.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco Chardonnay Classic Series 13.9°,36.9,tottus,,MONTES,PAPA BLANCA
Vino Blanco Sauvignon Blanc Portillo 750 mL,S/ 36.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco Sauvignon Blanc Portillo,36.9,tottus,,SALENTEIN,PAPA BLANCA
Vino Blanco 750 mL,S/ 39.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco,39.9,tottus,,BLACK TOWER,PAPA BLANCA
Vino Blanco Torrontés Alamos 13.5° 750 mL,S/ 41.90,tottus,PAPA BLANCA,2024-12-04 13:44:30.633398,750.0,ml,Vino Blanco Torrontés Alamos 13.5°,41.9,tottus,,ALAMO,PAPA BLANCA
