description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Bebida Frugos Fresh Manzana Botella 500ml,S/ 1.60,wong,MANZANA CORRIENTE,2024-12-04 19:28:16.365405,500.0,ml,Bebida Frugos Fresh Manzana Botella,1.6,wong,,,MANZANA CORRIENTE
Agua Mineral SOCOSANI Manzana Botella 500ml,S/ 1.99 un,plaza_vea,MANZANA CORRIENTE,2024-12-04 13:49:48.920306,500.0,ml,Agua Mineral SOCOSANI Manzana Botella,1.99,plaza_vea,Botella 500ml,,MANZANA CORRIENTE
Agua Manzana con gas 500 mL,S/ 2,tottus,MANZANA CORRIENTE,2024-12-04 13:27:15.132960,500.0,ml,Agua Manzana con gas,2.0,tottus,,SOCOSANI,MANZANA CORRIENTE
Agua Socosani Saborizada Manzana Botella 500 ml,S/ 2.00,wong,MANZANA CORRIENTE,2024-12-04 19:28:16.365405,500.0,ml,Agua Socosani Saborizada Manzana Botella,2.0,wong,,,MANZANA CORRIENTE
Bebida Rehidratante ELECTROLIGHT Manzana Botel...,S/ 2.10 un,plaza_vea,MANZANA CORRIENTE,2024-12-04 13:49:48.920306,475.0,ml,Bebida Rehidratante ELECTROLIGHT Manzana Botel,2.1,plaza_vea,Botella 475ml,,MANZANA CORRIENTE
BEBIDA CON GAS MANZANA BOT X 625ML,S/ 2.20,tottus,MANZANA CORRIENTE,2024-12-04 13:27:15.132960,625.0,ml,BEBIDA CON GAS MANZANA BOT X,2.2,tottus,,SAN LUIS,MANZANA CORRIENTE
Suavizante SUAVITEL Frescura de Manzana Doypack 180ml,S/ 2.20,vega,MANZANA CORRIENTE,2024-12-04 13:53:40.404950,180.0,ml,Suavizante SUAVITEL Frescura de Manzana Doypack,2.2,vega,,Suavitel,MANZANA CORRIENTE
Bebida Rehidratante Sabor Manzana 500 mL,S/ 2.40,tottus,MANZANA CORRIENTE,2024-12-04 13:27:15.132960,500.0,ml,Bebida Rehidratante Sabor Manzana,2.4,tottus,,GATORADE,MANZANA CORRIENTE
Compota de Fruta BELL'S Manzana Frasco 113g,S/ 2.50 un,plaza_vea,MANZANA CORRIENTE,2024-12-04 13:49:48.920306,113.0,g,Compota de Fruta BELL'S Manzana Frasco,2.5,plaza_vea,Frasco 113g,,MANZANA CORRIENTE
Compota de Manzana frasco de 113 g,S/ 2.50,tottus,MANZANA CORRIENTE,2024-12-04 13:27:15.132960,113.0,g,Compota de Manzana frasco de,2.5,tottus,,TOTTUS,MANZANA CORRIENTE
