description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Gomitas MOGUL Pastillas Frutales Extreme bolsa 35 g,S/ 1.50,vega,COSTILLA DE CERDO,2024-12-04 13:20:13.296883,35.0,g,Gomitas MOGUL Pastillas Frutales Extreme bolsa,1.5,vega,,Arcor,COSTILLA DE CERDO
Bebida TAMPICO Cero Citrus Punch Botella 400ml,S/ 1.50,vega,COSTILLA DE CERDO,2024-12-04 13:20:13.296883,400.0,ml,Bebida TAMPICO Cero Citrus Punch Botella,1.5,vega,,Tampico,COSTILLA DE CERDO
Caldo Sabor Costilla de Res Doña Gusta 6 Unidades,S/ 2.20,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,6.0,un,Caldo Sabor Costilla de Res Doña Gusta ades,2.2,tottus,,AJINOMOTO,COSTILLA DE CERDO
Pasta Precocida Trigo Ramen Costilla 85g,S/ 2.30,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,85.0,g,Pasta Precocida Trigo Ramen Costilla,2.3,tottus,,NISSIN,COSTILLA DE CERDO
Sopa de costilla con fideos de 60 g,S/ 2.40,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,60.0,g,Sopa de costilla con fideos de,2.4,tottus,,TOTTUS,COSTILLA DE CERDO
Tortillas de maíz DORITOS Dinamita Limón Bolsa 35g,S/ 2.50,vega,COSTILLA DE CERDO,2024-12-04 13:20:13.296883,35.0,g,Tortillas de maíz DORITOS Dinamita Limón Bolsa,2.5,vega,,Doritos,COSTILLA DE CERDO
Tortillas de maíz DORITOS Dinamita Bolsa 35g,S/ 2.50,vega,COSTILLA DE CERDO,2024-12-04 13:20:13.296883,35.0,g,Tortillas de maíz DORITOS Dinamita Bolsa,2.5,vega,,Doritos,COSTILLA DE CERDO
Tortillas de maiz VEGA Natural Bolsa 150g,S/ 3.90,vega,COSTILLA DE CERDO,2024-12-04 13:20:13.296883,150.0,g,Tortillas de maiz VEGA Natural Bolsa,3.9,vega,,Vega,COSTILLA DE CERDO
Tortillas de maiz VEGA Picante Bolsa 150g,S/ 3.90,vega,COSTILLA DE CERDO,2024-12-04 13:20:13.296883,150.0,g,Tortillas de maiz VEGA Picante Bolsa,3.9,vega,,Vega,COSTILLA DE CERDO
Tortillas de Maíz DORITOS Queso Atrevido Bolsa 90g,S/ 4.20,vega,COSTILLA DE CERDO,2024-12-04 13:20:13.296883,90.0,g,Tortillas de Maíz DORITOS Queso Atrevido Bolsa,4.2,vega,,Doritos,COSTILLA DE CERDO
Frijol Castilla VEGA Bolsa 400g,S/ 4.30,vega,COSTILLA DE CERDO,2024-12-04 13:20:13.296883,400.0,g,Frijol Castilla VEGA Bolsa,4.3,vega,,Vega,COSTILLA DE CERDO
Frijol Castilla TIMONEL Bolsa 400g,S/ 4.60,vega,COSTILLA DE CERDO,2024-12-04 13:20:13.296883,400.0,g,Frijol Castilla TIMONEL Bolsa,4.6,vega,,Timonel,COSTILLA DE CERDO
Bebida TAMPICO Cero Citrus Punch Botella 3L,S/ 6.90,vega,COSTILLA DE CERDO,2024-12-04 13:20:13.296883,3.0,l,Bebida TAMPICO Cero Citrus Punch Botella,6.9,vega,,Tampico,COSTILLA DE CERDO
Papa Seca 500 g,S/ 7.30,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,500.0,g,Papa Seca,7.3,tottus,,TESORO DEL CAMPO,COSTILLA DE CERDO
Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa 125gr,S/ 7.80,vega,COSTILLA DE CERDO,2024-12-04 13:20:13.296883,125.0,g,Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa r,7.8,vega,,INKA CHIPS,COSTILLA DE CERDO
Hamburguesa Cerdo Duroc 360 g,S/ 8.90,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,360.0,g,Hamburguesa Cerdo Duroc,8.9,tottus,,REDONDOS,COSTILLA DE CERDO
Paté de Cerdo Finas Hierbas 150 g,S/ 8.90,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,150.0,g,Paté de Cerdo Finas Hierbas,8.9,tottus,,CASA EUROPA,COSTILLA DE CERDO
ADEREZO PARA CERDO 350 GRS.,S/ 10,tottus,COSTILLA DE CERDO,2024-12-04 13:07:45.591366,350.0,g,ADEREZO PARA CERDO RS.,10.0,tottus,,PIKI,COSTILLA DE CERDO
