description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Papas RIKY TOK Ondas Picantes Bolsa 30g,RIKY TOK,30.0,g,1.0,vega,2024-12-04 14:42:07.213419,PAPA FRITA (BOCADITOS),30.0,g,1.0,PAPA FRITA (BOCADITOS)
Papa Blanca x kg,,1.0,kg,1.59,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),1.0,kg,1.59,PAPA FRITA (BOCADITOS)
Papa Blanca Cocktail x kg,,1.0,kg,1.99,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),1.0,kg,1.99,PAPA FRITA (BOCADITOS)
Agua sin Gas CIELO Tapa Sport Botella 1L,,1.0,l,2.4,plaza_vea,2024-12-04 14:38:24.748182,PAPA FRITA (BOCADITOS),1.0,l,2.4,PAPA FRITA (BOCADITOS)
Papas Artesanales LAYS Sal Marina Bolsa 34g,LAY'S,34.0,g,2.49,vivanda,2024-12-04 18:15:44.073734,PAPA FRITA (BOCADITOS),34.0,g,2.49,PAPA FRITA (BOCADITOS)
Papas Artesanales LAYS BBQ Bolsa 34g,LAY'S,34.0,g,2.49,vivanda,2024-12-04 18:15:44.073734,PAPA FRITA (BOCADITOS),34.0,g,2.49,PAPA FRITA (BOCADITOS)
Tortees Salado 71g,,71.0,g,2.5,tottus,2024-12-04 13:57:04.964125,PAPA FRITA (BOCADITOS),71.0,g,2.5,PAPA FRITA (BOCADITOS)
Papas Lay's Clásicas 36g,LAYS,36.0,g,2.5,tottus,2024-12-04 13:57:04.964125,PAPA FRITA (BOCADITOS),36.0,g,2.5,PAPA FRITA (BOCADITOS)
Compota de Fruta BELL'S Pera Frasco 113g,,113.0,g,2.5,plaza_vea,2024-12-04 14:38:24.748182,PAPA FRITA (BOCADITOS),113.0,g,2.5,PAPA FRITA (BOCADITOS)
Compota de Fruta BELL'S Durazno Frasco 113g,,113.0,g,2.5,plaza_vea,2024-12-04 14:38:24.748182,PAPA FRITA (BOCADITOS),113.0,g,2.5,PAPA FRITA (BOCADITOS)
Papa Blanca Metro x kg,,1.0,kg,2.6,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),1.0,kg,2.6,PAPA FRITA (BOCADITOS)
Papas Fritas Lay's Naturales 34g,,34.0,g,2.7,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),34.0,g,2.7,PAPA FRITA (BOCADITOS)
Papas Fritas Lay's Naturales 36g,,36.0,g,2.7,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),36.0,g,2.7,PAPA FRITA (BOCADITOS)
Papa Blanca,,0.5,kg,2.79,plaza_vea,2024-12-04 14:38:24.748182,PAPA FRITA (BOCADITOS),0.5,kg,2.79,PAPA FRITA (BOCADITOS)
Papas PAPI RICAS Sabor Pollo a la Brasa Bolsa 70gr,PAPI RICAS,70.0,g,2.8,vega,2024-12-04 14:42:07.213419,PAPA FRITA (BOCADITOS),70.0,g,2.8,PAPA FRITA (BOCADITOS)
Papas PAPI RICAS Sabor Picante Bolsa 70gr,PAPI RICAS,70.0,g,2.8,vega,2024-12-04 14:42:07.213419,PAPA FRITA (BOCADITOS),70.0,g,2.8,PAPA FRITA (BOCADITOS)
Papas Fritas Lays Artesanas Alitas BBQ 34g,,34.0,g,2.9,wong,2024-12-04 20:44:40.572532,PAPA FRITA (BOCADITOS),34.0,g,2.9,PAPA FRITA (BOCADITOS)
Papas Fritas Lays Artesanas Alitas BBQ 34g,,34.0,g,2.9,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),34.0,g,2.9,PAPA FRITA (BOCADITOS)
Papas Fritas Lays Artesanas Sal Marina 34g,,34.0,g,2.9,wong,2024-12-04 20:44:40.572532,PAPA FRITA (BOCADITOS),34.0,g,2.9,PAPA FRITA (BOCADITOS)
Papas Fritas Lays Artesanas Sal Marina 34g,,34.0,g,2.9,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),34.0,g,2.9,PAPA FRITA (BOCADITOS)
Papa Canchán Procesada x kg,,1.0,kg,2.96,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),1.0,kg,2.96,PAPA FRITA (BOCADITOS)
Papa Blanca Yungay x kg,,1.0,kg,2.99,wong,2024-12-04 20:44:40.572532,PAPA FRITA (BOCADITOS),1.0,kg,2.99,PAPA FRITA (BOCADITOS)
Papa Canchán Procesada Especial x kg,,1.0,kg,3.29,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),1.0,kg,3.29,PAPA FRITA (BOCADITOS)
Papa Blanca Canchán Procesada x kgs,,1.0,kg,3.39,wong,2024-12-04 20:44:40.572532,PAPA FRITA (BOCADITOS),1.0,kg,3.39,PAPA FRITA (BOCADITOS)
Papa Blanca Canchán Procesada x kgs,,1.0,kg,3.39,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),1.0,kg,3.39,PAPA FRITA (BOCADITOS)
Takis Fuego Flow Bar Explosión 28 g,TOTTUS,28.0,g,3.5,tottus,2024-12-04 13:57:04.964125,PAPA FRITA (BOCADITOS),28.0,g,3.5,PAPA FRITA (BOCADITOS)
Papa Cocktail Amarilla,,1.0,kg,3.69,plaza_vea,2024-12-04 14:38:24.748182,PAPA FRITA (BOCADITOS),1.0,kg,3.69,PAPA FRITA (BOCADITOS)
Chifles Salados 100 g,TOTTUS,100.0,g,3.79,tottus,2024-12-04 13:57:04.964125,PAPA FRITA (BOCADITOS),100.0,g,3.79,PAPA FRITA (BOCADITOS)
Papa Canchán Procesada Agro Selecto 1Kg,,1.0,kg,3.8,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),1.0,kg,3.8,PAPA FRITA (BOCADITOS)
Quinoa Chips Sabor Finas Hierbas 35g,QFOODS,35.0,g,3.9,tottus,2024-12-04 13:57:04.964125,PAPA FRITA (BOCADITOS),35.0,g,3.9,PAPA FRITA (BOCADITOS)
Puré BELL'S Papas Bolsa 125g,,125.0,g,3.9,plaza_vea,2024-12-04 14:38:24.748182,PAPA FRITA (BOCADITOS),125.0,g,3.9,PAPA FRITA (BOCADITOS)
Papas al Hilo 100 g,TOTTUS,100.0,g,3.9,tottus,2024-12-04 13:57:04.964125,PAPA FRITA (BOCADITOS),100.0,g,3.9,PAPA FRITA (BOCADITOS)
Papa Canchán Procesada Agro Selecto 1Kg,,1.0,kg,4.0,wong,2024-12-04 20:44:40.572532,PAPA FRITA (BOCADITOS),1.0,kg,4.0,PAPA FRITA (BOCADITOS)
Papas Lay's Clásicas 70g,LAYS,70.0,g,4.0,tottus,2024-12-04 13:57:04.964125,PAPA FRITA (BOCADITOS),70.0,g,4.0,PAPA FRITA (BOCADITOS)
Mani Con Pasas 100gr,TOTTUS,100.0,g,4.0,tottus,2024-12-04 13:57:04.964125,PAPA FRITA (BOCADITOS),100.0,g,4.0,PAPA FRITA (BOCADITOS)
Papa Rellena x un,VIVANDA,1.0,un,4.0,vivanda,2024-12-04 18:15:44.073734,PAPA FRITA (BOCADITOS),1.0,un,4.0,PAPA FRITA (BOCADITOS)
Maní Engalletado Salado 100g,KARINTO,100.0,g,4.2,tottus,2024-12-04 13:57:04.964125,PAPA FRITA (BOCADITOS),100.0,g,4.2,PAPA FRITA (BOCADITOS)
Papa Yungay Agro Selecto 1Kg,,1.0,kg,4.28,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),1.0,kg,4.28,PAPA FRITA (BOCADITOS)
Papa seca VEGA Bolsa 400g,Vega,400.0,g,4.3,vega,2024-12-04 14:42:07.213419,PAPA FRITA (BOCADITOS),400.0,g,4.3,PAPA FRITA (BOCADITOS)
Papas Papi Ricas Picante 70g,,70.0,g,4.3,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),70.0,g,4.3,PAPA FRITA (BOCADITOS)
Papas Papi Ricas Clásicas 70g,,70.0,g,4.4,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),70.0,g,4.4,PAPA FRITA (BOCADITOS)
Papas en Hojuelas Papi Ricas Pollo a la Brasa 70g,,70.0,g,4.4,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),70.0,g,4.4,PAPA FRITA (BOCADITOS)
Papa Negra Comcen x kg,,1.0,kg,4.49,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),1.0,kg,4.49,PAPA FRITA (BOCADITOS)
Papa Negra Andina Procesada Metro x kg,,1.0,kg,4.49,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),1.0,kg,4.49,PAPA FRITA (BOCADITOS)
Papa Huayro Metro x kg,,1.0,kg,4.49,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),1.0,kg,4.49,PAPA FRITA (BOCADITOS)
Pasas Morenas VALLEALTO Bolsa 150g,,150.0,g,4.5,plaza_vea,2024-12-04 14:38:24.748182,PAPA FRITA (BOCADITOS),150.0,g,4.5,PAPA FRITA (BOCADITOS)
Pasas Morenas BELL'S Bolsa 180g,,180.0,g,4.5,plaza_vea,2024-12-04 14:38:24.748182,PAPA FRITA (BOCADITOS),180.0,g,4.5,PAPA FRITA (BOCADITOS)
Papa Negra Andina Procesada x kg,,1.0,kg,4.59,wong,2024-12-04 20:44:40.572532,PAPA FRITA (BOCADITOS),1.0,kg,4.59,PAPA FRITA (BOCADITOS)
Panetón con Pasas y Frutas Confitadas TODINNIT...,,85.0,g,4.6,plaza_vea,2024-12-04 14:38:24.748182,PAPA FRITA (BOCADITOS),85.0,g,4.6,PAPA FRITA (BOCADITOS)
Papa Negra Andina Procesada x kg,,1.0,kg,4.69,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),1.0,kg,4.69,PAPA FRITA (BOCADITOS)
Papa Recta Green Food 400g,,400.0,g,4.72,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),400.0,g,4.72,PAPA FRITA (BOCADITOS)
Papa Recta Green Food 400g,,400.0,g,4.72,wong,2024-12-04 20:44:40.572532,PAPA FRITA (BOCADITOS),400.0,g,4.72,PAPA FRITA (BOCADITOS)
Papa Perricholi Agroselecto 1kg,,1.0,kg,4.8,wong,2024-12-04 20:44:40.572532,PAPA FRITA (BOCADITOS),1.0,kg,4.8,PAPA FRITA (BOCADITOS)
Papa Perricholi Agroselecto 1kg,,1.0,kg,4.8,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),1.0,kg,4.8,PAPA FRITA (BOCADITOS)
Maíz Gigante Original 100 g,INKA CORN,100.0,g,4.88,tottus,2024-12-04 13:57:04.964125,PAPA FRITA (BOCADITOS),100.0,g,4.88,PAPA FRITA (BOCADITOS)
Galleta Doña Pepa FIELD Paquete 6un,,6.0,un,4.9,plaza_vea,2024-12-04 14:38:24.748182,PAPA FRITA (BOCADITOS),6.0,un,4.9,PAPA FRITA (BOCADITOS)
Papas al Hilo BELL'S Bolsa 125g,,125.0,g,4.9,plaza_vea,2024-12-04 14:38:24.748182,PAPA FRITA (BOCADITOS),125.0,g,4.9,PAPA FRITA (BOCADITOS)
Nachos de Maíz Morado Perú Nachos 90 g,,90.0,g,4.9,tottus,2024-12-04 13:57:04.964125,PAPA FRITA (BOCADITOS),90.0,g,4.9,PAPA FRITA (BOCADITOS)
Papa Andina Procesada,,0.5,kg,4.99,plaza_vea,2024-12-04 14:38:24.748182,PAPA FRITA (BOCADITOS),0.5,kg,4.99,PAPA FRITA (BOCADITOS)
Flamin' Hot 120g,CHEETOS,120.0,g,5.0,tottus,2024-12-04 13:57:04.964125,PAPA FRITA (BOCADITOS),120.0,g,5.0,PAPA FRITA (BOCADITOS)
Queso Atrevido 90g,DORITOS,90.0,g,5.0,tottus,2024-12-04 13:57:04.964125,PAPA FRITA (BOCADITOS),90.0,g,5.0,PAPA FRITA (BOCADITOS)
BOLIQUESO 110G,CHEETOS,110.0,g,5.0,tottus,2024-12-04 13:57:04.964125,PAPA FRITA (BOCADITOS),110.0,g,5.0,PAPA FRITA (BOCADITOS)
Tortees Salado 138g,,138.0,g,5.0,tottus,2024-12-04 13:57:04.964125,PAPA FRITA (BOCADITOS),138.0,g,5.0,PAPA FRITA (BOCADITOS)
Papa Ondulada Green Food 400g,,400.0,g,5.2,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),400.0,g,5.2,PAPA FRITA (BOCADITOS)
Papa Ondulada Green Food 400g,,400.0,g,5.2,wong,2024-12-04 20:44:40.572532,PAPA FRITA (BOCADITOS),400.0,g,5.2,PAPA FRITA (BOCADITOS)
Papa Amarilla Cocktail Comcen 1kg,,1.0,kg,5.23,wong,2024-12-04 20:44:40.572532,PAPA FRITA (BOCADITOS),1.0,kg,5.23,PAPA FRITA (BOCADITOS)
Papas LAY'S Clásicas Bolsa 150g,LAY'S,150.0,g,5.4,vivanda,2024-12-04 18:15:44.073734,PAPA FRITA (BOCADITOS),150.0,g,5.4,PAPA FRITA (BOCADITOS)
Papa Nativa x kg,,1.0,kg,5.49,wong,2024-12-04 20:44:40.572532,PAPA FRITA (BOCADITOS),1.0,kg,5.49,PAPA FRITA (BOCADITOS)
Papas Lays Clásicas 150g,,150.0,g,5.5,wong,2024-12-04 20:44:40.572532,PAPA FRITA (BOCADITOS),150.0,g,5.5,PAPA FRITA (BOCADITOS)
Papa Negra Andina Agro Selecto 1Kg,,1.0,kg,5.5,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),1.0,kg,5.5,PAPA FRITA (BOCADITOS)
Papas al Hilo Lay's 155g,,155.0,g,5.5,wong,2024-12-04 20:44:40.572532,PAPA FRITA (BOCADITOS),155.0,g,5.5,PAPA FRITA (BOCADITOS)
Papas Lays Clásicas 150g,,150.0,g,5.5,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),150.0,g,5.5,PAPA FRITA (BOCADITOS)
Papas Fritas Lay's Ondas Sabor a Mayonesa 140g,,140.0,g,5.5,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),140.0,g,5.5,PAPA FRITA (BOCADITOS)
Papas Fritas Lay's Ondas Clásicas 140g,,140.0,g,5.5,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),140.0,g,5.5,PAPA FRITA (BOCADITOS)
Papas en Hojuelas Lay's Ondas Picante 140g,,140.0,g,5.5,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),140.0,g,5.5,PAPA FRITA (BOCADITOS)
Papas Fritas Onduladas Saladas Cuisine & Co Bolsa 150 gr,,150.0,g,5.5,metro,2024-12-04 22:18:25.199832,PAPA FRITA (BOCADITOS),150.0,g,5.5,PAPA FRITA (BOCADITOS)
Papas Lay's Ondas Saladas 140 gr,LAYS,140.0,g,5.5,tottus,2024-12-04 13:57:04.964125,PAPA FRITA (BOCADITOS),140.0,g,5.5,PAPA FRITA (BOCADITOS)
Papas Ondas LAY'S con Mayonesa Bolsa 140g,LAY'S,140.0,g,5.5,vivanda,2024-12-04 18:15:44.073734,PAPA FRITA (BOCADITOS),140.0,g,5.5,PAPA FRITA (BOCADITOS)
