description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Jamonada de Pollo 85 g,S/ 1.80,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,85.0,g,1.8,tottus,,REDONDOS,ALAS DE POLLO
Sopa Instantánea Ajinomen Sabor Pollo Verduras 80 g,S/ 1.90,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,80.0,g,1.9,tottus,,AJINOMOTO,ALAS DE POLLO
SOPA DE FIDEOS POLLO TOTTUSX 70 GR,S/ 2.40,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,70.0,g,2.4,tottus,,TOTTUS,ALAS DE POLLO
Mezcla de aderezo en polvo para pollo a la brasa de 45 g,S/ 3.50,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,45.0,g,3.5,tottus,,MAGGI,ALAS DE POLLO
JAMONADA DE POLLO X 200G,S/ 4,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,200.0,g,4.0,tottus,,TOTTUS,ALAS DE POLLO
POUCH ADULTO POLLO 85GR,S/ 4.20,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,85.0,g,4.2,tottus,,WHISKAS,ALAS DE POLLO
Toalla Normal Con Alas x 10 Unidades,S/ 4.40,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,10.0,un,4.4,tottus,,LADYSOFT,ALAS DE POLLO
Sopa Fuchi Fú Sabor a Pollo 55 g,S/ 4.45,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,55.0,g,4.45,tottus,,PROVENZAL,ALAS DE POLLO
CHIKI NUGGETS X 200 GR,S/ 4.90,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,200.0,g,4.9,tottus,,REDONDOS,ALAS DE POLLO
Nuggets De Pollo (10 unidades),S/ 4.90,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,10.0,un,4.9,tottus,,SAN FERNANDO,ALAS DE POLLO
Crispy Nuggets (10 unidades),S/ 4.95,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,10.0,un,4.95,tottus,,SAN FERNANDO,ALAS DE POLLO
Toallas Higiénicas Alas Tela Gel 10 Unidades,S/ 5.20,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,10.0,un,5.2,tottus,,NOSOTRAS,ALAS DE POLLO
NUGGETS PECHUGA X 180 GR,S/ 5.50,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,180.0,g,5.5,tottus,,REDONDOS,ALAS DE POLLO
HAMB. LA REDONDITA X 6 UNIDADES,S/ 5.90,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,6.0,un,5.9,tottus,,REDONDOS,ALAS DE POLLO
Dinonuggets 200 g (5 unidades),S/ 6.70,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,200.0,g,6.7,tottus,,SAN FERNANDO,ALAS DE POLLO
Nuggets Pechuga Pollo Chia Sin Freír 180 g,S/ 6.90,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,180.0,g,6.9,tottus,,SAN FERNANDO,ALAS DE POLLO
Nuggets Pavita Cereales Sin Freír 180 g,S/ 8,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,180.0,g,8.0,tottus,,SAN FERNANDO,ALAS DE POLLO
Salchicha de pollo 500 g,S/ 8.30,tottus,ALAS DE POLLO,2024-12-04 13:09:46.072362,500.0,g,8.3,tottus,,REDONDOS,ALAS DE POLLO
