description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Sazonador AJINOMIX Deli Arroz Paquete 6un,S/ 1.70 un,plaza_vea,ARROZ ENVASADO,2024-12-04 12:52:35.771551,6.0,un,1.7,plaza_vea,Paquete 6un,,ARROZ ENVASADO
Sazonador AJINOMIX Deli Arroz Paquete 6un,S/ 1.70,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,6.0,un,1.7,vivanda,,AJINOMIX,ARROZ ENVASADO
Sazonador Deli Arroz Pack 6 Unid,S/ 1.70,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,6.0,un,1.7,metro,,,ARROZ ENVASADO
Sazonador de arroz Deliarroz 6 unidades,S/ 1.90,tottus,ARROZ ENVASADO,2024-12-04 12:55:36.667141,6.0,un,1.9,tottus,,AJINOMIX,ARROZ ENVASADO
Galleta de Arroz Clásica COSTEÑO Bolsa 50g,S/ 2 un,plaza_vea,ARROZ ENVASADO,2024-12-04 12:52:35.771551,50.0,g,2.0,plaza_vea,Bolsa 50g,,ARROZ ENVASADO
Galletas de Arroz Costeño Dulce 50g,S/ 2.00,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,50.0,g,2.0,metro,,,ARROZ ENVASADO
Galletas de Arroz Costeño Clásica 50g,S/ 2.00,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,50.0,g,2.0,metro,,,ARROZ ENVASADO
Galletas de Arroz Costeño Clásica 50g,S/ 2.10,wong,ARROZ ENVASADO,2024-12-04 18:01:00.601772,50.0,g,2.1,wong,,,ARROZ ENVASADO
Galletas de Arroz Costeño Finas Hierbas 45g,S/ 2.10,wong,ARROZ ENVASADO,2024-12-04 18:01:00.601772,45.0,g,2.1,wong,,,ARROZ ENVASADO
Galletas de Arroz Costeño Dulce 50g,S/ 2.10,wong,ARROZ ENVASADO,2024-12-04 18:01:00.601772,50.0,g,2.1,wong,,,ARROZ ENVASADO
Arroz BELL'S Familiar Bolsa 750g,S/ 3 un,plaza_vea,ARROZ ENVASADO,2024-12-04 12:52:35.771551,750.0,g,3.0,plaza_vea,Bolsa 750g,,ARROZ ENVASADO
Arroz Familiar COSECHA NORTEÑA Bolsa 750g,S/ 3.10 un,plaza_vea,ARROZ ENVASADO,2024-12-04 12:52:35.771551,750.0,g,3.1,plaza_vea,Bolsa 750g,,ARROZ ENVASADO
Arroz Atómico Nevado con Vainilla 125 g,S/ 3.50,tottus,ARROZ ENVASADO,2024-12-04 12:55:36.667141,125.0,g,3.5,tottus,,FORTE GOLPE,ARROZ ENVASADO
Arroz con Leche Metro Cup 190 g,S/ 3.50,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,190.0,g,3.5,metro,,,ARROZ ENVASADO
Arroz Superior Cuisine & Co 750g,S/ 3.60,wong,ARROZ ENVASADO,2024-12-04 18:01:00.601772,750.0,g,3.6,wong,,,ARROZ ENVASADO
Arroz Superior BELL'S Bolsa 750g,S/ 3.60,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,3.6,vivanda,,BELL'S,ARROZ ENVASADO
Arroz Superior VEGA Bolsa 750g,S/ 3.70,vega,ARROZ ENVASADO,2024-12-04 12:58:48.470046,750.0,g,3.7,vega,,Vega,ARROZ ENVASADO
Arroz Extra Metro 750g,S/ 3.70,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,750.0,g,3.7,metro,,,ARROZ ENVASADO
Arroz Extra BELL'S Bolsa 750g,S/ 3.79,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,3.79,vivanda,,BELL'S,ARROZ ENVASADO
Arroz Extra BELL'S Bolsa 750g,S/ 3.79 un,plaza_vea,ARROZ ENVASADO,2024-12-04 12:52:35.771551,750.0,g,3.79,plaza_vea,Bolsa 750g,,ARROZ ENVASADO
Arroz Extra Cuisine & Co 750g,S/ 3.80,wong,ARROZ ENVASADO,2024-12-04 18:01:00.601772,750.0,g,3.8,wong,,,ARROZ ENVASADO
Arroz Extra Integral 750 g,S/ 3.89,tottus,ARROZ ENVASADO,2024-12-04 12:55:36.667141,750.0,g,3.89,tottus,,TOTTUS,ARROZ ENVASADO
Arroz Añejo Extra Cuisine & Co 750g,S/ 3.90,wong,ARROZ ENVASADO,2024-12-04 18:01:00.601772,750.0,g,3.9,wong,,,ARROZ ENVASADO
Arroz Integral Cuisine & Co 750g,S/ 3.90,wong,ARROZ ENVASADO,2024-12-04 18:01:00.601772,750.0,g,3.9,wong,,,ARROZ ENVASADO
Arroz Extra VEGA Bolsa 750g,S/ 3.90,vega,ARROZ ENVASADO,2024-12-04 12:58:48.470046,750.0,g,3.9,vega,,Vega,ARROZ ENVASADO
Arroz Superior 750 g,S/ 3.90,tottus,ARROZ ENVASADO,2024-12-04 12:55:36.667141,750.0,g,3.9,tottus,,TOTTUS,ARROZ ENVASADO
Arroz Superior VALLENORTE Bolsa 750g,S/ 3.99,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,3.99,vivanda,,VALLENORTE,ARROZ ENVASADO
Arroz Superior Valle Norte 750 g,S/ 3.99,tottus,ARROZ ENVASADO,2024-12-04 12:55:36.667141,750.0,g,3.99,tottus,,VALLENORTE,ARROZ ENVASADO
Arroz Superior x 750 g,S/ 4,tottus,ARROZ ENVASADO,2024-12-04 12:55:36.667141,750.0,g,4.0,tottus,,FARAON,ARROZ ENVASADO
Arroz Extra 750 g,S/ 4,tottus,ARROZ ENVASADO,2024-12-04 12:55:36.667141,750.0,g,4.0,tottus,,TOTTUS,ARROZ ENVASADO
Aceitunas Enteras en Conserva OLIVALLE Botija ...,S/ 4 un,plaza_vea,ARROZ ENVASADO,2024-12-04 12:52:35.771551,180.0,g,4.0,plaza_vea,Doypack 180g,,ARROZ ENVASADO
Arroz con Leche LA FLORENCIA Envase 140g,S/ 4.00,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,140.0,g,4.0,vivanda,,LA FLORENCIA,ARROZ ENVASADO
Arroz Atómico Integral con Miel 125g,S/ 4.10,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,125.0,g,4.1,metro,,,ARROZ ENVASADO
Arroz Superior COSTEÑO Bolsa 750g,S/ 4.20,vega,ARROZ ENVASADO,2024-12-04 12:58:48.470046,750.0,g,4.2,vega,,Costeño,ARROZ ENVASADO
Arroz Superior Valle Norte Primera Cosecha Bolsa 750 g,S/ 4.20,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,750.0,g,4.2,metro,,,ARROZ ENVASADO
Aceitunas Verdes Deshuesadas OLIVALLE en Conse...,S/ 4.20 un,plaza_vea,ARROZ ENVASADO,2024-12-04 12:52:35.771551,160.0,g,4.2,plaza_vea,Doypack 160g,,ARROZ ENVASADO
Arroz Integral BELL'S Bolsa 750g,S/ 4.20 un,plaza_vea,ARROZ ENVASADO,2024-12-04 12:52:35.771551,750.0,g,4.2,plaza_vea,Bolsa 750g,,ARROZ ENVASADO
Arroz Integral BELL'S Bolsa 750g,S/ 4.20,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,4.2,vivanda,,BELL'S,ARROZ ENVASADO
Arroz Superior Añejo Faraón Rojo 750g,S/ 4.30,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,750.0,g,4.3,metro,,,ARROZ ENVASADO
Arroz Superior Costeño 750g,S/ 4.30,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,750.0,g,4.3,metro,,,ARROZ ENVASADO
Arroz Extra BELL'S Selección Bolsa 750g,S/ 4.30,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,4.3,vivanda,,BELL'S SELECCIÓN,ARROZ ENVASADO
Arroz Extra BELL'S Selección Bolsa 750g,S/ 4.30 un,plaza_vea,ARROZ ENVASADO,2024-12-04 12:52:35.771551,750.0,g,4.3,plaza_vea,Bolsa 750g,,ARROZ ENVASADO
Arroz con Leche Cuisine & Co x 160g,S/ 4.30,wong,ARROZ ENVASADO,2024-12-04 18:01:00.601772,160.0,g,4.3,wong,,,ARROZ ENVASADO
Arroz Superior Añejo GRAN CHALAN Bolsa 750g,S/ 4.39 un,plaza_vea,ARROZ ENVASADO,2024-12-04 12:52:35.771551,750.0,g,4.39,plaza_vea,Bolsa 750g,,ARROZ ENVASADO
Pan Petipan 600 g,S/ 4.40,tottus,ARROZ ENVASADO,2024-12-04 12:55:36.667141,600.0,g,4.4,tottus,,TOTTUS,ARROZ ENVASADO
Arroz Superior Añejo Faraón Rojo 750g,S/ 4.40,wong,ARROZ ENVASADO,2024-12-04 18:01:00.601772,750.0,g,4.4,wong,,,ARROZ ENVASADO
Arroz Extra Añejo Campo Norte 750g,S/ 4.40,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,750.0,g,4.4,metro,,,ARROZ ENVASADO
Arroz Extra 750 g,S/ 4.40,tottus,ARROZ ENVASADO,2024-12-04 12:55:36.667141,750.0,g,4.4,tottus,,PACASMAYO,ARROZ ENVASADO
Arroz Extra Faraón 750 g,S/ 4.40,tottus,ARROZ ENVASADO,2024-12-04 12:55:36.667141,750.0,g,4.4,tottus,,FARAON,ARROZ ENVASADO
Arroz Superior Añejo 750 g,S/ 4.50,tottus,ARROZ ENVASADO,2024-12-04 12:55:36.667141,750.0,g,4.5,tottus,,VALLENORTE,ARROZ ENVASADO
Arroz con Leche Cuisine & Co x 160g,S/ 4.50,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,160.0,g,4.5,metro,,,ARROZ ENVASADO
Arroz Costeño Añejo Extra 750g,S/ 4.50,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,750.0,g,4.5,metro,,,ARROZ ENVASADO
Arroz Añejo Extra COSTEÑO Bolsa 750g,S/ 4.50,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,4.5,vivanda,,COSTENO,ARROZ ENVASADO
Arroz Extra Añejo Premium 750 g,S/ 4.52,tottus,ARROZ ENVASADO,2024-12-04 12:55:36.667141,750.0,g,4.52,tottus,,TOTTUS,ARROZ ENVASADO
Arroz Extra TIMONEL Importado Bolsa 750g,S/ 4.60,vega,ARROZ ENVASADO,2024-12-04 12:58:48.470046,750.0,g,4.6,vega,,Timonel,ARROZ ENVASADO
Arroz Añejo 750 g,S/ 4.60,tottus,ARROZ ENVASADO,2024-12-04 12:55:36.667141,750.0,g,4.6,tottus,,PACASMAYO,ARROZ ENVASADO
Arroz con Miel + Trigo con Miel Vita Pluss Bolsa 125 g Pack 5 unid,S/ 4.60,wong,ARROZ ENVASADO,2024-12-04 18:01:00.601772,125.0,g,4.6,wong,,,ARROZ ENVASADO
Arroz con Miel + Trigo con Miel Vita Pluss Bolsa 125 g Pack 5 unid,S/ 4.60,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,125.0,g,4.6,metro,,,ARROZ ENVASADO
Arroz Blanco Extra Añejo Faraón Naranja 750g,S/ 4.65,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,750.0,g,4.65,metro,,,ARROZ ENVASADO
Arroz Añejo Amarillo FARAÓN G3 Bolsa 1Kg,S/ 4.69,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,1.0,kg,4.69,vivanda,,FARAON,ARROZ ENVASADO
Arroz Superior Añejo VALLENORTE Bolsa 750g,S/ 4.70 un,plaza_vea,ARROZ ENVASADO,2024-12-04 12:52:35.771551,750.0,g,4.7,plaza_vea,Bolsa 750g,,ARROZ ENVASADO
Arroz Añejo Superior Valle Norte 750g,S/ 4.70,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,750.0,g,4.7,metro,,,ARROZ ENVASADO
Arroz Superior Añejo VALLENORTE Bolsa 750g,S/ 4.70,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,4.7,vivanda,,VALLENORTE,ARROZ ENVASADO
Arroz Blanco Extra Añejo Faraón Naranja 750g,S/ 4.75,wong,ARROZ ENVASADO,2024-12-04 18:01:00.601772,750.0,g,4.75,wong,,,ARROZ ENVASADO
Arroz Superior TIMONEL Bolsa 1Kg,S/ 4.80,vega,ARROZ ENVASADO,2024-12-04 12:58:48.470046,1.0,kg,4.8,vega,,Timonel,ARROZ ENVASADO
Arroz Extra Valle Norte 750 g,S/ 4.80,tottus,ARROZ ENVASADO,2024-12-04 12:55:36.667141,750.0,g,4.8,tottus,,VALLENORTE,ARROZ ENVASADO
Maíz Pop Corn Costeño 500 g,S/ 4.80,tottus,ARROZ ENVASADO,2024-12-04 12:55:36.667141,500.0,g,4.8,tottus,,COSTENO,ARROZ ENVASADO
Arroz Añejo Superior Valle Norte 750g,S/ 4.80,wong,ARROZ ENVASADO,2024-12-04 18:01:00.601772,750.0,g,4.8,wong,,,ARROZ ENVASADO
Arroz Extra VALLENORTE Gran Reserva Bolsa 750g,S/ 4.80,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,750.0,g,4.8,vivanda,,VALLENORTE,ARROZ ENVASADO
Arroz Gran Reserva Extra Valle Norte Bolsa 750 g,S/ 4.80,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,750.0,g,4.8,metro,,,ARROZ ENVASADO
Arroz Extra VALLENORTE Gran Reserva Bolsa 750g,S/ 4.80 un,plaza_vea,ARROZ ENVASADO,2024-12-04 12:52:35.771551,750.0,g,4.8,plaza_vea,Bolsa 750g,,ARROZ ENVASADO
Arroz Extra COSTEÑO Bolsa 750g,S/ 4.90 un,plaza_vea,ARROZ ENVASADO,2024-12-04 12:52:35.771551,750.0,g,4.9,plaza_vea,Bolsa 750g,,ARROZ ENVASADO
Arroz Extra Costeño 750 g,S/ 4.90,tottus,ARROZ ENVASADO,2024-12-04 12:55:36.667141,750.0,g,4.9,tottus,,COSTENO,ARROZ ENVASADO
Arroz Integral Molino Rojo Bolsa 1 Kg,S/ 4.90,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,1.0,kg,4.9,metro,,,ARROZ ENVASADO
Arroz Extra Costeño 750g,S/ 4.90,wong,ARROZ ENVASADO,2024-12-04 18:01:00.601772,750.0,g,4.9,wong,,,ARROZ ENVASADO
"Compota Smiley Kids Pera, Zapallito, Espinaca y Arroz 90g",S/ 4.90,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,90.0,g,4.9,metro,,,ARROZ ENVASADO
Arroz Gran Reserva Extra Valle Norte Bolsa 750 g,S/ 4.90,wong,ARROZ ENVASADO,2024-12-04 18:01:00.601772,750.0,g,4.9,wong,,,ARROZ ENVASADO
Arroz Extra Natural 750 g,S/ 5,tottus,ARROZ ENVASADO,2024-12-04 12:55:36.667141,750.0,g,5.0,tottus,,GRAN CHALAN,ARROZ ENVASADO
Arroz Extra FARAON Bolsa 750g,S/ 5.00,vega,ARROZ ENVASADO,2024-12-04 12:58:48.470046,750.0,g,5.0,vega,,Faraon,ARROZ ENVASADO
Arroz Integral Riso INCATRAIL Bolsa 500g,S/ 5.20 un,plaza_vea,ARROZ ENVASADO,2024-12-04 12:52:35.771551,500.0,g,5.2,plaza_vea,Bolsa 500g,,ARROZ ENVASADO
Arroz Superior PAISANA Bolsa 1Kg,S/ 5.30 un,plaza_vea,ARROZ ENVASADO,2024-12-04 12:52:35.771551,1.0,kg,5.3,plaza_vea,Bolsa 1kg,,ARROZ ENVASADO
Germinado de Alfalfa Envasado 125 g,S/ 5.39,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,125.0,g,5.39,metro,,,ARROZ ENVASADO
Arroz Integral Costeño 750g,S/ 5.40,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,750.0,g,5.4,metro,,,ARROZ ENVASADO
Ají de Pollo con Arroz Blanco 180g,S/ 5.40,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,180.0,g,5.4,metro,,,ARROZ ENVASADO
Arroz Superior Paisana Bolsa 1 kg,S/ 5.50,metro,ARROZ ENVASADO,2024-12-04 20:35:26.622960,1.0,kg,5.5,metro,,,ARROZ ENVASADO
Lunch Arroz Blanco LA FLORENCIA 500g,S/ 5.50 un,plaza_vea,ARROZ ENVASADO,2024-12-04 12:52:35.771551,1.0,un,5.5,plaza_vea,Bandeja 1un,,ARROZ ENVASADO
Lunch Arroz Blanco LA FLORENCIA 500g,S/ 5.50,vivanda,ARROZ ENVASADO,2024-12-04 17:11:11.515976,500.0,g,5.5,vivanda,,LA FLORENCIA,ARROZ ENVASADO
Arroz Integral 750 g,S/ 5.59,tottus,ARROZ ENVASADO,2024-12-04 12:55:36.667141,750.0,g,5.59,tottus,,VALLENORTE,ARROZ ENVASADO
Arroz Parbolizado COSTEÑO Bolsa 750g,S/ 5.60 un,plaza_vea,ARROZ ENVASADO,2024-12-04 12:52:35.771551,750.0,g,5.6,plaza_vea,Bolsa 750g,,ARROZ ENVASADO
