description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Pan Baguette Especial LA FLORENCIA 1un,S/ 2.20 un,plaza_vea,KION (ESPECIAS),2024-12-04 14:29:00.733790,1.0,un,2.2,plaza_vea,Bolsa 1un,,KION (ESPECIAS)
Bebida SAN LUIS Sin Gas Sabor Piña y Kión Bote...,S/ 2.20 un,plaza_vea,KION (ESPECIAS),2024-12-04 14:29:00.733790,625.0,ml,2.2,plaza_vea,Botella 625ml,,KION (ESPECIAS)
Bebida Piña Kión de 625 mL,S/ 2.20,tottus,KION (ESPECIAS),2024-12-04 13:52:03.152713,625.0,ml,2.2,tottus,,SAN LUIS,KION (ESPECIAS)
Bebida Sabor Piña con Kión San Luis Botella 625ml,S/ 2.20,wong,KION (ESPECIAS),2024-12-04 20:23:17.953944,625.0,ml,2.2,wong,,,KION (ESPECIAS)
Bebida Sabor Piña con Kión San Luis Botella 625ml,S/ 2.20,metro,KION (ESPECIAS),2024-12-04 22:06:26.850516,625.0,ml,2.2,metro,,,KION (ESPECIAS)
Bebida SAN LUIS Sin Gas Sabor Piña y Kión Botella 625ml,S/ 2.20,vivanda,KION (ESPECIAS),2024-12-04 18:10:09.704314,625.0,ml,2.2,vivanda,,SAN LUIS,KION (ESPECIAS)
Esencia de Vainilla UNIVERSAL Frasco 100ml,S/ 2.30 un,plaza_vea,KION (ESPECIAS),2024-12-04 14:29:00.733790,100.0,ml,2.3,plaza_vea,Frasco 100ml,,KION (ESPECIAS)
Jamonada Especial BELL'S Paquete 100g,S/ 2.60 un,plaza_vea,KION (ESPECIAS),2024-12-04 14:29:00.733790,100.0,g,2.6,plaza_vea,Paquete 100g,,KION (ESPECIAS)
Jamonada Especial BRAEDT Paquete 100g,S/ 2.90 un,plaza_vea,KION (ESPECIAS),2024-12-04 14:29:00.733790,100.0,g,2.9,plaza_vea,Paquete 100g,,KION (ESPECIAS)
Kion en Polvo Toña 18g,S/ 3.50,metro,KION (ESPECIAS),2024-12-04 22:06:26.850516,18.0,g,3.5,metro,,,KION (ESPECIAS)
Kión en Polvo TOÑA Jenjibre Sobre 18g,S/ 3.50 un,plaza_vea,KION (ESPECIAS),2024-12-04 14:29:00.733790,18.0,g,3.5,plaza_vea,Sobre 18g,,KION (ESPECIAS)
