description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Filete de Merluza con Piel Seafrost 500g,S/ 12.90,metro,MERLUZA,2024-12-04 21:10:03.926901,500.0,g,12.9,metro,,,MERLUZA
Palitos de Merluza PESCANOVA Bolsa 300g,S/ 14.90 un,plaza_vea,MERLUZA,2024-12-04 13:28:59.277392,300.0,g,14.9,plaza_vea,Bolsa 300g,,MERLUZA
Palitos de Merluza PESCANOVA Bolsa 300g,S/ 15.30,vivanda,MERLUZA,2024-12-04 17:32:48.960709,300.0,g,15.3,vivanda,,PESCANOVA,MERLUZA
Peskitos de Merluza PESCANOVA Bolsa 300g,S/ 18.50 un,plaza_vea,MERLUZA,2024-12-04 13:28:59.277392,300.0,g,18.5,plaza_vea,Bolsa 300g,,MERLUZA
Filete de Merluza Empanizada SEAFROST Caja 500...,S/ 18.90 un,plaza_vea,MERLUZA,2024-12-04 13:28:59.277392,500.0,g,18.9,plaza_vea,Caja 500g,,MERLUZA
Peskitos de Merluza PESCANOVA Bolsa 300g,S/ 19.10,vivanda,MERLUZA,2024-12-04 17:32:48.960709,300.0,g,19.1,vivanda,,PESCANOVA,MERLUZA
Filete de Merluza Empanizada SEAFROST Caja 500g,S/ 19.50,vivanda,MERLUZA,2024-12-04 17:32:48.960709,500.0,g,19.5,vivanda,,SEAFROST,MERLUZA
Filete de Merluza Empanizado Congelado Seafrost Bolsa 1 Kg,S/ 27.90,metro,MERLUZA,2024-12-04 21:10:03.926901,1.0,kg,27.9,metro,,,MERLUZA
Comida Húmeda Gato Esterilizad Merluza Atún 80 Gr 6Un,S/ 46,tottus,MERLUZA,2024-12-04 13:16:56.264878,80.0,g,46.0,tottus,,AMITY,MERLUZA
Comida De Gato Esterilizado Merluza 70 Gr Pack 6 Un,S/ 62.90,tottus,MERLUZA,2024-12-04 13:16:56.264878,70.0,g,62.9,tottus,,BRAVERY,MERLUZA
Merluza Bacalao Atún Gato Esterilizado Lata 80gr 10und,S/ 81.90,tottus,MERLUZA,2024-12-04 13:16:56.264878,80.0,g,81.9,tottus,,AMITY,MERLUZA
Merluza Gatos Esterilizados Lata 70gr x6und,S/ 95.54,tottus,MERLUZA,2024-12-04 13:16:56.264878,70.0,g,95.54,tottus,,BRAVERY,MERLUZA
Merluza Bacalao Atún Gato Esterilizado Lata 80gr 20und,S/ 156.90,tottus,MERLUZA,2024-12-04 13:16:56.264878,80.0,g,156.9,tottus,,AMITY,MERLUZA
