description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Agua Sin Gas LOA Botella 625 ml,S/ 1.30,vega,AGUA MINERAL SIN GAS,2024-12-04 14:47:15.217892,625.0,ml,Agua Sin Gas LOA Botella,1.3,vega,,Loa,AGUA MINERAL SIN GAS
Agua Mineral sin gas 625 mL,S/ 1.50,tottus,AGUA MINERAL SIN GAS,2024-12-04 14:01:02.731665,625.0,ml,Agua Mineral sin gas,1.5,tottus,,CIELO,AGUA MINERAL SIN GAS
Agua SAN LUIS Sin Gas Botella 750ml,S/ 1.60,vega,AGUA MINERAL SIN GAS,2024-12-04 14:47:15.217892,750.0,ml,Agua SAN LUIS Sin Gas Botella,1.6,vega,,San Luis,AGUA MINERAL SIN GAS
Agua Mineral SAN LUIS Con Gas Botella 625ml,S/ 1.60,vivanda,AGUA MINERAL SIN GAS,2024-12-04 18:19:12.420009,625.0,ml,Agua Mineral SAN LUIS Con Gas Botella,1.6,vivanda,,SAN LUIS,AGUA MINERAL SIN GAS
Agua Mineral SAN MATEO Con Gas Botella 600ml,S/ 1.80 un,plaza_vea,AGUA MINERAL SIN GAS,2024-12-04 14:42:17.725213,600.0,ml,Agua Mineral SAN MATEO Con Gas Botella,1.8,plaza_vea,Botella 600ml,,AGUA MINERAL SIN GAS
Agua SAN MATEO con Gas Botella 600ml,S/ 1.80,vega,AGUA MINERAL SIN GAS,2024-12-04 14:47:15.217892,600.0,ml,Agua SAN MATEO con Gas Botella,1.8,vega,,San Mateo,AGUA MINERAL SIN GAS
Agua Mineral SAN MATEO Con Gas Botella 600ml,S/ 1.80,vivanda,AGUA MINERAL SIN GAS,2024-12-04 18:19:12.420009,600.0,ml,Agua Mineral SAN MATEO Con Gas Botella,1.8,vivanda,,SAN MATEO,AGUA MINERAL SIN GAS
Agua Mineral SAN MATEO sin Gas Botella 600ml,S/ 1.80 un,plaza_vea,AGUA MINERAL SIN GAS,2024-12-04 14:42:17.725213,600.0,ml,Agua Mineral SAN MATEO sin Gas Botella,1.8,plaza_vea,Botella 600ml,,AGUA MINERAL SIN GAS
AGUA MESA SIN GAS BOTELLA X 750ML,S/ 1.80,tottus,AGUA MINERAL SIN GAS,2024-12-04 14:01:02.731665,750.0,ml,AGUA MESA SIN GAS BOTELLA X,1.8,tottus,,SAN LUIS,AGUA MINERAL SIN GAS
Agua Sin Gas Mineral San Mateo Botella 600ml,S/ 1.80,metro,AGUA MINERAL SIN GAS,2024-12-04 22:23:19.422948,600.0,ml,Agua Sin Gas Mineral San Mateo Botella,1.8,metro,,,AGUA MINERAL SIN GAS
Agua con Gas Mineral San Mateo Botella 600ml,S/ 1.80,metro,AGUA MINERAL SIN GAS,2024-12-04 22:23:19.422948,600.0,ml,Agua con Gas Mineral San Mateo Botella,1.8,metro,,,AGUA MINERAL SIN GAS
Agua SAN MATEO sin Gas Botella 600ml,S/ 1.80,vega,AGUA MINERAL SIN GAS,2024-12-04 14:47:15.217892,600.0,ml,Agua SAN MATEO sin Gas Botella,1.8,vega,,San Mateo,AGUA MINERAL SIN GAS
