description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Leche Condensada NESTLÉ Toppings Lata 100g,S/ 3.00,vivanda,LECHE CONDENSADA,2024-12-04 17:38:52.688129,100.0,g,3.0,vivanda,,NESTLÉ,LECHE CONDENSADA
Leche Condensada NESTLÉ Toppings Lata 100g,S/ 3 un,plaza_vea,LECHE CONDENSADA,2024-12-04 13:39:23.810303,100.0,g,3.0,plaza_vea,Lata 100g,,LECHE CONDENSADA
Leche Condensada NESTLÉ Lata 100g,S/ 3.80 un,plaza_vea,LECHE CONDENSADA,2024-12-04 13:39:23.810303,100.0,g,3.8,plaza_vea,Lata 100g,,LECHE CONDENSADA
Leche Condensada Lata x 100 g,S/ 3.80,tottus,LECHE CONDENSADA,2024-12-04 13:22:33.119539,100.0,g,3.8,tottus,,NESTLE,LECHE CONDENSADA
Leche Condensada NESTLÉ Lata 100gr,S/ 3.90,vega,LECHE CONDENSADA,2024-12-04 13:45:28.644895,100.0,g,3.9,vega,,Nestle,LECHE CONDENSADA
Leche Condensada Gloria Doy Pack 200 g,S/ 5.30,metro,LECHE CONDENSADA,2024-12-04 21:19:05.464544,200.0,g,5.3,metro,,,LECHE CONDENSADA
Alimento Azucarado Bonlé 397g,S/ 5.50,wong,LECHE CONDENSADA,2024-12-04 19:08:27.568007,397.0,g,5.5,wong,,,LECHE CONDENSADA
Condensada Nestlé Topping 397g,S/ 5.50,wong,LECHE CONDENSADA,2024-12-04 19:08:27.568007,397.0,g,5.5,wong,,,LECHE CONDENSADA
Condensada Nestlé Topping 397g,S/ 5.50,metro,LECHE CONDENSADA,2024-12-04 21:19:05.464544,397.0,g,5.5,metro,,,LECHE CONDENSADA
Leche Condensada Cuisine & Co Lata 397g,S/ 5.90,wong,LECHE CONDENSADA,2024-12-04 19:08:27.568007,397.0,g,5.9,wong,,,LECHE CONDENSADA
Leche Condensada NESTLÉ Lata 393g,S/ 6 un,plaza_vea,LECHE CONDENSADA,2024-12-04 13:39:23.810303,393.0,g,6.0,plaza_vea,Lata 393g,,LECHE CONDENSADA
Leche Condensada Nestlé Lata 393g,S/ 6.20,metro,LECHE CONDENSADA,2024-12-04 21:19:05.464544,393.0,g,6.2,metro,,,LECHE CONDENSADA
Leche Condensada Gloria 393g,S/ 6.50,metro,LECHE CONDENSADA,2024-12-04 21:19:05.464544,393.0,g,6.5,metro,,,LECHE CONDENSADA
Leche Condensada Nestlé 393 g,S/ 6.50,tottus,LECHE CONDENSADA,2024-12-04 13:22:33.119539,393.0,g,6.5,tottus,,NESTLE,LECHE CONDENSADA
Leche Condensada Gloria 393g,S/ 6.50,wong,LECHE CONDENSADA,2024-12-04 19:08:27.568007,393.0,g,6.5,wong,,,LECHE CONDENSADA
Leche Condensada GLORIA Lata 393g,S/ 6.90,vivanda,LECHE CONDENSADA,2024-12-04 17:38:52.688129,393.0,g,6.9,vivanda,,GLORIA,LECHE CONDENSADA
Leche Condensada Sin Lactosa Nestlé 387g,S/ 7.40,wong,LECHE CONDENSADA,2024-12-04 19:08:27.568007,387.0,g,7.4,wong,,,LECHE CONDENSADA
Leche Condensada Sin Lactosa Nestlé 387g,S/ 7.40,metro,LECHE CONDENSADA,2024-12-04 21:19:05.464544,387.0,g,7.4,metro,,,LECHE CONDENSADA
Leche Condensada NESTLÉ Sin Lactosa Lata 387g,S/ 8 un,plaza_vea,LECHE CONDENSADA,2024-12-04 13:39:23.810303,387.0,g,8.0,plaza_vea,Lata 387g,,LECHE CONDENSADA
Bebida a Base de Coco Condensada Lata 320 g,S/ 12.90,wong,LECHE CONDENSADA,2024-12-04 19:08:27.568007,320.0,g,12.9,wong,,,LECHE CONDENSADA
Leche Condesada de Coco Orgánica Lata 210 g,S/ 20.50,wong,LECHE CONDENSADA,2024-12-04 19:08:27.568007,210.0,g,20.5,wong,,,LECHE CONDENSADA
