description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Trigo mote VEGA Bolsa 400g,S/ 2.60,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296,400.0,g,2.6,vega,,Vega,MENESTRAS SANCOCHADAS
Arveja VEGA Bolsa 400g,S/ 2.90,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296,400.0,g,2.9,vega,,Vega,MENESTRAS SANCOCHADAS
Trigo Mote Tesoro del Campo 350g,S/ 2.90,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352,350.0,g,2.9,metro,,,MENESTRAS SANCOCHADAS
Alverja Verde Tesoro del Campo Bolsa 350 g,S/ 2.90,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352,350.0,g,2.9,metro,,,MENESTRAS SANCOCHADAS
Pop Corn TIMONEL Bolsa 400g,S/ 3.10,vega,MENESTRAS SANCOCHADAS,2024-12-04 14:40:19.409296,400.0,g,3.1,vega,,Timonel,MENESTRAS SANCOCHADAS
Arveja Partida Máxima 500g,S/ 3.50,wong,MENESTRAS SANCOCHADAS,2024-12-04 20:37:41.020017,500.0,g,3.5,wong,,,MENESTRAS SANCOCHADAS
Trigo Mote Cuisine & Co 500g,S/ 3.50,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352,500.0,g,3.5,metro,,,MENESTRAS SANCOCHADAS
Arveja Cuisine & Co 500g,S/ 3.50,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352,500.0,g,3.5,metro,,,MENESTRAS SANCOCHADAS
Arveja Partida Máxima 500g,S/ 3.50,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352,500.0,g,3.5,metro,,,MENESTRAS SANCOCHADAS
Maíz Pop Corn Cuisine & Co 500g,S/ 3.50,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352,500.0,g,3.5,metro,,,MENESTRAS SANCOCHADAS
Maíz Pop Corn x 350 g,S/ 3.65,tottus,MENESTRAS SANCOCHADAS,2024-12-04 13:55:48.521734,350.0,g,3.65,tottus,,TESORO DEL CAMPO,MENESTRAS SANCOCHADAS
Trigo Mote Maxima Bolsa 500 g,S/ 3.70,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352,500.0,g,3.7,metro,,,MENESTRAS SANCOCHADAS
Trigo Mote Tesoro Del Campo Bolsa 500 g,S/ 3.70,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352,500.0,g,3.7,metro,,,MENESTRAS SANCOCHADAS
