description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Yuca x kg,S/ 2.89 x kg,metro,YUCA,2024-12-04 21:55:19.935395,1.0,kg,2.89,metro,,,YUCA
Fécula de Yuca UNIVERSAL Sobre 180g,S/ 3.30 un,plaza_vea,YUCA,2024-12-04 14:17:09.345842,180.0,g,3.3,plaza_vea,Sobre 180g,,YUCA
Yuca x kg,S/ 4.49 x kg,wong,YUCA,2024-12-04 20:04:48.816861,1.0,kg,4.49,wong,,,YUCA
Chifles Jalapeños Cuisine & Co 100g,S/ 4.90,wong,YUCA,2024-12-04 20:04:48.816861,100.0,g,4.9,wong,,,YUCA
Camote Frito en Hojuelas Cuisine & Co Pote 100 g,S/ 5.50,metro,YUCA,2024-12-04 21:55:19.935395,100.0,g,5.5,metro,,,YUCA
Palitos de Yuca con Ajonjolí 100g,S/ 5.52,metro,YUCA,2024-12-04 21:55:19.935395,100.0,g,5.52,metro,,,YUCA
Camote Frito en Hojuelas Cuisine & Co Pote 100 g,S/ 5.60,wong,YUCA,2024-12-04 20:04:48.816861,100.0,g,5.6,wong,,,YUCA
Papa Seca 400 g,S/ 5.65,tottus,YUCA,2024-12-04 13:45:10.026476,400.0,g,5.65,tottus,,TOTTUS,YUCA
Camote Frito Cuisine & Co Bolsa 130 gr,S/ 5.90,metro,YUCA,2024-12-04 21:55:19.935395,130.0,g,5.9,metro,,,YUCA
Camote Frito Cuisine & Co Bolsa 130 gr,S/ 5.90,wong,YUCA,2024-12-04 20:04:48.816861,130.0,g,5.9,wong,,,YUCA
Chifles del Vraem Tiyapuy 142g,S/ 6.20,wong,YUCA,2024-12-04 20:04:48.816861,142.0,g,6.2,wong,,,YUCA
Chifles Norteños Cuisine & Co Pote 100 g,S/ 6.60,metro,YUCA,2024-12-04 21:55:19.935395,100.0,g,6.6,metro,,,YUCA
Chifles Jalapeños Cuisine & Co 100g,S/ 6.60,metro,YUCA,2024-12-04 21:55:19.935395,100.0,g,6.6,metro,,,YUCA
Palitos de Yuca con Queso 100g,S/ 6.88,wong,YUCA,2024-12-04 20:04:48.816861,100.0,g,6.88,wong,,,YUCA
Palitos de Yuca con Ajonjolí 100g,S/ 6.88,wong,YUCA,2024-12-04 20:04:48.816861,100.0,g,6.88,wong,,,YUCA
Chifle Acevichado Cuisine & Co 150g,S/ 6.90,wong,YUCA,2024-12-04 20:04:48.816861,150.0,g,6.9,wong,,,YUCA
Yuca en Trozos FIFU Bolsa 500g,S/ 6.90,vivanda,YUCA,2024-12-04 18:02:32.425299,500.0,g,6.9,vivanda,,FIFU,YUCA
Palitos de Yuca con Queso 100g,S/ 6.90,metro,YUCA,2024-12-04 21:55:19.935395,100.0,g,6.9,metro,,,YUCA
Palitos de Yuca con Ajonjolí 100g,S/ 6.90,metro,YUCA,2024-12-04 21:55:19.935395,100.0,g,6.9,metro,,,YUCA
Yuca en Trozos Green Food 400g,S/ 7.12,wong,YUCA,2024-12-04 20:04:48.816861,400.0,g,7.12,wong,,,YUCA
Yuca en Trozos Cuisine & Co 400g,S/ 7.12,wong,YUCA,2024-12-04 20:04:48.816861,400.0,g,7.12,wong,,,YUCA
Chifles Salados Villa Natura 150g,S/ 7.30,metro,YUCA,2024-12-04 21:55:19.935395,150.0,g,7.3,metro,,,YUCA
Camote en Hojuelas Inka Chips 130g,S/ 7.50,metro,YUCA,2024-12-04 21:55:19.935395,130.0,g,7.5,metro,,,YUCA
Hojuelas de Camote Villa Natura 150g,S/ 7.50,metro,YUCA,2024-12-04 21:55:19.935395,150.0,g,7.5,metro,,,YUCA
Chifles Norteños Milys 160g,S/ 7.60,wong,YUCA,2024-12-04 20:04:48.816861,160.0,g,7.6,wong,,,YUCA
Yuca en Trozos FIFU Bolsa 500g,S/ 7.90 un,plaza_vea,YUCA,2024-12-04 14:17:09.345842,500.0,g,7.9,plaza_vea,Bolsa 500g,,YUCA
Veggie Chips Tropical 125 g,S/ 8,tottus,YUCA,2024-12-04 13:45:10.026476,125.0,g,8.0,tottus,,INKA CHIPS,YUCA
Piqueo INKA CHIPS Camote yuca chifles Bolsa 125Gr,S/ 8.00,vivanda,YUCA,2024-12-04 18:02:32.425299,125.0,g,8.0,vivanda,,INKA,YUCA
Piqueo INKA CHIPS Camote yuca chifles Bolsa 12...,S/ 8 un,plaza_vea,YUCA,2024-12-04 14:17:09.345842,125.0,g,8.0,plaza_vea,Bolsa 125g,,YUCA
Piqueo INKA CHIPS Yucas fritas en hojuelas Bol...,S/ 8.50 un,plaza_vea,YUCA,2024-12-04 14:17:09.345842,130.0,g,8.5,plaza_vea,Bolsa 130g,,YUCA
Yuca en Hojuelas Inka Chips 130g,S/ 8.50,metro,YUCA,2024-12-04 21:55:19.935395,130.0,g,8.5,metro,,,YUCA
Chifles Crickets Sabor Leche de Tigre 150g,S/ 8.50,wong,YUCA,2024-12-04 20:04:48.816861,150.0,g,8.5,wong,,,YUCA
Yuca en Hojuelas Inka Chips 130g,S/ 9.00,wong,YUCA,2024-12-04 20:04:48.816861,130.0,g,9.0,wong,,,YUCA
Harina de Yuca Marimiel 200 g,S/ 9.10,metro,YUCA,2024-12-04 21:55:19.935395,200.0,g,9.1,metro,,,YUCA
Chifles Karinto Salados 150g,S/ 9.30,metro,YUCA,2024-12-04 21:55:19.935395,150.0,g,9.3,metro,,,YUCA
Chifles Karinto Salados 150g,S/ 9.60,wong,YUCA,2024-12-04 20:04:48.816861,150.0,g,9.6,wong,,,YUCA
Chifles Corte Delgado Cuisine & Co Bolsa 200 gr,S/ 9.60,metro,YUCA,2024-12-04 21:55:19.935395,200.0,g,9.6,metro,,,YUCA
Chifles Norteños Milys 250g,S/ 9.90,wong,YUCA,2024-12-04 20:04:48.816861,250.0,g,9.9,wong,,,YUCA
Chifles Norteños Milys 250g,S/ 9.90,metro,YUCA,2024-12-04 21:55:19.935395,250.0,g,9.9,metro,,,YUCA
Yuca Amarilla Precocida GREEN FOOD Bolsa 400g,S/ 10.20 un,plaza_vea,YUCA,2024-12-04 14:17:09.345842,400.0,g,10.2,plaza_vea,Bolsa 400g,,YUCA
Chifles Salados Veggie Chips 250g,S/ 10.30,metro,YUCA,2024-12-04 21:55:19.935395,250.0,g,10.3,metro,,,YUCA
Chifles Salados Veggie Chips 250g,S/ 10.80,wong,YUCA,2024-12-04 20:04:48.816861,250.0,g,10.8,wong,,,YUCA
Chifles Crickets Leche de Tigre 250g,S/ 11.20,wong,YUCA,2024-12-04 20:04:48.816861,250.0,g,11.2,wong,,,YUCA
Chifles Picantes Crickets 250 g,S/ 11.20,wong,YUCA,2024-12-04 20:04:48.816861,250.0,g,11.2,wong,,,YUCA
Chifles Salados Crickets 250g,S/ 11.20,metro,YUCA,2024-12-04 21:55:19.935395,250.0,g,11.2,metro,,,YUCA
Chifles Salados Bolsa 250 g,S/ 13.90,wong,YUCA,2024-12-04 20:04:48.816861,250.0,g,13.9,wong,,,YUCA
"Carapulcra con Chancho, Yuca y Arroz Blanco Cuisine & Co 400g",S/ 13.90,metro,YUCA,2024-12-04 21:55:19.935395,400.0,g,13.9,metro,,,YUCA
Chifles Salados con Cancha y Cecina Bolsa 250 g,S/ 13.90,metro,YUCA,2024-12-04 21:55:19.935395,250.0,g,13.9,metro,,,YUCA
"Carapulcra con Chancho, Yuca y Arroz Blanco Cuisine & Co 400g",S/ 14.50,wong,YUCA,2024-12-04 20:04:48.816861,400.0,g,14.5,wong,,,YUCA
Tostones con Sal Inka Chips 240g,S/ 15.50,wong,YUCA,2024-12-04 20:04:48.816861,240.0,g,15.5,wong,,,YUCA
Chifles Norteños Milys 500g,S/ 18.90,wong,YUCA,2024-12-04 20:04:48.816861,500.0,g,18.9,wong,,,YUCA
Chifles Salados Villa Natura 500g,S/ 18.90,metro,YUCA,2024-12-04 21:55:19.935395,500.0,g,18.9,metro,,,YUCA
Chifles Salados Villa Natura 500g,S/ 18.90,wong,YUCA,2024-12-04 20:04:48.816861,500.0,g,18.9,wong,,,YUCA
Chifles Norteños Milys 500g,S/ 18.90,metro,YUCA,2024-12-04 21:55:19.935395,500.0,g,18.9,metro,,,YUCA
Chifles Salados Crickets 500g,S/ 21.90,metro,YUCA,2024-12-04 21:55:19.935395,500.0,g,21.9,metro,,,YUCA
Chifles Estilo Piurano Máxima 750g,S/ 23.90,metro,YUCA,2024-12-04 21:55:19.935395,750.0,g,23.9,metro,,,YUCA
Harina de Yuca Sin Gluten Bob's Red Mill Doypack 454 g,S/ 27.90,wong,YUCA,2024-12-04 20:04:48.816861,454.0,g,27.9,wong,,,YUCA
Chifles Salados con Cancha y Cecina Bolsa 500 g,S/ 30.50,wong,YUCA,2024-12-04 20:04:48.816861,500.0,g,30.5,wong,,,YUCA
