description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Refresco Instantáneo Sabores de Mi Tierra Chicha Morada Sobre 15 g,,15.0,g,1.2,metro,2024-12-04 22:14:36.610293,GELATINA (PARA PREPARAR),15.0,g,1.2,GELATINA (PARA PREPARAR)
Refresco Instantáneo Sabores de Mi Tierra Limonada Sobre 15 g,,15.0,g,1.2,metro,2024-12-04 22:14:36.610293,GELATINA (PARA PREPARAR),15.0,g,1.2,GELATINA (PARA PREPARAR)
Refresco Instantáneo Sabor Maracuyá Sobre 15 g,,15.0,g,1.2,metro,2024-12-04 22:14:36.610293,GELATINA (PARA PREPARAR),15.0,g,1.2,GELATINA (PARA PREPARAR)
Refresco Instantáneo Sabor Naranja Sobre 15 g,,15.0,g,1.2,metro,2024-12-04 22:14:36.610293,GELATINA (PARA PREPARAR),15.0,g,1.2,GELATINA (PARA PREPARAR)
Gelatina Bebible UMSHA Fresa Bolsa 20g,UMSHA,20.0,g,1.3,vivanda,2024-12-04 18:13:49.012742,GELATINA (PARA PREPARAR),20.0,g,1.3,GELATINA (PARA PREPARAR)
Gelatina Bebible Umsha Frutísimos Sabor Fresa 20g,,20.0,g,1.6,wong,2024-12-04 20:37:26.141143,GELATINA (PARA PREPARAR),20.0,g,1.6,GELATINA (PARA PREPARAR)
Gelatina Bebible Umsha Frutísimos Sabor Piña 20g,,20.0,g,1.6,metro,2024-12-04 22:14:36.610293,GELATINA (PARA PREPARAR),20.0,g,1.6,GELATINA (PARA PREPARAR)
Refresco Instantáneo Umsha Frutísimos Sabor Chicha Morada 20g,,20.0,g,1.6,metro,2024-12-04 22:14:36.610293,GELATINA (PARA PREPARAR),20.0,g,1.6,GELATINA (PARA PREPARAR)
Gelatina Yopi Sabor Fresa 120g,,120.0,g,2.2,wong,2024-12-04 20:37:26.141143,GELATINA (PARA PREPARAR),120.0,g,2.2,GELATINA (PARA PREPARAR)
Gelatina Yopi Sabor Naranja 120g,,120.0,g,2.2,metro,2024-12-04 22:14:36.610293,GELATINA (PARA PREPARAR),120.0,g,2.2,GELATINA (PARA PREPARAR)
Gelatina Yopi Sabor Fresa 120g,,120.0,g,2.2,metro,2024-12-04 22:14:36.610293,GELATINA (PARA PREPARAR),120.0,g,2.2,GELATINA (PARA PREPARAR)
Gelatina Yopi Sabor Piña 120g,,120.0,g,2.2,metro,2024-12-04 22:14:36.610293,GELATINA (PARA PREPARAR),120.0,g,2.2,GELATINA (PARA PREPARAR)
Bebida en Polvo Clight Sin Calorías Sabor Mandarina 14g,,14.0,g,2.3,metro,2024-12-04 22:14:36.610293,GELATINA (PARA PREPARAR),14.0,g,2.3,GELATINA (PARA PREPARAR)
Bebida en Polvo Clight Sin Calorías Sabor Piña 14g,,14.0,g,2.3,metro,2024-12-04 22:14:36.610293,GELATINA (PARA PREPARAR),14.0,g,2.3,GELATINA (PARA PREPARAR)
Flan UMSHA Sabor a Flan Bolsa 90gr,UMSHA,90.0,g,2.3,vega,2024-12-04 14:39:24.535515,GELATINA (PARA PREPARAR),90.0,g,2.3,GELATINA (PARA PREPARAR)
Gelatina Universal de Piña 38g,,38.0,g,2.5,metro,2024-12-04 22:14:36.610293,GELATINA (PARA PREPARAR),38.0,g,2.5,GELATINA (PARA PREPARAR)
