description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Galleta SAN JORGE Soda Familiar 75gr,S/ 1.60,vega,PAN FRANCÉS,2024-12-04 13:09:25.903354,75.0,g,1.6,vega,,San Jorge,PAN FRANCÉS
Galleta SAN JORGE Vainilla Familiar Paquete 120gr,S/ 1.70,vega,PAN FRANCÉS,2024-12-04 13:09:25.903354,120.0,g,1.7,vega,,San Jorge,PAN FRANCÉS
Pan Francés Especial 5un,S/ 2.80,wong,PAN FRANCÉS,2024-12-04 18:13:18.440540,5.0,un,2.8,wong,,,PAN FRANCÉS
Fideo SAN JORGE Spaghetti Bolsa 500gr,S/ 3.00,vega,PAN FRANCÉS,2024-12-04 13:09:25.903354,500.0,g,3.0,vega,,San Jorge,PAN FRANCÉS
Pan Francés Precocido Congelado 6 Unidades,S/ 3.80,tottus,PAN FRANCÉS,2024-12-04 13:01:11.382032,6.0,un,3.8,tottus,,TOTTUS,PAN FRANCÉS
Galletas SAN JORGE Vainilla Gourmet Paquete 250g,S/ 3.80,vega,PAN FRANCÉS,2024-12-04 13:09:25.903354,250.0,g,3.8,vega,,San Jorge,PAN FRANCÉS
Pan Francés Especial 5un,S/ 3.90,metro,PAN FRANCÉS,2024-12-04 20:43:43.077582,5.0,un,3.9,metro,,,PAN FRANCÉS
Galletas Navideñas COLOMBINA Navidad Bolsa 150g,S/ 4.20 7%,vega,PAN FRANCÉS,2024-12-04 13:09:25.903354,150.0,g,4.2,vega,,San Jorge,PAN FRANCÉS
Pan Francés DON MAMINO Precocido Bolsa 250g,S/ 4.50 un,plaza_vea,PAN FRANCÉS,2024-12-04 12:59:39.734692,250.0,g,4.5,plaza_vea,Bolsa 250g,,PAN FRANCÉS
Pan Francés Precocido Don Mamino 5 Unidades,S/ 4.50,tottus,PAN FRANCÉS,2024-12-04 13:01:11.382032,5.0,un,4.5,tottus,,DGNOTTAS,PAN FRANCÉS
Galleta SAN JORGE Soda Paquete 7un,S/ 4.80,vega,PAN FRANCÉS,2024-12-04 13:09:25.903354,7.0,un,4.8,vega,,San Jorge,PAN FRANCÉS
Pan Francés DON MAMINO Precocido Bolsa 250g,S/ 4.90,vivanda,PAN FRANCÉS,2024-12-04 17:16:31.861935,250.0,g,4.9,vivanda,,DON MAMINO,PAN FRANCÉS
Pan Frances Pre-Cocido Don Mamino Contenido 5 Unidades,S/ 5.00,metro,PAN FRANCÉS,2024-12-04 20:43:43.077582,5.0,un,5.0,metro,,,PAN FRANCÉS
Pan Francés Refrigerado Bolsa 6un,S/ 5.00,vivanda,PAN FRANCÉS,2024-12-04 17:16:31.861935,6.0,un,5.0,vivanda,,VIVANDA,PAN FRANCÉS
Pan Frances Pre-Cocido Don Mamino Contenido 5 Unidades,S/ 5.10,wong,PAN FRANCÉS,2024-12-04 18:13:18.440540,5.0,un,5.1,wong,,,PAN FRANCÉS
Pan Francés Precocido Cuisine & Co 6un,S/ 5.52,metro,PAN FRANCÉS,2024-12-04 20:43:43.077582,6.0,un,5.52,metro,,,PAN FRANCÉS
Pan Francés Precocido Cuisine & Co 6un,S/ 5.52,wong,PAN FRANCÉS,2024-12-04 18:13:18.440540,6.0,un,5.52,wong,,,PAN FRANCÉS
Pan Francés Precocido 10un,S/ 5.90,metro,PAN FRANCÉS,2024-12-04 20:43:43.077582,10.0,un,5.9,metro,,,PAN FRANCÉS
Pan Mini Francés LA FLORENCIA Bolsa 550g,S/ 5.90 un,plaza_vea,PAN FRANCÉS,2024-12-04 12:59:39.734692,550.0,g,5.9,plaza_vea,Bolsa 550g,,PAN FRANCÉS
Pan Francés Precocido 10un,S/ 6.90,wong,PAN FRANCÉS,2024-12-04 18:13:18.440540,10.0,un,6.9,wong,,,PAN FRANCÉS
Pan Mini Francés LA FLORENCIA Bolsa 550g,S/ 7.00,vivanda,PAN FRANCÉS,2024-12-04 17:16:31.861935,550.0,g,7.0,vivanda,,LA FLORENCIA,PAN FRANCÉS
Pan Francés x Kg,S/ 7.90 x kg,plaza_vea,PAN FRANCÉS,2024-12-04 12:59:39.734692,0.42,kg,7.9,plaza_vea,Presentación 0.42 kg aprox.,,PAN FRANCÉS
Harina de Maíz PAN Precocida Bolsa 1kg,S/ 8.50 13%,vega,PAN FRANCÉS,2024-12-04 13:09:25.903354,1.0,kg,8.5,vega,,P.A.N.,PAN FRANCÉS
Agua SAN MATEO sin Gas Bidón 7L,S/ 8.90,vega,PAN FRANCÉS,2024-12-04 13:09:25.903354,7.0,l,8.9,vega,,San Mateo,PAN FRANCÉS
Pan Artesano Francés Bolsa x 425 g,S/ 11.60,tottus,PAN FRANCÉS,2024-12-04 13:01:11.382032,425.0,g,11.6,tottus,,BIMBO,PAN FRANCÉS
Agua SAN MATEO Sin Gas Paquete 6 Botella 2.5L,S/ 17.70 8%,vega,PAN FRANCÉS,2024-12-04 13:09:25.903354,2.5,l,17.7,vega,,San Mateo,PAN FRANCÉS
