description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Fideos Caracol Rayado VEGA Bolsa 250gr,S/ 1.50,vega,PAN CARACOL,2024-12-04 13:06:45.386092,250.0,g,1.5,vega,,Vega,PAN CARACOL
Fideo Caracol Multicereal 295 g,S/ 1.50,tottus,PAN CARACOL,2024-12-04 12:59:21.505317,295.0,g,1.5,tottus,,GRANO DE ORO,PAN CARACOL
Fideo Caracol 250 g,S/ 1.50,tottus,PAN CARACOL,2024-12-04 12:59:21.505317,250.0,g,1.5,tottus,,GRANO DE ORO,PAN CARACOL
Fideos Caracol Rayado GRANO DOE ORO Bolsa 250g,S/ 1.60,vega,PAN CARACOL,2024-12-04 13:06:45.386092,250.0,g,1.6,vega,,Grano De Oro,PAN CARACOL
Fideos Caracol Rayado BENOTI Bolsa 250g,S/ 1.60,vega,PAN CARACOL,2024-12-04 13:06:45.386092,250.0,g,1.6,vega,,Benoti,PAN CARACOL
Fideos Caracol 250 g,S/ 1.70,tottus,PAN CARACOL,2024-12-04 12:59:21.505317,250.0,g,1.7,tottus,,TOTTUS,PAN CARACOL
Pan de la Casa 5 un,S/ 1.90,metro,PAN CARACOL,2024-12-04 20:43:43.005783,5.0,un,1.9,metro,,,PAN CARACOL
Pan Baguette Clásico x un,S/ 1.90,metro,PAN CARACOL,2024-12-04 20:43:43.005783,1.0,un,1.9,metro,,,PAN CARACOL
PASTA TRIGO CARACOL CHICO BOL X 235G,S/ 2,tottus,PAN CARACOL,2024-12-04 12:59:21.505317,235.0,g,2.0,tottus,,DON VITTORIO,PAN CARACOL
Fideo MOLITALIA Caracol Chico Bolsa 235g,S/ 2.10,vega,PAN CARACOL,2024-12-04 13:06:45.386092,235.0,g,2.1,vega,,Molitalia,PAN CARACOL
Pan Árabe Blanco 5un,S/ 2.20,metro,PAN CARACOL,2024-12-04 20:43:43.005783,5.0,un,2.2,metro,,,PAN CARACOL
