description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Canela Entera KARIÑO Sobre 3g,S/ 0.90,vega,QUINUA ENTERA,2024-12-04 13:02:21.627352,3.0,g,0.9,vega,,Kariño,QUINUA ENTERA
Orégano Entero 10 g,S/ 1.40,tottus,QUINUA ENTERA,2024-12-04 12:57:02.651479,10.0,g,1.4,tottus,,TOTTUS,QUINUA ENTERA
Quinua Avena 3 OSITOS Bolsa 150gr,S/ 2.20,vega,QUINUA ENTERA,2024-12-04 13:02:21.627352,150.0,g,2.2,vega,,3 Ositos,QUINUA ENTERA
Pimienta BELL'S Negra Entera Sobre 15g,S/ 2.50,vivanda,QUINUA ENTERA,2024-12-04 17:12:43.342183,15.0,g,2.5,vivanda,,BELL'S,QUINUA ENTERA
Laurel Entero 7 g,S/ 2.50,tottus,QUINUA ENTERA,2024-12-04 12:57:02.651479,7.0,g,2.5,tottus,,TOTTUS,QUINUA ENTERA
Quinua Avena SANTA CATALINA Bolsa 150g,S/ 2.50,vivanda,QUINUA ENTERA,2024-12-04 17:12:43.342183,150.0,g,2.5,vivanda,,SANTA CATALINA,QUINUA ENTERA
Entero De Anchoveta En Salsa De Tomate 200 g,S/ 2.90,tottus,QUINUA ENTERA,2024-12-04 12:57:02.651479,200.0,g,2.9,tottus,,SANTORINI,QUINUA ENTERA
Avena GRANO DE ORO con Quinua en Bolsa 170gr,S/ 2.90,vega,QUINUA ENTERA,2024-12-04 13:02:21.627352,170.0,g,2.9,vega,,Grano De Oro,QUINUA ENTERA
Quinua Avena GRANO DE ORO Hojuelas Precocidas Bolsa 170g,S/ 2.90,vivanda,QUINUA ENTERA,2024-12-04 17:12:43.342183,170.0,g,2.9,vivanda,,GRANO ORO,QUINUA ENTERA
Romero Entero Kariño 8 g,S/ 3.30,tottus,QUINUA ENTERA,2024-12-04 12:57:02.651479,8.0,g,3.3,tottus,,,QUINUA ENTERA
Quinua Avena 3 Ositos Bolsa 270g,S/ 3.60,vega,QUINUA ENTERA,2024-12-04 13:02:21.627352,270.0,g,3.6,vega,,3 Ositos,QUINUA ENTERA
Orégano Entero Cuatro Estaciones 10 g,S/ 3.60,tottus,QUINUA ENTERA,2024-12-04 12:57:02.651479,10.0,g,3.6,tottus,,,QUINUA ENTERA
Tomillo Entero Kariño 5 g,S/ 3.70,tottus,QUINUA ENTERA,2024-12-04 12:57:02.651479,5.0,g,3.7,tottus,,,QUINUA ENTERA
AJINOMEN VASO SABOR POLLO CON QUINUA 57 GR,S/ 3.90,tottus,QUINUA ENTERA,2024-12-04 12:57:02.651479,57.0,g,3.9,tottus,,AJINOMOTO,QUINUA ENTERA
Palitos De Quinua Y Garbanzo Q Sticks Sabor Mix Aji Bolsa 30 g,S/ 4.10,tottus,QUINUA ENTERA,2024-12-04 12:57:02.651479,30.0,g,4.1,tottus,,WASI ORGANICS,QUINUA ENTERA
Clavo de Olor Entero Kariño 8 g,S/ 4.20,tottus,QUINUA ENTERA,2024-12-04 12:57:02.651479,8.0,g,4.2,tottus,,,QUINUA ENTERA
Canela Entera KARIÑO Sobre 9g,S/ 4.20,vivanda,QUINUA ENTERA,2024-12-04 17:12:43.342183,9.0,g,4.2,vivanda,,KARINO,QUINUA ENTERA
Leche Reconstituida GLORIA Entera Lata 390g,S/ 4.20,vega,QUINUA ENTERA,2024-12-04 13:02:21.627352,390.0,g,4.2,vega,,Gloria,QUINUA ENTERA
Leche Evaporada BELL'S Entera Lata 410g,S/ 4.20,vivanda,QUINUA ENTERA,2024-12-04 17:12:43.342183,410.0,g,4.2,vivanda,,BELL'S,QUINUA ENTERA
Clavo De Olor Entero Cuatro Estaciones 10 g,S/ 4.30,tottus,QUINUA ENTERA,2024-12-04 12:57:02.651479,10.0,g,4.3,tottus,,,QUINUA ENTERA
