description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Bebida Instantánea en Polvo ZUKO Sabores de mi...,S/ 1.20 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,15.0,g,Bebida Instantánea en Polvo ZUKO Sabores de mi,1.2,plaza_vea,Sobre 15g,,PIERNA (CARNE DE CERDO)
Hierba Luisa x unidad,S/ 1.29 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,1.0,un,Hierba Luisa ad,1.29,plaza_vea,Paquete 1un,,PIERNA (CARNE DE CERDO)
Hierba Luisa x un,S/ 1.29,vivanda,PIERNA (CARNE DE CERDO),2024-12-04 17:22:49.027342,1.0,un,Hierba Luisa,1.29,vivanda,,VIVANDA,PIERNA (CARNE DE CERDO)
Hierba Buena x un,S/ 1.39,vivanda,PIERNA (CARNE DE CERDO),2024-12-04 17:22:49.027342,1.0,un,Hierba Buena,1.39,vivanda,,VIVANDA,PIERNA (CARNE DE CERDO)
Sopa Instántanea AJINOMEN Sabor a Carne Bolsa ...,S/ 1.60 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,80.0,g,Sopa Instántanea AJINOMEN Sabor a Carne Bolsa,1.6,plaza_vea,Bolsa 80g,,PIERNA (CARNE DE CERDO)
Caldo de Carne DOÑA GUSTA Concentrado en Polvo...,S/ 2.20 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,42.0,g,Caldo de Carne DOÑA GUSTA Concentrado en Polvo,2.2,plaza_vea,Caja 42g,,PIERNA (CARNE DE CERDO)
Queso Crema LAIVE Finas Hierbas Sachet 80g,S/ 3 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,80.0,g,Queso Crema LAIVE Finas Hierbas Sachet,3.0,plaza_vea,Sachet 80g,,PIERNA (CARNE DE CERDO)
Gelatina UMSHA Sabor Piña Bolsa 120g,S/ 3.20,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,120.0,g,Gelatina UMSHA Sabor Piña Bolsa,3.2,vega,,UMSHA,PIERNA (CARNE DE CERDO)
Hierba Luisa BELL'S Caja 20un,S/ 3.20 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,20.0,un,Hierba Luisa BELL'S Caja,3.2,plaza_vea,Caja 20un,,PIERNA (CARNE DE CERDO)
Sopa Instantánea AJINOMEN Sabor a Carne Vaso 5...,S/ 3.30 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,51.0,g,Sopa Instantánea AJINOMEN Sabor a Carne Vaso 5,3.3,plaza_vea,Vaso 51g,,PIERNA (CARNE DE CERDO)
Gelatina UNIVERSAL Sabor a Piña Bolsa 130g,S/ 3.50 8%,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,130.0,g,Gelatina UNIVERSAL Sabor a Piña Bolsa,3.5,vega,,Universal,PIERNA (CARNE DE CERDO)
Hojuelas al Ajo EL CEDRO con Pan Árabe Bolsa 5...,S/ 3.60 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,50.0,g,Hojuelas al Ajo EL CEDRO con Pan Árabe Bolsa 5,3.6,plaza_vea,Bolsa 50g,,PIERNA (CARNE DE CERDO)
Hojuelas al Ajo EL CEDRO con Pan Árabe Bolsa 50g,S/ 3.70,vivanda,PIERNA (CARNE DE CERDO),2024-12-04 17:22:49.027342,50.0,g,Hojuelas al Ajo EL CEDRO con Pan Árabe Bolsa,3.7,vivanda,,EL CEDRO,PIERNA (CARNE DE CERDO)
Alimento Húmedo para Gatos FELIX Classic con C...,S/ 3.90 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,85.0,g,Alimento Húmedo para Gatos FELIX Classic con C,3.9,plaza_vea,Paquete 85g,,PIERNA (CARNE DE CERDO)
Paté de Cerdo BRAEDT Paquete 100g,S/ 3.90 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,100.0,g,Paté de Cerdo BRAEDT Paquete,3.9,plaza_vea,Paquete 100g,,PIERNA (CARNE DE CERDO)
Infusión de Hierba Luisa HORNIMANS Caja 25un,S/ 3.90 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,25.0,un,Infusión de Hierba Luisa HORNIMANS Caja,3.9,plaza_vea,Caja 25un,,PIERNA (CARNE DE CERDO)
Hierba Luisa MC COLIN'S Caja 25un,S/ 4.20 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,25.0,un,Hierba Luisa MC COLIN'S Caja,4.2,plaza_vea,Caja 25un,,PIERNA (CARNE DE CERDO)
Caldo en Cubitos MAGGI sabor Carne Caja 75.2g,S/ 4.50 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,75.2,g,Caldo en Cubitos MAGGI sabor Carne Caja,4.5,plaza_vea,Caja 75.2g,,PIERNA (CARNE DE CERDO)
Hierba Luisa MC COLIN'S Caja 25un,S/ 4.80,vivanda,PIERNA (CARNE DE CERDO),2024-12-04 17:22:49.027342,25.0,un,Hierba Luisa MC COLIN'S Caja,4.8,vivanda,,MC COLIN S,PIERNA (CARNE DE CERDO)
Caldo MAGGI Cubito Sabor Carne 100g Paquete 25...,S/ 5.50 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,25.0,un,Caldo MAGGI Cubito Sabor Carne  Paquete 25,5.5,plaza_vea,Paquete 25un,,PIERNA (CARNE DE CERDO)
Tostadas Integrales BIMBO Cero Cero Bolsa 140g,S/ 5.80 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,140.0,g,Tostadas Integrales BIMBO Cero Cero Bolsa,5.8,plaza_vea,Bolsa 140g,,PIERNA (CARNE DE CERDO)
Chilcano TABERNERO Bar Piña Menta Botella 275ml,S/ 5.90 16%,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,275.0,ml,Chilcano TABERNERO Bar Piña Menta Botella,5.9,vega,,Tabernero,PIERNA (CARNE DE CERDO)
Cuidado Oral para Perros DENTITOY Carnaza Salchicha Ahumada Paquete 10un,S/ 5.90 2%,vega,PIERNA (CARNE DE CERDO),2024-12-04 13:19:09.580167,10.0,un,Cuidado Oral para Perros DENTITOY Carnaza Salchicha Ahumada Paquete,5.9,vega,,DENTITOY,PIERNA (CARNE DE CERDO)
Pan Pita BIMBO Cero Cero Bolsa 240g,S/ 6.80 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,240.0,g,Pan Pita BIMBO Cero Cero Bolsa,6.8,plaza_vea,Bolsa 240g,,PIERNA (CARNE DE CERDO)
Galleta de Arroz COSTEÑO Finas Hierbas Doypack...,S/ 6.90 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,150.0,g,Galleta de Arroz COSTEÑO Finas Hierbas Doypack,6.9,plaza_vea,Doypack 150g,,PIERNA (CARNE DE CERDO)
Pan Árabe Integral EL CEDRO con Salvado de Tri...,S/ 7.20 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,10.0,un,Pan Árabe Integral EL CEDRO con Salvado de Tri,7.2,plaza_vea,Paquete 10un,,PIERNA (CARNE DE CERDO)
Bolsas de Basura ETERNA Aromas 10L Rollo 20un,S/ 7.30 un,plaza_vea,PIERNA (CARNE DE CERDO),2024-12-04 13:14:11.911604,10.0,l,Bolsas de Basura ETERNA Aromas  Rollo,7.3,plaza_vea,10L Rollo 20un,,PIERNA (CARNE DE CERDO)
