description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Galletas Rellenas Oreo Coca Cola 108g,S/ 2.60,metro,GALLETAS RELLENAS,2024-12-04 20:46:57.304346,108.0,g,2.6,metro,,,GALLETAS RELLENAS
Galletas Rellenas con Crema sabor a Fresa BELL'S Paquete 180g,S/ 3.20,vivanda,GALLETAS RELLENAS,2024-12-04 17:18:37.011817,180.0,g,3.2,vivanda,,BELL'S,GALLETAS RELLENAS
Galletas Rellenas con Crema sabor a Chocolate ...,S/ 3.20 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,180.0,g,3.2,plaza_vea,Paquete 180g,,GALLETAS RELLENAS
Galletas Rellenas BELL'S Sabor a Chocolate Paq...,S/ 3.20 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,6.0,un,3.2,plaza_vea,Paquete 6un,,GALLETAS RELLENAS
Galletas Rellenas con Crema sabor a Vainilla B...,S/ 3.20 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,180.0,g,3.2,plaza_vea,Paquete 180g,,GALLETAS RELLENAS
Galletas Rellenas con Crema sabor a Fresa BELL...,S/ 3.20 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,180.0,g,3.2,plaza_vea,Paquete 180g,,GALLETAS RELLENAS
Galletas Rellenas con Crema sabor a Coco BELL'S Paquete 180g,S/ 3.20,vivanda,GALLETAS RELLENAS,2024-12-04 17:18:37.011817,180.0,g,3.2,vivanda,,BELL'S,GALLETAS RELLENAS
Galletas Rellenas BELL'S Sabor a Chocolate Paquete 6un,S/ 3.20,vivanda,GALLETAS RELLENAS,2024-12-04 17:18:37.011817,6.0,un,3.2,vivanda,,BELL'S,GALLETAS RELLENAS
Galletas Rellenas con Crema sabor a Chocolate BELL'S Paquete 180g,S/ 3.20,vivanda,GALLETAS RELLENAS,2024-12-04 17:18:37.011817,180.0,g,3.2,vivanda,,BELL'S,GALLETAS RELLENAS
Galletas Rellenas de Crema BISCOLATA Mood Caja...,S/ 4.10 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,40.0,g,4.1,plaza_vea,Caja 40g,,GALLETAS RELLENAS
Galletas Rellenas de Crema BISCOLATA Mood Caja 40g,S/ 4.20,vivanda,GALLETAS RELLENAS,2024-12-04 17:18:37.011817,40.0,g,4.2,vivanda,,BISCOLATA MOOD,GALLETAS RELLENAS
Galletas CASINO Rellenas con Crema Sabor a Men...,S/ 4.50 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,6.0,un,4.5,plaza_vea,Paquete 6un,,GALLETAS RELLENAS
